trade_id_ref,stage,root_cause_category,origin_date,resolved_date,resolution_days,still_open_at_window_end,max_escalation_tier_reached
binance:6582456366,confirm,PRICING,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
binance:6582456432,confirm,PRICING,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
coinbase:1073148379,confirm,QUANTITY,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073148384,confirm,PRICING,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
coinbase:1073148386,confirm,REFERENCE_DATA,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
binance:6582456473,confirm,PRICING,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
binance:6582456479,confirm,QUANTITY,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582456480,confirm,REFERENCE_DATA,2026-08-19,2026-08-24,5,False,TIER2_ESCALATED
coinbase:1073148403,confirm,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582456516,confirm,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582456517,confirm,MISSING_RECORD,2026-08-19,,,True,TIER4_CRITICAL_AGED
coinbase:1073148404,confirm,MISSING_RECORD,2026-08-19,2026-08-22,3,False,TIER2_ESCALATED
binance:6582456522,confirm,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582456631,confirm,QUANTITY,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
binance:6582456658,confirm,TIMING,2026-08-19,,,True,TIER4_CRITICAL_AGED
coinbase:1073148410,confirm,TIMING,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
coinbase:1073148420,confirm,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073148419,confirm,MISSING_RECORD,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073148429,confirm,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073148432,confirm,QUANTITY,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
binance:6582456717,confirm,QUANTITY,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
binance:6582456738,confirm,QUANTITY,2026-08-19,2026-08-23,4,False,TIER2_ESCALATED
coinbase:1073148465,confirm,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073148475,confirm,QUANTITY,2026-08-19,,,True,TIER4_CRITICAL_AGED
binance:6582456778,confirm,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582456780,confirm,TIMING,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
coinbase:1073148489,confirm,QUANTITY,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
coinbase:1073148491,confirm,PRICING,2026-08-19,2026-08-25,6,False,TIER2_ESCALATED
coinbase:1073148502,confirm,TIMING,2026-08-19,2026-08-23,4,False,TIER2_ESCALATED
coinbase:1073148508,confirm,PRICING,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
binance:6582456808,confirm,MISSING_RECORD,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
kraken:105348583,confirm,QUANTITY,2026-08-19,2026-08-23,4,False,TIER2_ESCALATED
binance:6582456810,confirm,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073148523,confirm,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582456817,confirm,MISSING_RECORD,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582456820,confirm,TIMING,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
coinbase:1073148525,confirm,QUANTITY,2026-08-19,,,True,TIER4_CRITICAL_AGED
coinbase:1073148527,confirm,QUANTITY,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
kraken:105348584,confirm,TIMING,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
coinbase:1073148541,confirm,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
kraken:105348596,confirm,MISSING_RECORD,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
binance:6582456828,confirm,MISSING_RECORD,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
binance:6582456835,confirm,QUANTITY,2026-08-19,2026-08-26,7,False,TIER3_MANAGEMENT
coinbase:1073148557,confirm,MISSING_RECORD,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073148560,confirm,QUANTITY,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073148562,confirm,MISSING_RECORD,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073148563,confirm,PRICING,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
coinbase:1073148564,confirm,QUANTITY,2026-08-19,2026-08-25,6,False,TIER2_ESCALATED
binance:6582456839,confirm,MISSING_RECORD,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073148570,confirm,REFERENCE_DATA,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
coinbase:1073148585,confirm,QUANTITY,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582456864,confirm,MISSING_RECORD,2026-08-19,2026-08-26,7,False,TIER3_MANAGEMENT
binance:6582456868,confirm,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073148618,confirm,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073148638,confirm,PRICING,2026-08-19,,,True,TIER4_CRITICAL_AGED
coinbase:1073148637,confirm,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582456882,confirm,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073148654,confirm,MISSING_RECORD,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
coinbase:1073148659,confirm,PRICING,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
coinbase:1073148660,confirm,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073148662,confirm,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582456906,confirm,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582456913,confirm,PRICING,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
coinbase:1073148666,confirm,MISSING_RECORD,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582456925,confirm,TIMING,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
binance:6582456928,confirm,TIMING,2026-08-19,2026-08-26,7,False,TIER3_MANAGEMENT
binance:6582456951,confirm,QUANTITY,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
coinbase:1073148669,confirm,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
kraken:105348604,confirm,MISSING_RECORD,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073148686,confirm,TIMING,2026-08-19,2026-08-25,6,False,TIER2_ESCALATED
binance:6582456972,confirm,TIMING,2026-08-19,,,True,TIER4_CRITICAL_AGED
binance:6582456974,confirm,QUANTITY,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582457081,confirm,QUANTITY,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582457098,confirm,PRICING,2026-08-19,,,True,TIER4_CRITICAL_AGED
binance:6582457100,confirm,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582457125,confirm,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073148700,confirm,REFERENCE_DATA,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
coinbase:1073148701,confirm,TIMING,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
coinbase:1073148704,confirm,TIMING,2026-08-19,2026-08-25,6,False,TIER2_ESCALATED
binance:6582457131,confirm,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073148712,confirm,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073148715,confirm,QUANTITY,2026-08-19,2026-08-25,6,False,TIER2_ESCALATED
coinbase:1073148720,confirm,REFERENCE_DATA,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073148724,confirm,MISSING_RECORD,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582457191,confirm,QUANTITY,2026-08-19,2026-08-25,6,False,TIER2_ESCALATED
binance:6582457235,confirm,REFERENCE_DATA,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
coinbase:1073148748,confirm,MISSING_RECORD,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
coinbase:1073148745,confirm,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073148743,confirm,QUANTITY,2026-08-19,2026-08-23,4,False,TIER2_ESCALATED
coinbase:1073148742,confirm,TIMING,2026-08-19,2026-08-23,4,False,TIER2_ESCALATED
binance:6582457255,confirm,MISSING_RECORD,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582457256,confirm,PRICING,2026-08-19,2026-08-22,3,False,TIER2_ESCALATED
binance:6582457313,confirm,REFERENCE_DATA,2026-08-19,2026-08-22,3,False,TIER2_ESCALATED
binance:6582457314,confirm,QUANTITY,2026-08-19,2026-08-26,7,False,TIER3_MANAGEMENT
binance:6582457315,confirm,MISSING_RECORD,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
kraken:105348607,confirm,TIMING,2026-08-19,,,True,TIER4_CRITICAL_AGED
binance:6582457350,confirm,QUANTITY,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
binance:6582457358,confirm,TIMING,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
binance:6582457359,confirm,QUANTITY,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582457377,confirm,TIMING,2026-08-19,2026-08-26,7,False,TIER3_MANAGEMENT
coinbase:1073148768,confirm,TIMING,2026-08-19,2026-08-24,5,False,TIER2_ESCALATED
coinbase:1073148769,confirm,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073148770,confirm,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582457394,confirm,PRICING,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
binance:6582457397,confirm,QUANTITY,2026-08-19,2026-08-23,4,False,TIER2_ESCALATED
binance:6582457428,confirm,QUANTITY,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
binance:6582457438,confirm,QUANTITY,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
binance:6582457481,confirm,QUANTITY,2026-08-19,2026-08-25,6,False,TIER2_ESCALATED
binance:6582457499,confirm,TIMING,2026-08-19,,,True,TIER4_CRITICAL_AGED
coinbase:1073148772,confirm,QUANTITY,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582457528,confirm,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582457533,confirm,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582457557,confirm,TIMING,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
kraken:105348617,confirm,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
kraken:105348618,confirm,TIMING,2026-08-19,2026-08-22,3,False,TIER2_ESCALATED
coinbase:1073148780,confirm,MISSING_RECORD,2026-08-19,,,True,TIER4_CRITICAL_AGED
coinbase:1073148781,confirm,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582457607,confirm,TIMING,2026-08-19,2026-08-24,5,False,TIER2_ESCALATED
binance:6582457641,confirm,TIMING,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
binance:6582457666,confirm,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582457669,confirm,MISSING_RECORD,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582457692,confirm,TIMING,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
binance:6582457693,confirm,QUANTITY,2026-08-19,,,True,TIER4_CRITICAL_AGED
binance:6582457694,confirm,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582457697,confirm,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582457703,confirm,TIMING,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
coinbase:1073148792,confirm,REFERENCE_DATA,2026-08-19,2026-08-22,3,False,TIER2_ESCALATED
binance:6582457719,confirm,MISSING_RECORD,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
binance:6582457762,confirm,TIMING,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
binance:6582457793,confirm,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582457810,confirm,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582457823,confirm,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582457827,confirm,TIMING,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
binance:6582457830,confirm,REFERENCE_DATA,2026-08-19,2026-08-22,3,False,TIER2_ESCALATED
binance:6582457840,confirm,TIMING,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
coinbase:1073148796,confirm,QUANTITY,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
coinbase:1073148795,confirm,PRICING,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
coinbase:1073148799,confirm,QUANTITY,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073148814,confirm,QUANTITY,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582457890,confirm,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073148833,confirm,QUANTITY,2026-08-19,2026-08-23,4,False,TIER2_ESCALATED
coinbase:1073148835,confirm,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582457901,confirm,PRICING,2026-08-19,,,True,TIER4_CRITICAL_AGED
binance:6582457904,confirm,QUANTITY,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
coinbase:1073148844,confirm,TIMING,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
binance:6582457971,confirm,REFERENCE_DATA,2026-08-19,2026-08-24,5,False,TIER2_ESCALATED
binance:6582457991,confirm,QUANTITY,2026-08-19,,,True,TIER4_CRITICAL_AGED
binance:6582458020,confirm,REFERENCE_DATA,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582458042,confirm,PRICING,2026-08-19,2026-08-23,4,False,TIER2_ESCALATED
binance:6582458047,confirm,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582458049,confirm,QUANTITY,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
binance:6582458150,confirm,PRICING,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
coinbase:1073148884,confirm,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073148889,confirm,REFERENCE_DATA,2026-08-19,,,True,TIER4_CRITICAL_AGED
coinbase:1073148896,confirm,TIMING,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
binance:6582458223,confirm,MISSING_RECORD,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582458243,confirm,MISSING_RECORD,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582458248,confirm,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582458249,confirm,TIMING,2026-08-19,2026-08-26,7,False,TIER3_MANAGEMENT
binance:6582458258,confirm,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582458263,confirm,PRICING,2026-08-19,,,True,TIER4_CRITICAL_AGED
binance:6582458299,confirm,PRICING,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
binance:6582458313,confirm,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073148922,confirm,PRICING,2026-08-19,,,True,TIER4_CRITICAL_AGED
coinbase:1073148921,confirm,TIMING,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
coinbase:1073148920,confirm,QUANTITY,2026-08-19,2026-08-25,6,False,TIER2_ESCALATED
binance:6582458382,confirm,REFERENCE_DATA,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
binance:6582458404,confirm,QUANTITY,2026-08-19,2026-08-26,7,False,TIER3_MANAGEMENT
coinbase:1073148944,confirm,QUANTITY,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
binance:6582458413,confirm,PRICING,2026-08-19,2026-08-25,6,False,TIER2_ESCALATED
binance:6582458486,confirm,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582458521,confirm,MISSING_RECORD,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
coinbase:1073148954,confirm,TIMING,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
binance:6582458552,confirm,REFERENCE_DATA,2026-08-19,,,True,TIER4_CRITICAL_AGED
binance:6582458587,confirm,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582458620,confirm,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582458678,confirm,QUANTITY,2026-08-19,2026-08-22,3,False,TIER2_ESCALATED
binance:6582458729,confirm,REFERENCE_DATA,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
binance:6582458732,confirm,QUANTITY,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
coinbase:1073148961,confirm,PRICING,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
coinbase:1073148972,confirm,QUANTITY,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
binance:6582458831,confirm,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582458834,confirm,MISSING_RECORD,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582458875,confirm,TIMING,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
binance:6582458881,confirm,PRICING,2026-08-19,,,True,TIER4_CRITICAL_AGED
binance:6582458885,confirm,QUANTITY,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073148978,confirm,QUANTITY,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
binance:6582458940,confirm,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582458953,confirm,MISSING_RECORD,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582458964,confirm,PRICING,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
binance:6582458968,confirm,PRICING,2026-08-19,2026-08-22,3,False,TIER2_ESCALATED
binance:6582458969,confirm,QUANTITY,2026-08-19,2026-08-25,6,False,TIER2_ESCALATED
binance:6582458978,confirm,QUANTITY,2026-08-19,2026-08-23,4,False,TIER2_ESCALATED
binance:6582458980,confirm,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073148998,confirm,PRICING,2026-08-19,2026-08-26,7,False,TIER3_MANAGEMENT
coinbase:1073149000,confirm,MISSING_RECORD,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
binance:6582459018,confirm,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582459037,confirm,PRICING,2026-08-19,2026-08-23,4,False,TIER2_ESCALATED
binance:6582459055,confirm,TIMING,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
binance:6582459065,confirm,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582459083,confirm,MISSING_RECORD,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582459088,confirm,REFERENCE_DATA,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
binance:6582459103,confirm,PRICING,2026-08-19,,,True,TIER4_CRITICAL_AGED
binance:6582459126,confirm,QUANTITY,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
binance:6582459145,confirm,PRICING,2026-08-19,2026-08-26,7,False,TIER3_MANAGEMENT
binance:6582459178,confirm,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582459221,confirm,QUANTITY,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
binance:6582459227,confirm,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582459240,confirm,QUANTITY,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582459268,confirm,QUANTITY,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
binance:6582459324,confirm,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582459384,confirm,TIMING,2026-08-19,,,True,TIER4_CRITICAL_AGED
binance:6582459434,confirm,MISSING_RECORD,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073149046,confirm,TIMING,2026-08-19,2026-08-24,5,False,TIER2_ESCALATED
coinbase:1073149075,confirm,MISSING_RECORD,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
coinbase:1073149076,confirm,TIMING,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
coinbase:1073149089,confirm,REFERENCE_DATA,2026-08-19,2026-08-22,3,False,TIER2_ESCALATED
kraken:105348643,confirm,MISSING_RECORD,2026-08-19,,,True,TIER4_CRITICAL_AGED
binance:6582459479,confirm,MISSING_RECORD,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
binance:6582459514,confirm,QUANTITY,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582459526,confirm,QUANTITY,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073149097,confirm,MISSING_RECORD,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
coinbase:1073149103,confirm,QUANTITY,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
binance:6582459632,confirm,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582459637,confirm,TIMING,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
binance:6582459668,confirm,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582459693,confirm,PRICING,2026-08-19,2026-08-24,5,False,TIER2_ESCALATED
binance:6582459694,confirm,PRICING,2026-08-19,2026-08-26,7,False,TIER3_MANAGEMENT
binance:6582459700,confirm,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582459722,confirm,PRICING,2026-08-19,,,True,TIER4_CRITICAL_AGED
binance:6582459767,confirm,QUANTITY,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
coinbase:1073149116,confirm,QUANTITY,2026-08-19,2026-08-25,6,False,TIER2_ESCALATED
binance:6582459778,confirm,REFERENCE_DATA,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
coinbase:1073149127,confirm,TIMING,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
coinbase:1073149148,confirm,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073149151,confirm,MISSING_RECORD,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
coinbase:1073149166,confirm,QUANTITY,2026-08-19,2026-08-25,6,False,TIER2_ESCALATED
binance:6582459883,confirm,MISSING_RECORD,2026-08-19,,,True,TIER4_CRITICAL_AGED
coinbase:1073149168,confirm,QUANTITY,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
binance:6582460029,confirm,TIMING,2026-08-19,2026-08-24,5,False,TIER2_ESCALATED
binance:6582460033,confirm,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582460048,confirm,REFERENCE_DATA,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582460051,confirm,MISSING_RECORD,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582460101,confirm,MISSING_RECORD,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
coinbase:1073149179,confirm,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
kraken:105348648,confirm,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582460102,confirm,MISSING_RECORD,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
binance:6582460117,confirm,QUANTITY,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582460118,confirm,REFERENCE_DATA,2026-08-19,2026-08-23,4,False,TIER2_ESCALATED
coinbase:1073149193,confirm,QUANTITY,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582460121,confirm,QUANTITY,2026-08-19,2026-08-24,5,False,TIER2_ESCALATED
coinbase:1073149194,confirm,MISSING_RECORD,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073149200,confirm,MISSING_RECORD,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073149201,confirm,MISSING_RECORD,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
binance:6582460172,confirm,TIMING,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
binance:6582460200,confirm,MISSING_RECORD,2026-08-19,2026-08-24,5,False,TIER2_ESCALATED
binance:6582460206,confirm,REFERENCE_DATA,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
binance:6582460224,confirm,PRICING,2026-08-19,2026-08-26,7,False,TIER3_MANAGEMENT
coinbase:1073149207,confirm,TIMING,2026-08-19,2026-08-25,6,False,TIER2_ESCALATED
coinbase:1073149215,confirm,MISSING_RECORD,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073149221,confirm,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582460243,confirm,QUANTITY,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073149225,confirm,MISSING_RECORD,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
coinbase:1073149234,confirm,PRICING,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
binance:6582460249,confirm,TIMING,2026-08-19,2026-08-23,4,False,TIER2_ESCALATED
binance:6582460253,confirm,MISSING_RECORD,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
binance:6582460278,confirm,REFERENCE_DATA,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
binance:6582460286,confirm,MISSING_RECORD,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582460330,confirm,MISSING_RECORD,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582460332,confirm,QUANTITY,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073149252,confirm,QUANTITY,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582460335,confirm,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582460339,confirm,REFERENCE_DATA,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073149268,confirm,PRICING,2026-08-19,,,True,TIER4_CRITICAL_AGED
kraken:105348665,confirm,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073149276,confirm,PRICING,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
kraken:105348673,confirm,QUANTITY,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
kraken:105348675,confirm,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582460351,confirm,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582460437,confirm,TIMING,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
binance:6582460453,confirm,TIMING,2026-08-19,2026-08-24,5,False,TIER2_ESCALATED
binance:6582460456,confirm,QUANTITY,2026-08-19,2026-08-26,7,False,TIER3_MANAGEMENT
binance:6582460467,confirm,MISSING_RECORD,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
binance:6582460477,confirm,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073149294,confirm,PRICING,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
coinbase:1073149296,confirm,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
