trade_id_ref,confirm_ref,reported_venue,reported_symbol,reported_side,reported_price,reported_quantity,confirm_timestamp,received_at,is_synthetic,injected_break_type
coinbase:1073150173,CONFIRM-COI-1073150173,coinbase,BTC-USD,buy,68653.68,0.00555376,2026-08-19T16:30:41.357175+00:00,2026-08-19T16:30:41.357175+00:00,1,none
coinbase:1073150177,CONFIRM-COI-1073150177,coinbase,BTC-USD,buy,68653.68,0.00022858,2026-08-19T16:31:14.358589+00:00,2026-08-19T16:31:14.358589+00:00,1,none
coinbase:1073150179,CONFIRM-COI-1073150179,coinbase,BTC-USD,buy,68653.68,0.00060266,2026-08-19T16:32:33.758143+00:00,2026-08-19T16:32:33.758143+00:00,1,none
coinbase:1073150180,CONFIRM-COI-1073150180,coinbase,BTC-USD,buy,68653.68,0.00204074,2026-08-19T16:20:28.107187+00:00,2026-08-19T16:20:28.107187+00:00,1,none
coinbase:1073150181,CONFIRM-COI-1073150181,coinbase,BTC-USD,buy,68653.68,0.00136669,2026-08-19T16:19:38.837563+00:00,2026-08-19T16:19:38.837563+00:00,1,none
coinbase:1073150182,CONFIRM-COI-1073150182,coinbase,BTC-USD,buy,68653.68,0.00042147,2026-08-19T16:30:24.455923+00:00,2026-08-19T16:30:24.455923+00:00,1,none
coinbase:1073150183,CONFIRM-COI-1073150183,coinbase,BTC-USD,buy,68653.68,0.0053018,2026-08-19T16:21:48.228638+00:00,2026-08-19T16:21:48.228638+00:00,1,none
coinbase:1073150184,CONFIRM-COI-1073150184,coinbase,BTC-USD,buy,68653.68,0.00183422,2026-08-19T16:25:12.580803+00:00,2026-08-19T16:25:12.580803+00:00,1,none
coinbase:1073150185,CONFIRM-COI-1073150185,coinbase,BTC-USD,buy,68653.68,0.00109721,2026-08-19T16:30:31.428172+00:00,2026-08-19T16:30:31.428172+00:00,1,none
coinbase:1073150186,CONFIRM-COI-1073150186,coinbase,BTC-USD,buy,68653.68,0.00070559,2026-08-19T16:20:52.848376+00:00,2026-08-19T16:20:52.848376+00:00,1,quantity_mismatch
coinbase:1073150187,CONFIRM-COI-1073150187,coinbase,BTC-USD,buy,68653.68,0.0039277,2026-08-19T16:29:47.499862+00:00,2026-08-19T16:29:47.499862+00:00,1,none
coinbase:1073150188,CONFIRM-COI-1073150188,coinbase,BTC-USD,buy,68653.68,0.00226539,2026-08-19T16:21:50.577888+00:00,2026-08-19T16:21:50.577888+00:00,1,none
coinbase:1073150189,CONFIRM-COI-1073150189,coinbase,BTC-USD,buy,68653.68,0.00233899,2026-08-19T16:20:19.856948+00:00,2026-08-19T16:20:19.856948+00:00,1,none
coinbase:1073150190,CONFIRM-COI-1073150190,coinbase,BTC-USD,buy,68653.68,0.00053317,2026-08-19T16:33:15.781985+00:00,2026-08-19T16:33:15.781985+00:00,1,none
coinbase:1073150191,CONFIRM-COI-1073150191,coinbase,BTC-USD,buy,68653.68,0.00861814,2026-08-19T16:21:07.808157+00:00,2026-08-19T16:21:07.808157+00:00,1,none
coinbase:1073150192,CONFIRM-COI-1073150192,coinbase,BTC-USD,buy,68653.68,0.00274613,2026-08-19T16:21:17.917524+00:00,2026-08-19T16:21:17.917524+00:00,1,none
coinbase:1073150193,CONFIRM-COI-1073150193,coinbase,BTC-USD,buy,68653.68,0.00166054,2026-08-19T16:27:19.722776+00:00,2026-08-19T16:27:19.722776+00:00,1,none
coinbase:1073150194,CONFIRM-COI-1073150194,coinbase,BTC-USD,buy,68653.68,0.00077436,2026-08-19T16:33:35.950534+00:00,2026-08-19T16:33:35.950534+00:00,1,quantity_mismatch
coinbase:1073150195,CONFIRM-COI-1073150195,coinbase,BTC-USD,buy,68653.68,0.0017379,2026-08-19T16:26:29.319918+00:00,2026-08-19T16:26:29.319918+00:00,1,none
coinbase:1073150196,CONFIRM-COI-1073150196,coinbase,BTC-USD,buy,68653.68,0.00381138,2026-08-19T16:26:24.493384+00:00,2026-08-19T16:26:24.493384+00:00,1,none
coinbase:1073150197,CONFIRM-COI-1073150197,coinbase,BTC-USD,buy,68653.68,0.00571341,2026-08-19T16:23:02.044137+00:00,2026-08-19T16:23:02.044137+00:00,1,none
coinbase:1073150198,CONFIRM-COI-1073150198,coinbase,BTC-USD,buy,68653.68,0.00237765,2026-08-19T16:24:36.637469+00:00,2026-08-19T16:24:36.637469+00:00,1,none
coinbase:1073150199,CONFIRM-COI-1073150199,coinbase,BTC-USD,buy,68653.68,0.00220724,2026-08-19T16:31:23.164356+00:00,2026-08-19T16:31:23.164356+00:00,1,none
coinbase:1073150200,CONFIRM-COI-1073150200,coinbase,BTC-USD,buy,68653.68,0.00068282,2026-08-19T16:32:15.373603+00:00,2026-08-19T16:32:15.373603+00:00,1,none
coinbase:1073150201,CONFIRM-COI-1073150201,coinbase,BTC-USD,buy,68653.68,0.00157468,2026-08-19T16:19:23.411804+00:00,2026-08-19T16:19:23.411804+00:00,1,none
coinbase:1073150202,CONFIRM-COI-1073150202,coinbase,BTC-USD,buy,68653.68,0.00098666,2026-08-19T16:22:24.406062+00:00,2026-08-19T16:22:24.406062+00:00,1,none
coinbase:1073150203,CONFIRM-COI-1073150203,coinbase,BTC-USD,buy,68653.68,0.00053218,2026-08-19T16:23:23.788727+00:00,2026-08-19T16:23:23.788727+00:00,1,none
coinbase:1073150204,CONFIRM-COI-1073150204,coinbase,BTC-USD,buy,68653.68,0.00175791,2026-08-19T16:30:06.937094+00:00,2026-08-19T16:30:06.937094+00:00,1,none
coinbase:1073150205,CONFIRM-COI-1073150205,coinbase,BTC-USD,buy,68653.68,0.00417504,2026-08-19T16:26:13.191545+00:00,2026-08-19T16:26:13.191545+00:00,1,none
coinbase:1073150206,CONFIRM-COI-1073150206,coinbase,BTC-USD,buy,68653.68,0.00233678,2026-08-19T16:31:51.842545+00:00,2026-08-19T16:31:51.842545+00:00,1,none
binance:6582463662,CONFIRM-BIN-6582463662,binance,BTCUSDT,buy,68680.98,0.0018,2026-08-19T16:31:36.682305+00:00,2026-08-19T16:31:36.682305+00:00,1,side_mismatch
coinbase:1073150207,CONFIRM-COI-1073150207,coinbase,BTC-USD,sell,68653.69,0.00283155,2026-08-19T16:31:53.620764+00:00,2026-08-19T16:31:53.620764+00:00,1,none
coinbase:1073150208,CONFIRM-COI-1073150208,coinbase,BTC-USD,buy,68653.68,9e-08,2026-08-19T16:25:14.577229+00:00,2026-08-19T16:25:14.577229+00:00,1,none
coinbase:1073150209,CONFIRM-COI-1073150209,coinbase,BTC-USD,buy,68653.68,9e-08,2026-08-19T16:19:32.558033+00:00,2026-08-19T16:19:32.558033+00:00,1,none
binance:6582463663,CONFIRM-BIN-6582463663,binance,BTCUSDT,buy,68680.99,0.00014,2026-08-19T16:26:22.332947+00:00,2026-08-19T16:26:22.332947+00:00,1,none
coinbase:1073150210,CONFIRM-COI-1073150210,coinbase,BTC-USD,buy,68653.68,3e-08,2026-08-19T16:24:12.638686+00:00,2026-08-19T16:24:12.638686+00:00,1,none
binance:6582463664,CONFIRM-BIN-6582463664,binance,BTCUSDT,sell,68680.98,0.00099806,2026-08-19T16:26:25.713500+00:00,2026-08-19T16:26:25.713500+00:00,1,quantity_mismatch
coinbase:1073150211,CONFIRM-COI-1073150211,coinbase,BTC-USD,sell,68653.69,1e-08,2026-08-19T16:28:23.302501+00:00,2026-08-19T16:28:23.302501+00:00,1,none
binance:6582463665,CONFIRM-BIN-6582463665,binance,BTCUSDT,buy,68680.99,0.03738,2026-08-19T16:29:01.950170+00:00,2026-08-19T16:29:01.950170+00:00,1,none
coinbase:1073150213,CONFIRM-COI-1073150213,coinbase,BTC-USD,sell,68653.69,1e-08,2026-08-19T16:19:17.454997+00:00,2026-08-19T16:19:17.454997+00:00,1,none
coinbase:1073150214,CONFIRM-COI-1073150214,coinbase,BTC-USD,buy,68653.68,8e-08,2026-08-19T16:19:44.343795+00:00,2026-08-19T16:19:44.343795+00:00,1,none
coinbase:1073150215,CONFIRM-COI-1073150215,coinbase,BTC-USD,sell,68653.69,1e-08,2026-08-19T16:25:57.593225+00:00,2026-08-19T16:25:57.593225+00:00,1,none
coinbase:1073150216,CONFIRM-COI-1073150216,coinbase,BTC-USD,buy,68653.68,9e-08,2026-08-20T21:40:08.060319+00:00,2026-08-20T21:40:08.060319+00:00,1,timing_breach
coinbase:1073150217,CONFIRM-COI-1073150217,coinbase,BTC-USD,sell,68653.69,1e-08,2026-08-19T16:23:31.099025+00:00,2026-08-19T16:23:31.099025+00:00,1,none
coinbase:1073150218,CONFIRM-COI-1073150218,coinbase,BTC-USD,buy,68653.68,1e-08,2026-08-19T16:26:39.208634+00:00,2026-08-19T16:26:39.208634+00:00,1,none
coinbase:1073150219,CONFIRM-COI-1073150219,coinbase,BTC-USD,sell,68653.69,1e-08,2026-08-19T16:27:50.916842+00:00,2026-08-19T16:27:50.916842+00:00,1,none
coinbase:1073150220,CONFIRM-COI-1073150220,coinbase,BTC-USD,buy,68653.68,1e-07,2026-08-19T16:29:26.347605+00:00,2026-08-19T16:29:26.347605+00:00,1,none
coinbase:1073150221,CONFIRM-COI-1073150221,coinbase,BTC-USD,sell,68653.69,1e-08,2026-08-19T16:29:42.650942+00:00,2026-08-19T16:29:42.650942+00:00,1,none
binance:6582463666,CONFIRM-BIN-6582463666,binance,BTCUSDT,sell,68680.98,0.0039,2026-08-19T16:32:15.437169+00:00,2026-08-19T16:32:15.437169+00:00,1,none
coinbase:1073150222,CONFIRM-COI-1073150222,coinbase,BTC-USD,sell,68653.69,1e-08,2026-08-19T16:21:34.544273+00:00,2026-08-19T16:21:34.544273+00:00,1,none
binance:6582463667,CONFIRM-BIN-6582463667,binance,BTCUSDT,sell,68680.98,0.0661,2026-08-19T16:30:16.951195+00:00,2026-08-19T16:30:16.951195+00:00,1,none
binance:6582463668,CONFIRM-BIN-6582463668,binance,BTCUSDT,sell,68680.98,0.0001,2026-08-19T16:22:54.013126+00:00,2026-08-19T16:22:54.013126+00:00,1,none
coinbase:1073150223,CONFIRM-COI-1073150223,coinbase,BTC-USD,sell,68653.69,1e-08,2026-08-19T16:22:54.172042+00:00,2026-08-19T16:22:54.172042+00:00,1,none
coinbase:1073150224,CONFIRM-COI-1073150224,coinbase,BTC-USD,buy,68653.68,1.3e-07,2026-08-19T16:27:47.339725+00:00,2026-08-19T16:27:47.339725+00:00,1,none
coinbase:1073150225,CONFIRM-COI-1073150225,coinbase,BTC-USD,buy,68653.68,3e-08,2026-08-19T16:22:25.382724+00:00,2026-08-19T16:22:25.382724+00:00,1,none
binance:6582463669,CONFIRM-BIN-6582463669,binance,BTCUSDT,sell,68680.98,0.00165,2026-08-19T16:19:40.297258+00:00,2026-08-19T16:19:40.297258+00:00,1,none
coinbase:1073150226,CONFIRM-COI-1073150226,coinbase,BTC-USD,sell,68653.69,1e-08,2026-08-19T16:31:08.078480+00:00,2026-08-19T16:31:08.078480+00:00,1,none
coinbase:1073150231,CONFIRM-COI-1073150231,coinbase,BTC-USD,buy,68653.68,0.00932158,2026-08-19T16:30:53.745628+00:00,2026-08-19T16:30:53.745628+00:00,1,none
coinbase:1073150230,CONFIRM-COI-1073150230,coinbase,BTC-USD,buy,68653.68,0.05442847,2026-08-19T16:24:23.207165+00:00,2026-08-19T16:24:23.207165+00:00,1,none
coinbase:1073150229,CONFIRM-COI-1073150229,coinbase,BTC-USD,buy,68653.68,3.883e-05,2026-08-19T16:28:38.282450+00:00,2026-08-19T16:28:38.282450+00:00,1,none
coinbase:1073150228,CONFIRM-COI-1073150228,coinbase,BTC-USD,buy,68653.68,4.573e-05,2026-08-19T16:32:57.423972+00:00,2026-08-19T16:32:57.423972+00:00,1,none
coinbase:1073150227,CONFIRM-COI-1073150227,coinbase,BTC-USD,buy,68653.68,0.08418917,2026-08-19T16:19:36.655741+00:00,2026-08-19T16:19:36.655741+00:00,1,none
coinbase:1073150232,CONFIRM-COI-1073150232,coinbase,BTC-USD,buy,68653.68,0.0186066,2026-08-19T16:31:26.756140+00:00,2026-08-19T16:31:26.756140+00:00,1,none
coinbase:1073150233,CONFIRM-COI-1073150233,coinbase,BTC-USD,buy,67888.12718428,0.00220117,2026-08-19T16:23:09.060614+00:00,2026-08-19T16:23:09.060614+00:00,1,price_mismatch
coinbase:1073150234,CONFIRM-COI-1073150234,coinbase,BTC-USD,buy,68653.68,0.02168268,2026-08-19T16:22:40.736134+00:00,2026-08-19T16:22:40.736134+00:00,1,none
coinbase:1073150235,CONFIRM-COI-1073150235,coinbase,BTC-USD,sell,68650.95,1e-08,2026-08-19T16:25:45.554671+00:00,2026-08-19T16:25:45.554671+00:00,1,none
kraken:105348745,CONFIRM-KRA-105348745,kraken,XBTUSD,sell,68638.6,0.04660073,2026-08-19T16:30:49.971860+00:00,2026-08-19T16:30:49.971860+00:00,1,none
binance:6582463670,CONFIRM-BIN-6582463670,binance,BTCUSDT,sell,68680.98,0.03169,2026-08-19T16:21:07.613617+00:00,2026-08-19T16:21:07.613617+00:00,1,none
binance:6582463671,CONFIRM-BIN-6582463671,binance,BTCUSDT,sell,68680.98,0.02434,2026-08-19T16:28:13.037883+00:00,2026-08-19T16:28:13.037883+00:00,1,none
coinbase:1073150236,CONFIRM-COI-1073150236,coinbase,BTC-USD,sell,68650.95,1e-08,2026-08-19T16:26:31.336186+00:00,2026-08-19T16:26:31.336186+00:00,1,none
coinbase:1073150237,CONFIRM-COI-1073150237,coinbase,BTC-USD,buy,68650.94,4e-08,2026-08-19T16:29:31.220267+00:00,2026-08-19T16:29:31.220267+00:00,1,none
kraken:105348746,CONFIRM-KRA-105348746,kraken,XBTUSD,buy,68638.7,0.0001714,2026-08-19T16:26:27.719479+00:00,2026-08-19T16:26:27.719479+00:00,1,none
coinbase:1073150238,CONFIRM-COI-1073150238,coinbase,BTC-USD,buy,68649.94,0.00092695,2026-08-19T16:21:26.432240+00:00,2026-08-19T16:21:26.432240+00:00,1,none
coinbase:1073150239,CONFIRM-COI-1073150239,coinbase,BTC-USD,sell,68649.95,1e-08,2026-08-19T16:34:06.314854+00:00,2026-08-19T16:34:06.314854+00:00,1,none
binance:6582463672,CONFIRM-BIN-6582463672,binance,BTCUSDT,sell,68680.98,0.00019,2026-08-19T16:24:00.877939+00:00,2026-08-19T16:24:00.877939+00:00,1,none
binance:6582463673,CONFIRM-BIN-6582463673,binance,BTCUSDT,buy,68680.99,0.00218,2026-08-19T16:25:05.592611+00:00,2026-08-19T16:25:05.592611+00:00,1,none
coinbase:1073150240,CONFIRM-COI-1073150240,coinbase,BTC-USD,sell,68649.95,1e-08,2026-08-19T16:22:02.379567+00:00,2026-08-19T16:22:02.379567+00:00,1,none
coinbase:1073150241,CONFIRM-COI-1073150241,coinbase,BTC-USD,sell,68649.95,0.005,2026-08-19T16:27:41.718376+00:00,2026-08-19T16:27:41.718376+00:00,1,none
binance:6582463681,CONFIRM-BIN-6582463681,binance,BTCUSDT,buy,68680.99,0.00318,2026-08-19T16:23:01.526144+00:00,2026-08-19T16:23:01.526144+00:00,1,none
coinbase:1073150242,CONFIRM-COI-1073150242,coinbase,BTC-USD,buy,68649.94,8e-08,2026-08-21T11:15:41.961595+00:00,2026-08-21T11:15:41.961595+00:00,1,timing_breach
coinbase:1073150243,CONFIRM-COI-1073150243,coinbase,BTC-USD,buy,68649.94,1.9e-07,2026-08-19T16:33:59.478277+00:00,2026-08-19T16:33:59.478277+00:00,1,none
coinbase:1073150244,CONFIRM-COI-1073150244,coinbase,BTC-USD,sell,68649.95,1e-08,2026-08-19T16:25:32.434264+00:00,2026-08-19T16:25:32.434264+00:00,1,none
binance:6582463682,CONFIRM-BIN-6582463682,binance,BTCUSDT,sell,68680.98,0.00106,2026-08-19T16:21:50.121791+00:00,2026-08-19T16:21:50.121791+00:00,1,none
coinbase:1073150245,CONFIRM-COI-1073150245,coinbase,BTC-USD,sell,68649.95,1e-08,2026-08-19T16:31:40.627718+00:00,2026-08-19T16:31:40.627718+00:00,1,none
coinbase:1073150246,CONFIRM-COI-1073150246,coinbase,BTC-USD,buy,68649.94,1e-08,2026-08-19T16:32:21.406970+00:00,2026-08-19T16:32:21.406970+00:00,1,none
binance:6582463683,CONFIRM-BIN-6582463683,binance,BTCUSDT,sell,68680.98,0.00168,2026-08-19T16:27:55.000116+00:00,2026-08-19T16:27:55.000116+00:00,1,none
binance:6582463684,CONFIRM-BIN-6582463684,binance,BTCUSDT,sell,68680.98,0.14561,2026-08-19T16:30:00.766359+00:00,2026-08-19T16:30:00.766359+00:00,1,none
binance:6582463698,CONFIRM-BIN-6582463698,binance,BTCUSDT,sell,68680.98,0.3896,2026-08-19T16:33:25.561978+00:00,2026-08-19T16:33:25.561978+00:00,1,none
coinbase:1073150247,CONFIRM-COI-1073150247,coinbase,BTC-USD,buy,68649.94,0.00040065,2026-08-19T16:24:04.700883+00:00,2026-08-19T16:24:04.700883+00:00,1,none
binance:6582463708,CONFIRM-BIN-6582463708,binance,BTCUSDT,sell,68680.98,0.0001,2026-08-19T16:27:49.575017+00:00,2026-08-19T16:27:49.575017+00:00,1,none
binance:6582463709,CONFIRM-BIN-6582463709,binance,BTCUSDT,sell,68680.98,0.0455,2026-08-19T16:23:47.804135+00:00,2026-08-19T16:23:47.804135+00:00,1,none
binance:6582463710,CONFIRM-BIN-6582463710,binance,BTCUSDT,sell,68680.98,0.11958,2026-08-19T16:20:13.807008+00:00,2026-08-19T16:20:13.807008+00:00,1,none
binance:6582463747,CONFIRM-BIN-6582463747,binance,BTCUSDT,sell,68680.97,0.00056,2026-08-19T16:26:53.280477+00:00,2026-08-19T16:26:53.280477+00:00,1,none
binance:6582463754,CONFIRM-BIN-6582463754,binance,BTCUSDT,sell,68680.97,0.00018,2026-08-19T16:32:37.386629+00:00,2026-08-19T16:32:37.386629+00:00,1,none
binance:6582463756,CONFIRM-BIN-6582463756,binance,BTCUSDT,sell,68680.55,0.00057,2026-08-19T16:26:00.870665+00:00,2026-08-19T16:26:00.870665+00:00,1,none
binance:6582463763,CONFIRM-BIN-6582463763,binance,BTCUSDT,sell,68680.34,0.00016,2026-08-19T16:27:48.159735+00:00,2026-08-19T16:27:48.159735+00:00,1,none
binance:6582463765,CONFIRM-BIN-6582463765,binance,BTCUSDT,sell,68679.68,0.00024,2026-08-19T16:20:33.115686+00:00,2026-08-19T16:20:33.115686+00:00,1,none
binance:6582463768,CONFIRM-BIN-6582463768,binance,BTCUSDT,sell,68679.67,0.00721,2026-08-19T16:25:12.670438+00:00,2026-08-19T16:25:12.670438+00:00,1,none
binance:6582463769,CONFIRM-BIN-6582463769,binance,BTCUSDT,sell,68679.67,0.056,2026-08-19T16:32:05.046946+00:00,2026-08-19T16:32:05.046946+00:00,1,none
binance:6582463786,CONFIRM-BIN-6582463786,binance,BTCUSDT,sell,68679.66,0.00016,2026-08-19T16:33:13.866123+00:00,2026-08-19T16:33:13.866123+00:00,1,none
binance:6582463788,CONFIRM-BIN-6582463788,binance,BTCUSDT,sell,68679.49,8e-05,2026-08-19T16:29:37.096931+00:00,2026-08-19T16:29:37.096931+00:00,1,none
binance:6582463789,CONFIRM-BIN-6582463789,binance,BTCUSDT,sell,68679.03,8e-05,2026-08-19T16:24:19.514564+00:00,2026-08-19T16:24:19.514564+00:00,1,none
binance:6582463790,CONFIRM-BIN-6582463790,binance,BTCUSDT,sell,68678.57,0.00032,2026-08-19T16:20:11.717116+00:00,2026-08-19T16:20:11.717116+00:00,1,none
binance:6582463794,CONFIRM-BIN-6582463794,binance,BTCUSDT,sell,68677.66,8e-05,2026-08-19T16:32:24.624843+00:00,2026-08-19T16:32:24.624843+00:00,1,none
binance:6582463795,CONFIRM-BIN-6582463795,binance,BTCUSDT,sell,68677.55,0.00582,2026-08-19T16:28:55.698341+00:00,2026-08-19T16:28:55.698341+00:00,1,none
binance:6582463796,CONFIRM-BIN-6582463796,binance,BTCUSDT,sell,68677.39,8e-05,2026-08-19T16:28:29.964600+00:00,2026-08-19T16:28:29.964600+00:00,1,none
binance:6582463797,CONFIRM-BIN-6582463797,binance,BTCUSDT,sell,68677.27,0.00024,2026-08-19T16:27:54.531185+00:00,2026-08-19T16:27:54.531185+00:00,1,none
binance:6582463800,CONFIRM-BIN-6582463800,binance,BTCUSDT,sell,68677.26,0.05805,2026-08-19T16:28:09.284267+00:00,2026-08-19T16:28:09.284267+00:00,1,none
binance:6582463801,CONFIRM-BIN-6582463801,binance,BTCUSDT,sell,68676.26,8e-05,2026-08-19T16:25:24.168343+00:00,2026-08-19T16:25:24.168343+00:00,1,none
binance:6582463802,CONFIRM-BIN-6582463802,binance,BTCUSDT,sell,68676.0,0.00024,2026-08-19T16:20:10.008644+00:00,2026-08-19T16:20:10.008644+00:00,1,none
binance:6582463805,CONFIRM-BIN-6582463805,binance,BTCUSDT,sell,68675.99,0.00104,2026-08-19T16:22:11.611853+00:00,2026-08-19T16:22:11.611853+00:00,1,none
binance:6582463818,CONFIRM-BIN-6582463818,binance,BTCUSDT,sell,68675.8,0.00024,2026-08-19T16:23:49.199300+00:00,2026-08-19T16:23:49.199300+00:00,1,none
binance:6582463821,CONFIRM-BIN-6582463821,binance,BTCUSDT,sell,68675.79,0.02,2026-08-19T16:31:04.727284+00:00,2026-08-19T16:31:04.727284+00:00,1,none
binance:6582463822,CONFIRM-BIN-6582463822,binance,BTCUSDT,sell,68675.67,8e-05,2026-08-19T16:20:48.224238+00:00,2026-08-19T16:20:48.224238+00:00,1,none
binance:6582463823,CONFIRM-BIN-6582463823,binance,BTCUSDT,sell,68674.11,9e-05,2026-08-19T16:25:58.047554+00:00,2026-08-19T16:25:58.047554+00:00,1,none
binance:6582463825,CONFIRM-BIN-6582463825,binance,BTCUSDT,sell,68674.06,0.00016,2026-08-19T16:32:29.212912+00:00,2026-08-19T16:32:29.212912+00:00,1,none
binance:6582463827,CONFIRM-BIN-6582463827,binance,BTCUSDT,sell,68673.96,8e-05,2026-08-19T16:21:33.812920+00:00,2026-08-19T16:21:33.812920+00:00,1,none
binance:6582463828,CONFIRM-BIN-6582463828,binance,BTCUSDT,sell,68673.8,8e-05,2026-08-19T16:31:57.167140+00:00,2026-08-19T16:31:57.167140+00:00,1,none
binance:6582463829,CONFIRM-BIN-6582463829,binance,BTCUSDT,sell,68673.03,8e-05,2026-08-19T16:22:11.809092+00:00,2026-08-19T16:22:11.809092+00:00,1,none
binance:6582463830,CONFIRM-BIN-6582463830,binance,BTCUSDT,sell,68672.4,9e-05,2026-08-19T16:26:15.109003+00:00,2026-08-19T16:26:15.109003+00:00,1,none
binance:6582463831,CONFIRM-BIN-6582463831,binance,BTCUSDT,sell,68672.35,0.00024,2026-08-19T16:32:41.128647+00:00,2026-08-19T16:32:41.128647+00:00,1,none
coinbase:1073150250,CONFIRM-COI-1073150250,coinbase,BTC-USD,buy,68649.94,0.04363624,2026-08-19T16:21:24.935309+00:00,2026-08-19T16:21:24.935309+00:00,1,none
coinbase:1073150249,CONFIRM-COI-1073150249,coinbase,BTC-USD,buy,68649.94,4.588e-05,2026-08-19T16:29:23.403648+00:00,2026-08-19T16:29:23.403648+00:00,1,none
coinbase:1073150248,CONFIRM-COI-1073150248,coinbase,BTC-USD,buy,68649.94,0.03806577,2026-08-19T16:28:52.956975+00:00,2026-08-19T16:28:52.956975+00:00,1,none
coinbase:1073150255,CONFIRM-COI-1073150255,coinbase,BTC-USD,buy,68646.0,0.22495661,2026-08-19T16:31:05.643446+00:00,2026-08-19T16:31:05.643446+00:00,1,none
coinbase:1073150254,CONFIRM-COI-1073150254,coinbase,BTC-USD,buy,68647.18,1.7e-05,2026-08-19T16:22:06.710682+00:00,2026-08-19T16:22:06.710682+00:00,1,none
coinbase:1073150253,CONFIRM-COI-1073150253,coinbase,BTC-USD,buy,68648.56,0.01456695,2026-08-19T16:29:13.047447+00:00,2026-08-19T16:29:13.047447+00:00,1,none
coinbase:1073150252,CONFIRM-COI-1073150252,coinbase,BTC-USD,buy,68648.56,0.01456695,2026-08-19T16:29:25.866234+00:00,2026-08-19T16:29:25.866234+00:00,1,none
coinbase:1073150251,CONFIRM-COI-1073150251,coinbase,BTC-USD,buy,69020.89259508,0.00109249,2026-08-19T16:22:17.632769+00:00,2026-08-19T16:22:17.632769+00:00,1,price_mismatch
coinbase:1073150256,CONFIRM-COI-1073150256,coinbase,BTC-USD,buy,68643.96,1.7e-05,2026-08-19T16:20:45.399838+00:00,2026-08-19T16:20:45.399838+00:00,1,none
coinbase:1073150257,CONFIRM-COI-1073150257,coinbase,BTC-USD,buy,68640.74,8e-08,2026-08-19T16:28:03.999921+00:00,2026-08-19T16:28:03.999921+00:00,1,none
binance:6582463834,CONFIRM-BIN-6582463834,binance,BTCUSDT,sell,68672.34,0.02138,2026-08-19T16:22:46.763308+00:00,2026-08-19T16:22:46.763308+00:00,1,none
binance:6582463851,CONFIRM-BIN-6582463851,binance,BTCUSDT,sell,68672.33,0.00016,2026-08-19T16:19:28.369988+00:00,2026-08-19T16:19:28.369988+00:00,1,none
binance:6582463853,CONFIRM-BIN-6582463853,binance,BTCUSDT,sell,68671.5,0.00016,2026-08-19T16:22:45.635286+00:00,2026-08-19T16:22:45.635286+00:00,1,none
binance:6582463855,CONFIRM-BIN-6582463855,binance,BTCUSDT,sell,68671.29,0.00011,2026-08-19T16:19:37.010157+00:00,2026-08-19T16:19:37.010157+00:00,1,none
binance:6582463856,CONFIRM-BIN-6582463856,binance,BTCUSDT,sell,68670.32,0.00087,2026-08-19T16:30:13.938218+00:00,2026-08-19T16:30:13.938218+00:00,1,none
binance:6582463857,CONFIRM-BIN-6582463857,binance,BTCUSDT,sell,68670.06,0.00024,2026-08-19T16:33:39.090562+00:00,2026-08-19T16:33:39.090562+00:00,1,none
coinbase:1073150259,CONFIRM-COI-1073150259,coinbase,BTC-USD,buy,68640.74,0.0634,2026-08-19T16:25:36.981386+00:00,2026-08-19T16:25:36.981386+00:00,1,none
coinbase:1073150258,CONFIRM-COI-1073150258,coinbase,BTC-USD,buy,68640.74,1.692e-05,2026-08-19T16:29:16.782970+00:00,2026-08-19T16:29:16.782970+00:00,1,none
coinbase:1073150260,CONFIRM-COI-1073150260,coinbase,BTC-USD,sell,68637.53,0.00218293,2026-08-19T16:22:36.892850+00:00,2026-08-19T16:22:36.892850+00:00,1,none
binance:6582463860,CONFIRM-BIN-6582463860,binance,BTCUSDT,sell,68670.05,0.04338,2026-08-19T16:33:37.286875+00:00,2026-08-19T16:33:37.286875+00:00,1,none
binance:6582463878,CONFIRM-BIN-6582463878,binance,BTCUSDT,sell,68670.04,0.00048,2026-08-19T16:33:37.837744+00:00,2026-08-19T16:33:37.837744+00:00,1,none
binance:6582463884,CONFIRM-BIN-6582463884,binance,BTCUSDT,sell,68669.8,8e-05,2026-08-19T16:32:35.341077+00:00,2026-08-19T16:32:35.341077+00:00,1,none
binance:6582463885,CONFIRM-BIN-6582463885,binance,BTCUSDT,sell,68668.82,0.00115,2026-08-19T16:33:07.527695+00:00,2026-08-19T16:33:07.527695+00:00,1,none
binance:6582463899,CONFIRM-BIN-6582463899,binance,BTCUSDT,sell,68668.81,0.00072,2026-08-19T16:24:27.058897+00:00,2026-08-19T16:24:27.058897+00:00,1,none
binance:6582463908,CONFIRM-BIN-6582463908,binance,BTCUSDT,sell,68668.78,0.00024,2026-08-19T16:20:31.564190+00:00,2026-08-19T16:20:31.564190+00:00,1,none
binance:6582463911,CONFIRM-BIN-6582463911,binance,BTCUSDT,sell,68668.69,0.00018,2026-08-19T16:23:08.506371+00:00,2026-08-19T16:23:08.506371+00:00,1,none
binance:6582463912,CONFIRM-BIN-6582463912,binance,BTCUSDT,sell,68668.66,0.00016,2026-08-19T16:22:52.968737+00:00,2026-08-19T16:22:52.968737+00:00,1,none
