trade_id_ref,clearing_ref,reported_venue,reported_symbol,reported_side,reported_price,reported_quantity,statement_date,received_at,is_synthetic,injected_break_type
coinbase:1073150417,CLEARING-COI-1073150417,coinbase,BTC-USD,buy,68662.00000000,0.00000006,2026-08-19,2026-08-19T21:06:06.795337+00:00,1,none
coinbase:1073150418,CLEARING-COI-1073150418,coinbase,BTC-USD,sell,68662.02000000,0.00000001,2026-08-19,2026-08-19T19:10:04.714790+00:00,1,none
binance:6582464394,CLEARING-BIN-6582464394,binance,BTCUSDT,sell,68695.38000000,0.00094000,2026-08-19,2026-08-19T19:05:21.022446+00:00,1,none
binance:6582464400,CLEARING-BIN-6582464400,binance,BTCUSDT,buy,68695.39000000,0.00058000,2026-08-19,2026-08-19T21:16:45.364013+00:00,1,none
kraken:105348762,CLEARING-KRA-105348762,kraken,XBTUSD,buy,67580.69170114,0.00072842,2026-08-19,2026-08-19T21:19:47.479160+00:00,1,price_mismatch
kraken:105348763,CLEARING-KRA-105348763,kraken,XBTUSD,buy,68642.20000000,0.00029136,2026-08-19,2026-08-19T21:31:56.554830+00:00,1,none
kraken:105348764,CLEARING-KRA-105348764,kraken,XBTUSD,buy,68642.20000000,0.00100000,2026-08-19,2026-08-19T21:18:08.494044+00:00,1,none
kraken:105348765,CLEARING-KRA-105348765,kraken,XBTUSD,buy,68642.20000000,0.00009949,2026-08-19,2026-08-19T20:11:43.792734+00:00,1,quantity_mismatch
kraken:105348766,CLEARING-KRA-105348766,kraken,XBTUSD,buy,68644.10000000,0.00005100,2026-08-19,2026-08-19T20:59:39.277922+00:00,1,none
kraken:105348767,CLEARING-KRA-105348767,kraken,XBTUSD,buy,68647.60000000,0.00005100,2026-08-19,2026-08-19T17:58:07.894136+00:00,1,none
kraken:105348768,CLEARING-KRA-105348768,kraken,XBTUSD,sell,68648.70000000,0.10000000,2026-08-19,2026-08-19T20:01:32.689161+00:00,1,side_mismatch
kraken:105348769,CLEARING-KRA-105348769,kraken,XBTUSD,buy,68650.60000000,0.05080880,2026-08-19,2026-08-19T19:18:52.823402+00:00,1,none
kraken:105348770,CLEARING-KRA-105348770,kraken,XBTUSD,buy,68650.70000000,0.05524861,2026-08-19,2026-08-19T20:07:51.419469+00:00,1,none
kraken:105348771,CLEARING-KRA-105348771,kraken,XBTUSD,buy,68651.00000000,0.00005100,2026-08-19,2026-08-19T17:37:59.886603+00:00,1,none
kraken:105348772,CLEARING-KRA-105348772,kraken,XBTUSD,buy,68654.40000000,0.00005100,2026-08-19,2026-08-19T17:23:51.623817+00:00,1,none
kraken:105348773,CLEARING-KRA-105348773,kraken,XBTUSD,buy,68660.10000000,0.72822549,2026-08-19,2026-08-19T19:54:02.597806+00:00,1,none
kraken:105348774,CLEARING-KRA-105348774,kraken,XBTUSD,buy,68661.40000000,0.00145600,2026-08-19,2026-08-19T20:43:54.577486+00:00,1,none
kraken:105348775,CLEARING-KRA-105348775,kraken,XBTUSD,buy,68661.50000000,0.00222774,2026-08-19,2026-08-19T21:23:14.658248+00:00,1,none
kraken:105348776,CLEARING-KRA-105348776,kraken,XBTUSD,buy,68663.40000000,0.49663174,2026-08-19,2026-08-19T18:50:55.421709+00:00,1,none
binance:6582464401,CLEARING-BIN-6582464401,binance,BTCUSDT,buy,68695.39000000,0.00045000,2026-08-19,2026-08-19T18:29:48.447576+00:00,1,none
coinbase:1073150419,CLEARING-COI-1073150419,coinbase,BTC-USD,buy,68661.11000000,0.00000001,2026-08-19,2026-08-19T21:20:32.071810+00:00,1,none
binance:6582464402,CLEARING-BIN-6582464402,binance,BTCUSDT,buy,68695.39000000,0.00010000,2026-08-19,2026-08-19T18:28:25.306877+00:00,1,none
binance:6582464403,CLEARING-BIN-6582464403,binance,BTCUSDT,buy,68695.39000000,0.18590000,2026-08-19,2026-08-19T22:16:58.379539+00:00,1,none
binance:6582464408,CLEARING-BIN-6582464408,binance,BTCUSDT,buy,68695.39000000,0.21410000,2026-08-19,2026-08-19T19:50:53.416149+00:00,1,none
binance:6582464414,CLEARING-BIN-6582464414,binance,BTCUSDT,buy,68695.39000000,0.07585000,2026-08-19,2026-08-19T18:13:18.541892+00:00,1,none
binance:6582464415,CLEARING-BIN-6582464415,binance,BTCUSDT,buy,68695.39000000,0.22284000,2026-08-19,2026-08-19T19:12:14.246712+00:00,1,none
binance:6582464423,CLEARING-BIN-6582464423,binance,BTCUSDT,buy,68695.39000000,0.15855000,2026-08-19,2026-08-19T22:01:48.947621+00:00,1,none
binance:6582464426,CLEARING-BIN-6582464426,binance,BTCUSDT,buy,68695.39000000,0.16566000,2026-08-19,2026-08-19T18:28:21.453957+00:00,1,none
binance:6582464432,CLEARING-BIN-6582464432,binance,BTCUSDT,buy,68695.40000000,0.00008000,2026-08-19,2026-08-19T21:28:45.478919+00:00,1,none
binance:6582464433,CLEARING-BIN-6582464433,binance,BTCUSDT,buy,68695.64000000,0.00017000,2026-08-19,2026-08-19T18:57:41.378895+00:00,1,none
binance:6582464435,CLEARING-BIN-6582464435,binance,BTCUSDT,buy,68695.96000000,0.00024000,2026-08-19,2026-08-19T18:43:22.072903+00:00,1,none
binance:6582464438,CLEARING-BIN-6582464438,binance,BTCUSDT,buy,68695.97000000,0.02628000,2026-08-19,2026-08-19T18:47:06.994326+00:00,1,none
binance:6582464440,CLEARING-BIN-6582464440,binance,BTCUSDT,buy,68696.16000000,0.00009000,2026-08-19,2026-08-19T17:16:33.765446+00:00,1,none
binance:6582464441,CLEARING-BIN-6582464441,binance,BTCUSDT,buy,68696.27000000,0.00008000,2026-08-19,2026-08-19T18:17:44.758476+00:00,1,none
binance:6582464442,CLEARING-BIN-6582464442,binance,BTCUSDT,buy,68696.41000000,0.00018000,2026-08-19,2026-08-19T21:55:59.548585+00:00,1,none
binance:6582464443,CLEARING-BIN-6582464443,binance,BTCUSDT,sell,68697.19000000,0.00291000,2026-08-19,2026-08-19T17:10:23.722013+00:00,1,side_mismatch
binance:6582464448,CLEARING-BIN-6582464448,binance,BTCUSDT,buy,68697.85000000,0.00579000,2026-08-19,2026-08-19T17:44:02.190398+00:00,1,none
binance:6582464449,CLEARING-BIN-6582464449,binance,BTCUSDT,buy,68697.85000000,0.04000000,2026-08-19,2026-08-19T17:20:25.678981+00:00,1,none
binance:6582464450,CLEARING-BIN-6582464450,binance,BTCUSDT,buy,68697.85000000,0.00332000,2026-08-19,2026-08-19T17:13:05.365707+00:00,1,none
binance:6582464451,CLEARING-BIN-6582464451,binance,BTCUSDT,buy,68697.85000000,0.00813000,2026-08-19,2026-08-19T18:23:59.871341+00:00,1,none
binance:6582464456,CLEARING-BIN-6582464456,binance,BTCUSDT,buy,68697.86000000,0.00008000,2026-08-19,2026-08-19T18:04:36.568294+00:00,1,none
binance:6582464457,CLEARING-BIN-6582464457,binance,BTCUSDT,buy,68697.99000000,0.00008000,2026-08-19,2026-08-19T21:25:51.609220+00:00,1,none
binance:6582464458,CLEARING-BIN-6582464458,binance,BTCUSDT,buy,68698.20000000,0.00024000,2026-08-19,2026-08-19T18:56:58.380637+00:00,1,none
binance:6582464461,CLEARING-BIN-6582464461,binance,BTCUSDT,buy,68698.21000000,0.00008000,2026-08-19,2026-08-19T20:42:07.243310+00:00,1,none
binance:6582464462,CLEARING-BIN-6582464462,binance,BTCUSDT,buy,68698.34000000,0.00008000,2026-08-19,2026-08-19T19:55:00.185416+00:00,1,none
binance:6582464463,CLEARING-BIN-6582464463,binance,BTCUSDT,buy,68698.55000000,0.00008000,2026-08-19,2026-08-19T21:16:58.676041+00:00,1,none
binance:6582464464,CLEARING-BIN-6582464464,binance,BTCUSDT,buy,68698.56000000,0.00024000,2026-08-19,2026-08-19T20:52:15.313404+00:00,1,none
binance:6582464467,CLEARING-BIN-6582464467,binance,BTCUSDT,buy,68698.57000000,0.00016000,2026-08-19,2026-08-19T21:16:48.847019+00:00,1,none
binance:6582464469,CLEARING-BIN-6582464469,binance,BTCUSDT,buy,68698.58000000,0.00008000,2026-08-19,2026-08-19T19:46:16.709844+00:00,1,none
binance:6582464470,CLEARING-BIN-6582464470,binance,BTCUSDT,buy,68698.87000000,0.00008000,2026-08-19,2026-08-19T20:19:34.676013+00:00,1,none
binance:6582464471,CLEARING-BIN-6582464471,binance,BTCUSDT,buy,68699.17000000,0.01067000,2026-08-19,2026-08-19T17:55:49.013425+00:00,1,none
binance:6582464472,CLEARING-BIN-6582464472,binance,BTCUSDT,buy,68699.17000000,0.16003000,2026-08-19,2026-08-19T21:17:19.397539+00:00,1,none
binance:6582464474,CLEARING-BIN-6582464474,binance,BTCUSDT,buy,68699.21000000,0.00291000,2026-08-19,2026-08-19T21:30:47.901117+00:00,1,none
binance:6582464475,CLEARING-BIN-6582464475,binance,BTCUSDT,buy,68699.34000000,0.00008000,2026-08-19,2026-08-19T21:57:13.530326+00:00,1,none
binance:6582464476,CLEARING-BIN-6582464476,binance,BTCUSDT,buy,69715.75068246,0.00008000,2026-08-19,2026-08-19T20:42:43.811497+00:00,1,price_mismatch
binance:6582464477,CLEARING-BIN-6582464477,binance,BTCUSDT,buy,68699.97000000,0.00008000,2026-08-19,2026-08-19T19:53:28.662969+00:00,1,none
binance:6582464478,CLEARING-BIN-6582464478,binance,BTCUSDT,buy,68699.99000000,0.02038000,2026-08-19,2026-08-19T18:53:50.436281+00:00,1,none
binance:6582464479,CLEARING-BIN-6582464479,binance,BTCUSDT,buy,68699.99000000,0.02200000,2026-08-19,2026-08-19T20:07:19.334117+00:00,1,none
binance:6582464480,CLEARING-BIN-6582464480,binance,BTCUSDT,buy,68699.99000000,0.00719000,2026-08-19,2026-08-19T19:06:30.287898+00:00,1,none
binance:6582464481,CLEARING-BIN-6582464481,binance,BTCUSDT,buy,68699.99000000,0.00375000,2026-08-19,2026-08-19T17:15:07.226548+00:00,1,none
binance:6582464482,CLEARING-BIN-6582464482,binance,BTCUSDT,buy,68699.99000000,0.01067000,2026-08-19,2026-08-19T18:32:49.891337+00:00,1,none
binance:6582464483,CLEARING-BIN-6582464483,binance,BTCUSDT,buy,68699.99000000,0.00999000,2026-08-19,2026-08-19T18:08:45.733125+00:00,1,none
binance:6582464484,CLEARING-BIN-6582464484,binance,BTCUSDT,buy,68699.99000000,0.01578000,2026-08-19,2026-08-19T22:02:56.202790+00:00,1,none
binance:6582464485,CLEARING-BIN-6582464485,binance,BTCUSDT,buy,67595.62099346,0.00552000,2026-08-19,2026-08-19T17:33:29.693339+00:00,1,price_mismatch
binance:6582464486,CLEARING-BIN-6582464486,binance,BTCUSDT,buy,68699.99000000,0.01127000,2026-08-19,2026-08-19T18:02:03.200413+00:00,1,none
binance:6582464487,CLEARING-BIN-6582464487,binance,BTCUSDT,buy,68699.99000000,0.00997000,2026-08-19,2026-08-19T19:48:59.148530+00:00,1,none
binance:6582464488,CLEARING-BIN-6582464488,binance,BTCUSDT,buy,68699.99000000,0.02227206,2026-08-19,2026-08-19T22:10:08.230645+00:00,1,quantity_mismatch
binance:6582464489,CLEARING-BIN-6582464489,binance,BTCUSDT,buy,68699.99000000,0.00394000,2026-08-19,2026-08-19T21:43:27.486057+00:00,1,none
binance:6582464490,CLEARING-BIN-6582464490,binance,BTCUSDT,buy,68699.99000000,0.01800000,2026-08-19,2026-08-19T20:13:04.144109+00:00,1,none
binance:6582464492,CLEARING-BIN-6582464492,binance,BTCUSDT,buy,68699.99000000,0.00900000,2026-08-19,2026-08-19T19:18:39.966047+00:00,1,none
binance:6582464493,CLEARING-BIN-6582464493,binance,BTCUSDT,buy,68699.99000000,0.00301153,2026-08-19,2026-08-19T18:20:29.998926+00:00,1,quantity_mismatch
binance:6582464494,CLEARING-BIN-6582464494,binance,BTCUSDT,sell,68699.98000000,0.00145000,2026-08-19,2026-08-19T18:19:55.740720+00:00,1,none
coinbase:1073150420,CLEARING-COI-1073150420,coinbase,BTC-USD,sell,68378.24393752,0.04370476,2026-08-19,2026-08-19T21:05:45.563916+00:00,1,price_mismatch
coinbase:1073150422,CLEARING-COI-1073150422,coinbase,BTC-USD,sell,68662.50000000,0.01456399,2026-08-19,2026-08-19T19:20:30.495403+00:00,1,none
coinbase:1073150421,CLEARING-COI-1073150421,coinbase,BTC-USD,sell,68662.50000000,0.01456399,2026-08-19,2026-08-19T21:49:01.375437+00:00,1,none
coinbase:1073150426,CLEARING-COI-1073150426,coinbase,BTC-USD,sell,68666.42000000,0.02900000,2026-08-19,2026-08-19T18:30:45.622797+00:00,1,none
coinbase:1073150425,CLEARING-COI-1073150425,coinbase,BTC-USD,sell,68666.14000000,0.00039159,2026-08-19,2026-08-19T18:53:46.162837+00:00,1,none
coinbase:1073150424,CLEARING-COI-1073150424,coinbase,BTC-USD,sell,68666.14000000,0.00380649,2026-08-19,2026-08-19T19:30:58.060827+00:00,1,quantity_mismatch
coinbase:1073150423,CLEARING-COI-1073150423,coinbase,BTC-USD,sell,68663.83000000,0.00291969,2026-08-19,2026-08-19T18:01:23.727535+00:00,1,none
coinbase:1073150429,CLEARING-COI-1073150429,coinbase,BTC-USD,sell,68671.12000000,0.25813326,2026-08-19,2026-08-19T21:07:33.097794+00:00,1,none
coinbase:1073150428,CLEARING-COI-1073150428,coinbase,BTC-USD,sell,68670.54000000,0.00003526,2026-08-19,2026-08-19T21:47:54.659739+00:00,1,none
coinbase:1073150427,CLEARING-COI-1073150427,coinbase,BTC-USD,sell,68669.72000000,0.00001700,2026-08-19,2026-08-19T20:11:28.003818+00:00,1,none
coinbase:1073150430,CLEARING-COI-1073150430,coinbase,BTC-USD,sell,68672.94000000,0.00001700,2026-08-19,2026-08-19T20:01:40.088715+00:00,1,none
coinbase:1073150431,CLEARING-COI-1073150431,coinbase,BTC-USD,sell,68669.72000000,0.01799710,2026-08-19,2026-08-19T17:49:41.281422+00:00,1,none
coinbase:1073150432,CLEARING-COI-1073150432,coinbase,BTC-USD,sell,68669.72000000,0.00003187,2026-08-19,2026-08-19T18:53:21.125249+00:00,1,none
coinbase:1073150433,CLEARING-COI-1073150433,coinbase,BTC-USD,sell,68669.72000000,0.00003187,2026-08-19,2026-08-19T21:17:19.149220+00:00,1,none
coinbase:1073150434,CLEARING-COI-1073150434,coinbase,BTC-USD,sell,68669.72000000,0.00070000,2026-08-19,2026-08-19T17:04:14.300393+00:00,1,none
coinbase:1073150435,CLEARING-COI-1073150435,coinbase,BTC-USD,sell,68669.72000000,0.00996813,2026-08-19,2026-08-19T21:32:38.309922+00:00,1,none
coinbase:1073150438,CLEARING-COI-1073150438,coinbase,BTC-USD,sell,68680.23000000,0.02609596,2026-08-19,2026-08-19T21:18:07.868915+00:00,1,none
coinbase:1073150437,CLEARING-COI-1073150437,coinbase,BTC-USD,sell,68679.38000000,0.00001700,2026-08-19,2026-08-19T22:10:25.167354+00:00,1,none
coinbase:1073150436,CLEARING-COI-1073150436,coinbase,BTC-USD,sell,68676.16000000,0.00001700,2026-08-19,2026-08-19T18:39:47.219753+00:00,1,none
coinbase:1073150439,CLEARING-COI-1073150439,coinbase,BTC-USD,sell,68675.21000000,0.00069715,2026-08-19,2026-08-19T21:23:52.230029+00:00,1,quantity_mismatch
coinbase:1073150440,CLEARING-COI-1073150440,coinbase,BTC-USD,buy,68678.88000000,0.00000003,2026-08-19,2026-08-19T18:18:51.444287+00:00,1,none
binance:6582464495,CLEARING-BIN-6582464495,binance,BTCUSDT,buy,68699.99000000,0.04000000,2026-08-19,2026-08-19T20:34:54.219903+00:00,1,none
binance:6582464496,CLEARING-BIN-6582464496,binance,BTCUSDT,buy,68699.99000000,0.01800000,2026-08-19,2026-08-19T19:01:10.712859+00:00,1,none
binance:6582464497,CLEARING-BIN-6582464497,binance,BTCUSDT,buy,68699.99000000,0.01100000,2026-08-19,2026-08-19T19:45:26.189770+00:00,1,none
binance:6582464498,CLEARING-BIN-6582464498,binance,BTCUSDT,buy,68699.99000000,0.00900000,2026-08-19,2026-08-19T19:58:22.702664+00:00,1,none
binance:6582464499,CLEARING-BIN-6582464499,binance,BTCUSDT,buy,68699.99000000,0.00300000,2026-08-19,2026-08-19T20:58:33.555228+00:00,1,none
binance:6582464500,CLEARING-BIN-6582464500,binance,BTCUSDT,buy,68699.99000000,0.04000000,2026-08-19,2026-08-19T17:11:12.949707+00:00,1,none
coinbase:1073150441,CLEARING-COI-1073150441,coinbase,BTC-USD,sell,68678.89000000,0.00200000,2026-08-19,2026-08-19T18:20:28.848606+00:00,1,none
coinbase:1073150442,CLEARING-COI-1073150442,coinbase,BTC-USD,sell,68678.89000000,0.00000001,2026-08-19,2026-08-19T20:39:00.395192+00:00,1,none
binance:6582464509,CLEARING-BIN-6582464509,binance,BTCUSDT,buy,68699.99000000,0.04000000,2026-08-19,2026-08-19T19:28:32.040350+00:00,1,none
binance:6582464510,CLEARING-BIN-6582464510,binance,BTCUSDT,buy,68699.99000000,0.00900000,2026-08-19,2026-08-19T17:54:44.314415+00:00,1,none
binance:6582464511,CLEARING-BIN-6582464511,binance,BTCUSDT,buy,68699.99000000,0.01100000,2026-08-19,2026-08-19T17:27:10.693812+00:00,1,none
binance:6582464512,CLEARING-BIN-6582464512,binance,BTCUSDT,buy,68699.99000000,0.01800000,2026-08-19,2026-08-19T20:03:33.983280+00:00,1,none
binance:6582464513,CLEARING-BIN-6582464513,binance,BTCUSDT,buy,68699.99000000,0.00300000,2026-08-19,2026-08-19T19:23:22.297004+00:00,1,none
coinbase:1073150443,CLEARING-COI-1073150443,coinbase,BTC-USD,sell,68678.89000000,0.00000001,2026-08-19,2026-08-19T17:59:54.988967+00:00,1,none
coinbase:1073150444,CLEARING-COI-1073150444,coinbase,BTC-USD,sell,68678.89000000,0.00000001,2026-08-19,2026-08-19T20:36:31.241625+00:00,1,none
coinbase:1073150445,CLEARING-COI-1073150445,coinbase,BTC-USD,sell,68678.89000000,0.00000001,2026-08-19,2026-08-19T20:01:51.636385+00:00,1,none
coinbase:1073150446,CLEARING-COI-1073150446,coinbase,BTC-USD,buy,68678.88000000,0.00000002,2026-08-19,2026-08-19T19:14:53.104028+00:00,1,none
coinbase:1073150452,CLEARING-COI-1073150452,coinbase,BTC-USD,sell,68682.60000000,0.00001700,2026-08-19,2026-08-19T19:09:38.565247+00:00,1,none
coinbase:1073150451,CLEARING-COI-1073150451,coinbase,BTC-USD,sell,68682.42000000,0.02900000,2026-08-19,2026-08-19T17:06:30.029847+00:00,1,none
coinbase:1073150450,CLEARING-COI-1073150450,coinbase,BTC-USD,sell,68680.27000000,0.01456022,2026-08-19,2026-08-19T18:52:49.756376+00:00,1,none
coinbase:1073150449,CLEARING-COI-1073150449,coinbase,BTC-USD,sell,68680.27000000,0.01460242,2026-08-19,2026-08-19T22:07:52.611079+00:00,1,quantity_mismatch
coinbase:1073150448,CLEARING-COI-1073150448,coinbase,BTC-USD,sell,68679.74000000,0.11648268,2026-08-20,2026-08-20T20:22:13.409032+00:00,1,timing_breach
coinbase:1073150447,CLEARING-COI-1073150447,coinbase,BTC-USD,sell,68678.89000000,0.04170472,2026-08-21,2026-08-21T03:18:28.577829+00:00,1,timing_breach
coinbase:1073150453,CLEARING-COI-1073150453,coinbase,BTC-USD,sell,68678.89000000,0.00000001,2026-08-19,2026-08-19T19:05:33.760839+00:00,1,none
coinbase:1073150455,CLEARING-COI-1073150455,coinbase,BTC-USD,buy,68678.76000000,0.00109199,2026-08-19,2026-08-19T22:01:21.978265+00:00,1,none
coinbase:1073150456,CLEARING-COI-1073150456,coinbase,BTC-USD,buy,68677.50000000,0.00022303,2026-08-19,2026-08-19T17:15:02.071018+00:00,1,none
coinbase:1073150457,CLEARING-COI-1073150457,coinbase,BTC-USD,buy,68677.50000000,0.00061083,2026-08-19,2026-08-19T17:04:22.952962+00:00,1,none
coinbase:1073150458,CLEARING-COI-1073150458,coinbase,BTC-USD,buy,68677.50000000,0.02168818,2026-08-19,2026-08-19T20:17:36.337959+00:00,1,none
coinbase:1073150459,CLEARING-COI-1073150459,coinbase,BTC-USD,buy,68677.50000000,0.00031477,2026-08-19,2026-08-19T18:28:48.882087+00:00,1,none
coinbase:1073150460,CLEARING-COI-1073150460,coinbase,BTC-USD,buy,68677.50000000,0.00289665,2026-08-19,2026-08-19T19:19:17.276707+00:00,1,none
coinbase:1073150461,CLEARING-COI-1073150461,coinbase,BTC-USD,buy,68677.50000000,0.00042675,2026-08-19,2026-08-19T17:36:32.475259+00:00,1,quantity_mismatch
coinbase:1073150462,CLEARING-COI-1073150462,coinbase,BTC-USD,buy,68677.50000000,0.00405711,2026-08-19,2026-08-19T20:00:13.361842+00:00,1,none
coinbase:1073150463,CLEARING-COI-1073150463,coinbase,BTC-USD,sell,68674.09000000,0.00000001,2026-08-19,2026-08-19T21:54:30.467358+00:00,1,none
binance:6582464514,CLEARING-BIN-6582464514,binance,BTCUSDT,sell,68699.98000000,0.00161000,2026-08-19,2026-08-19T18:52:16.745004+00:00,1,none
kraken:105348777,CLEARING-KRA-105348777,kraken,XBTUSD,sell,68663.20000000,0.00077224,2026-08-19,2026-08-19T20:42:38.852405+00:00,1,none
coinbase:1073150464,CLEARING-COI-1073150464,coinbase,BTC-USD,buy,68672.38000000,0.00000001,2026-08-19,2026-08-19T19:02:49.782620+00:00,1,none
binance:6582464515,CLEARING-BIN-6582464515,binance,BTCUSDT,sell,68699.98000000,0.52607074,2026-08-19,2026-08-19T22:05:52.863149+00:00,1,quantity_mismatch
binance:6582464518,CLEARING-BIN-6582464518,binance,BTCUSDT,sell,68699.98000000,0.14557000,2026-08-19,2026-08-19T18:40:03.686516+00:00,1,none
binance:6582464524,CLEARING-BIN-6582464524,binance,BTCUSDT,sell,68699.98000000,0.00010000,2026-08-19,2026-08-19T22:00:25.076971+00:00,1,none
coinbase:1073150466,CLEARING-COI-1073150466,coinbase,BTC-USD,buy,68672.38000000,0.00576099,2026-08-19,2026-08-19T16:55:39.564888+00:00,1,none
coinbase:1073150465,CLEARING-COI-1073150465,coinbase,BTC-USD,buy,68672.38000000,0.15774918,2026-08-19,2026-08-19T21:23:38.660066+00:00,1,none
coinbase:1073150467,CLEARING-COI-1073150467,coinbase,BTC-USD,buy,68672.38000000,0.00016414,2026-08-19,2026-08-19T20:53:55.829465+00:00,1,none
coinbase:1073150468,CLEARING-COI-1073150468,coinbase,BTC-USD,buy,68672.38000000,0.00604308,2026-08-20,2026-08-20T17:38:04.909040+00:00,1,timing_breach
coinbase:1073150470,CLEARING-COI-1073150470,coinbase,BTC-USD,buy,68672.35000000,0.21558748,2026-08-19,2026-08-19T17:01:32.031208+00:00,1,none
coinbase:1073150469,CLEARING-COI-1073150469,coinbase,BTC-USD,buy,68672.38000000,0.01444061,2026-08-19,2026-08-19T18:13:56.673389+00:00,1,none
coinbase:1073150472,CLEARING-COI-1073150472,coinbase,BTC-USD,buy,68671.00000000,0.01453781,2026-08-19,2026-08-19T19:56:20.521072+00:00,1,none
coinbase:1073150473,CLEARING-COI-1073150473,coinbase,BTC-USD,buy,68671.00000000,0.00002438,2026-08-19,2026-08-19T19:02:01.555422+00:00,1,none
coinbase:1073150474,CLEARING-COI-1073150474,coinbase,BTC-USD,buy,68669.72000000,0.00001700,2026-08-19,2026-08-19T17:57:20.981299+00:00,1,none
coinbase:1073150475,CLEARING-COI-1073150475,coinbase,BTC-USD,buy,68668.02000000,0.00290000,2026-08-19,2026-08-19T17:35:50.870615+00:00,1,none
coinbase:1073150476,CLEARING-COI-1073150476,coinbase,BTC-USD,buy,68671.00000000,0.00133674,2026-08-19,2026-08-19T17:34:31.286424+00:00,1,none
coinbase:1073150477,CLEARING-COI-1073150477,coinbase,BTC-USD,buy,67309.04378448,0.01322545,2026-08-19,2026-08-19T21:36:13.417876+00:00,1,price_mismatch
coinbase:1073150481,CLEARING-COI-1073150481,coinbase,BTC-USD,buy,68665.00000000,0.01000000,2026-08-19,2026-08-19T17:50:12.958679+00:00,1,none
coinbase:1073150480,CLEARING-COI-1073150480,coinbase,BTC-USD,buy,68666.50000000,0.00001700,2026-08-19,2026-08-19T18:52:20.289120+00:00,1,none
coinbase:1073150479,CLEARING-COI-1073150479,coinbase,BTC-USD,buy,68666.55000000,0.00004572,2026-08-19,2026-08-19T16:58:31.131645+00:00,1,none
coinbase:1073150478,CLEARING-COI-1073150478,coinbase,BTC-USD,buy,68668.02000000,0.00001968,2026-08-19,2026-08-19T20:53:21.383921+00:00,1,none
binance:6582464526,CLEARING-BIN-6582464526,binance,BTCUSDT,sell,68699.98000000,0.36163000,2026-08-19,2026-08-19T21:30:02.712341+00:00,1,none
binance:6582464553,CLEARING-BIN-6582464553,binance,BTCUSDT,buy,68699.97000000,0.00032000,2026-08-19,2026-08-19T17:57:59.196079+00:00,1,side_mismatch
binance:6582464557,CLEARING-BIN-6582464557,binance,BTCUSDT,sell,68698.87000000,0.00008000,2026-08-19,2026-08-19T17:58:25.755960+00:00,1,none
binance:6582464558,CLEARING-BIN-6582464558,binance,BTCUSDT,sell,68698.57000000,0.00032000,2026-08-19,2026-08-19T17:52:56.426170+00:00,1,none
binance:6582464562,CLEARING-BIN-6582464562,binance,BTCUSDT,sell,68698.55000000,0.00016000,2026-08-19,2026-08-19T18:49:25.673521+00:00,1,none
binance:6582464564,CLEARING-BIN-6582464564,binance,BTCUSDT,sell,68698.19000000,0.00016000,2026-08-19,2026-08-19T22:04:42.118798+00:00,1,none
binance:6582464566,CLEARING-BIN-6582464566,binance,BTCUSDT,buy,68697.98000000,0.00032000,2026-08-19,2026-08-19T18:00:16.663463+00:00,1,side_mismatch
binance:6582464570,CLEARING-BIN-6582464570,binance,BTCUSDT,sell,68697.85000000,0.00024000,2026-08-19,2026-08-19T20:06:40.610365+00:00,1,none
binance:6582464573,CLEARING-BIN-6582464573,binance,BTCUSDT,sell,68697.84000000,0.02958000,2026-08-19,2026-08-19T21:33:12.438246+00:00,1,none
binance:6582464580,CLEARING-BIN-6582464580,binance,BTCUSDT,sell,68697.68000000,0.00040000,2026-08-19,2026-08-19T18:39:24.534006+00:00,1,none
binance:6582464585,CLEARING-BIN-6582464585,binance,BTCUSDT,sell,68697.67000000,0.00016000,2026-08-19,2026-08-19T17:50:42.329285+00:00,1,none
binance:6582464587,CLEARING-BIN-6582464587,binance,BTCUSDT,sell,68697.23000000,0.00024000,2026-08-19,2026-08-19T21:04:21.852572+00:00,1,none
binance:6582464590,CLEARING-BIN-6582464590,binance,BTCUSDT,sell,68697.22000000,0.08739000,2026-08-19,2026-08-19T19:15:31.879004+00:00,1,none
binance:6582464591,CLEARING-BIN-6582464591,binance,BTCUSDT,sell,68696.63000000,0.00066000,2026-08-19,2026-08-19T17:46:36.657327+00:00,1,none
binance:6582464599,CLEARING-BIN-6582464599,binance,BTCUSDT,sell,68696.12000000,0.00074000,2026-08-19,2026-08-19T19:11:21.019947+00:00,1,none
binance:6582464608,CLEARING-BIN-6582464608,binance,BTCUSDT,sell,68695.96000000,0.00040000,2026-08-19,2026-08-19T17:46:48.640291+00:00,1,none
binance:6582464613,CLEARING-BIN-6582464613,binance,BTCUSDT,sell,68695.64000000,0.00008131,2026-08-19,2026-08-19T18:11:06.901886+00:00,1,quantity_mismatch
binance:6582464614,CLEARING-BIN-6582464614,binance,BTCUSDT,sell,68695.38000000,0.02118000,2026-08-19,2026-08-19T20:19:31.883509+00:00,1,none
binance:6582464631,CLEARING-BIN-6582464631,binance,BTCUSDT,sell,68695.37000000,0.00056000,2026-08-19,2026-08-19T21:48:03.299549+00:00,1,none
binance:6582464638,CLEARING-BIN-6582464638,binance,BTCUSDT,sell,68694.83000000,0.00024000,2026-08-19,2026-08-19T18:20:45.279663+00:00,1,none
binance:6582464641,CLEARING-BIN-6582464641,binance,BTCUSDT,sell,68694.46000000,0.00024000,2026-08-19,2026-08-19T20:19:38.196538+00:00,1,none
