break_reference,venue,symbol,stage,break_category_code,has_timing_issue,origin_date,status,resolved_date,age_days_or_final,escalation_tier,financial_impact_usd
coinbase:1073146013|confirm,coinbase,BTC-USD,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-22,3,TIER2_ESCALATED,
coinbase:1073146027|clearing,coinbase,BTC-USD,clearing,PRICING,False,2026-08-19,RESOLVED,2026-08-22,3,TIER2_ESCALATED,
coinbase:1073146097|clearing,coinbase,BTC-USD,clearing,REFERENCE_DATA,False,2026-08-19,RESOLVED,2026-08-23,4,TIER2_ESCALATED,
coinbase:1073146171|confirm,coinbase,BTC-USD,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-24,5,TIER2_ESCALATED,0.06253448
coinbase:1073146198|confirm,coinbase,BTC-USD,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-23,4,TIER2_ESCALATED,
coinbase:1073146201|clearing,coinbase,BTC-USD,clearing,TIMING,True,2026-08-19,RESOLVED,2026-08-22,3,TIER2_ESCALATED,
coinbase:1073146220|clearing,coinbase,BTC-USD,clearing,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-22,3,TIER2_ESCALATED,
coinbase:1073146243|confirm,coinbase,BTC-USD,confirm,QUANTITY,False,2026-08-19,RESOLVED,2026-08-23,4,TIER2_ESCALATED,
coinbase:1073146275|confirm,coinbase,BTC-USD,confirm,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-24,5,TIER2_ESCALATED,
coinbase:1073146378|confirm,coinbase,BTC-USD,confirm,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-24,5,TIER2_ESCALATED,
coinbase:1073146395|clearing,coinbase,BTC-USD,clearing,QUANTITY,False,2026-08-19,RESOLVED,2026-08-23,4,TIER2_ESCALATED,
coinbase:1073146450|clearing,coinbase,BTC-USD,clearing,TIMING,True,2026-08-19,RESOLVED,2026-08-23,4,TIER2_ESCALATED,
coinbase:1073146468|clearing,coinbase,BTC-USD,clearing,TIMING,True,2026-08-19,RESOLVED,2026-08-23,4,TIER2_ESCALATED,
coinbase:1073146478|clearing,coinbase,BTC-USD,clearing,QUANTITY,False,2026-08-19,RESOLVED,2026-08-22,3,TIER2_ESCALATED,
coinbase:1073146484|clearing,coinbase,BTC-USD,clearing,PRICING,False,2026-08-19,RESOLVED,2026-08-24,5,TIER2_ESCALATED,
coinbase:1073146512|confirm,coinbase,BTC-USD,confirm,QUANTITY,False,2026-08-19,RESOLVED,2026-08-23,4,TIER2_ESCALATED,
coinbase:1073146529|confirm,coinbase,BTC-USD,confirm,QUANTITY,False,2026-08-19,RESOLVED,2026-08-23,4,TIER2_ESCALATED,
coinbase:1073146531|confirm,coinbase,BTC-USD,confirm,PRICING,False,2026-08-19,RESOLVED,2026-08-23,4,TIER2_ESCALATED,
coinbase:1073146536|clearing,coinbase,BTC-USD,clearing,QUANTITY,False,2026-08-19,RESOLVED,2026-08-23,4,TIER2_ESCALATED,
coinbase:1073146546|clearing,coinbase,BTC-USD,clearing,QUANTITY,False,2026-08-19,RESOLVED,2026-08-23,4,TIER2_ESCALATED,
coinbase:1073146547|clearing,coinbase,BTC-USD,clearing,TIMING,True,2026-08-19,RESOLVED,2026-08-23,4,TIER2_ESCALATED,
coinbase:1073146552|clearing,coinbase,BTC-USD,clearing,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-22,3,TIER2_ESCALATED,0.00228719
coinbase:1073146555|clearing,coinbase,BTC-USD,clearing,REFERENCE_DATA,False,2026-08-19,RESOLVED,2026-08-25,6,TIER2_ESCALATED,
coinbase:1073146559|clearing,coinbase,BTC-USD,clearing,PRICING,False,2026-08-19,RESOLVED,2026-08-23,4,TIER2_ESCALATED,
coinbase:1073146576|confirm,coinbase,BTC-USD,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-22,3,TIER2_ESCALATED,
coinbase:1073146581|confirm,coinbase,BTC-USD,confirm,QUANTITY,False,2026-08-19,RESOLVED,2026-08-24,5,TIER2_ESCALATED,
coinbase:1073146594|clearing,coinbase,BTC-USD,clearing,PRICING,False,2026-08-19,RESOLVED,2026-08-23,4,TIER2_ESCALATED,
coinbase:1073146598|confirm,coinbase,BTC-USD,confirm,QUANTITY,False,2026-08-19,RESOLVED,2026-08-25,6,TIER2_ESCALATED,
coinbase:1073146626|clearing,coinbase,BTC-USD,clearing,QUANTITY,False,2026-08-19,RESOLVED,2026-08-24,5,TIER2_ESCALATED,
coinbase:1073146643|confirm,coinbase,BTC-USD,confirm,QUANTITY,False,2026-08-19,RESOLVED,2026-08-22,3,TIER2_ESCALATED,
coinbase:1073146700|confirm,coinbase,BTC-USD,confirm,PRICING,False,2026-08-19,RESOLVED,2026-08-24,5,TIER2_ESCALATED,
coinbase:1073146728|clearing,coinbase,BTC-USD,clearing,TIMING,True,2026-08-19,RESOLVED,2026-08-24,5,TIER2_ESCALATED,
coinbase:1073146815|confirm,coinbase,BTC-USD,confirm,PRICING,False,2026-08-19,RESOLVED,2026-08-23,4,TIER2_ESCALATED,
coinbase:1073146819|clearing,coinbase,BTC-USD,clearing,PRICING,False,2026-08-19,RESOLVED,2026-08-23,4,TIER2_ESCALATED,
coinbase:1073146868|confirm,coinbase,BTC-USD,confirm,QUANTITY,False,2026-08-19,RESOLVED,2026-08-25,6,TIER2_ESCALATED,
coinbase:1073146919|confirm,coinbase,BTC-USD,confirm,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-24,5,TIER2_ESCALATED,
coinbase:1073146922|confirm,coinbase,BTC-USD,confirm,REFERENCE_DATA,False,2026-08-19,RESOLVED,2026-08-24,5,TIER2_ESCALATED,
coinbase:1073146925|clearing,coinbase,BTC-USD,clearing,PRICING,False,2026-08-19,RESOLVED,2026-08-25,6,TIER2_ESCALATED,
coinbase:1073146937|confirm,coinbase,BTC-USD,confirm,PRICING,False,2026-08-19,RESOLVED,2026-08-22,3,TIER2_ESCALATED,
coinbase:1073146956|clearing,coinbase,BTC-USD,clearing,TIMING,True,2026-08-19,RESOLVED,2026-08-22,3,TIER2_ESCALATED,
coinbase:1073146961|clearing,coinbase,BTC-USD,clearing,TIMING,True,2026-08-19,RESOLVED,2026-08-23,4,TIER2_ESCALATED,
coinbase:1073146985|confirm,coinbase,BTC-USD,confirm,QUANTITY,False,2026-08-19,RESOLVED,2026-08-25,6,TIER2_ESCALATED,
coinbase:1073146993|confirm,coinbase,BTC-USD,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-25,6,TIER2_ESCALATED,
coinbase:1073147047|clearing,coinbase,BTC-USD,clearing,TIMING,True,2026-08-19,RESOLVED,2026-08-25,6,TIER2_ESCALATED,
coinbase:1073147079|clearing,coinbase,BTC-USD,clearing,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-22,3,TIER2_ESCALATED,
coinbase:1073147100|clearing,coinbase,BTC-USD,clearing,REFERENCE_DATA,False,2026-08-19,RESOLVED,2026-08-25,6,TIER2_ESCALATED,
coinbase:1073147128|confirm,coinbase,BTC-USD,confirm,PRICING,False,2026-08-19,RESOLVED,2026-08-22,3,TIER2_ESCALATED,
coinbase:1073147140|confirm,coinbase,BTC-USD,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-23,4,TIER2_ESCALATED,
coinbase:1073147164|clearing,coinbase,BTC-USD,clearing,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-25,6,TIER2_ESCALATED,
coinbase:1073147179|clearing,coinbase,BTC-USD,clearing,QUANTITY,False,2026-08-19,RESOLVED,2026-08-22,3,TIER2_ESCALATED,
coinbase:1073147226|clearing,coinbase,BTC-USD,clearing,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-24,5,TIER2_ESCALATED,
coinbase:1073147226|confirm,coinbase,BTC-USD,confirm,QUANTITY,False,2026-08-19,RESOLVED,2026-08-25,6,TIER2_ESCALATED,
coinbase:1073147231|clearing,coinbase,BTC-USD,clearing,REFERENCE_DATA,False,2026-08-19,RESOLVED,2026-08-22,3,TIER2_ESCALATED,0.00000512
coinbase:1073147242|clearing,coinbase,BTC-USD,clearing,TIMING,True,2026-08-19,RESOLVED,2026-08-25,6,TIER2_ESCALATED,
coinbase:1073147264|clearing,coinbase,BTC-USD,clearing,QUANTITY,False,2026-08-19,RESOLVED,2026-08-22,3,TIER2_ESCALATED,
coinbase:1073147289|confirm,coinbase,BTC-USD,confirm,PRICING,False,2026-08-19,RESOLVED,2026-08-23,4,TIER2_ESCALATED,
coinbase:1073147294|confirm,coinbase,BTC-USD,confirm,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-24,5,TIER2_ESCALATED,
coinbase:1073147369|confirm,coinbase,BTC-USD,confirm,PRICING,False,2026-08-19,RESOLVED,2026-08-24,5,TIER2_ESCALATED,
coinbase:1073147372|confirm,coinbase,BTC-USD,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-22,3,TIER2_ESCALATED,
coinbase:1073147392|confirm,coinbase,BTC-USD,confirm,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-24,5,TIER2_ESCALATED,
coinbase:1073147444|confirm,coinbase,BTC-USD,confirm,QUANTITY,False,2026-08-19,RESOLVED,2026-08-22,3,TIER2_ESCALATED,
coinbase:1073147450|clearing,coinbase,BTC-USD,clearing,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-25,6,TIER2_ESCALATED,
coinbase:1073147464|clearing,coinbase,BTC-USD,clearing,PRICING,False,2026-08-19,RESOLVED,2026-08-22,3,TIER2_ESCALATED,
coinbase:1073147471|confirm,coinbase,BTC-USD,confirm,PRICING,False,2026-08-19,RESOLVED,2026-08-24,5,TIER2_ESCALATED,
coinbase:1073147543|clearing,coinbase,BTC-USD,clearing,QUANTITY,False,2026-08-19,RESOLVED,2026-08-22,3,TIER2_ESCALATED,
coinbase:1073147545|confirm,coinbase,BTC-USD,confirm,PRICING,False,2026-08-19,RESOLVED,2026-08-23,4,TIER2_ESCALATED,
coinbase:1073147555|confirm,coinbase,BTC-USD,confirm,PRICING,False,2026-08-19,RESOLVED,2026-08-22,3,TIER2_ESCALATED,-0.00000277
coinbase:1073147569|confirm,coinbase,BTC-USD,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-24,5,TIER2_ESCALATED,
coinbase:1073147605|clearing,coinbase,BTC-USD,clearing,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-24,5,TIER2_ESCALATED,
coinbase:1073147618|clearing,coinbase,BTC-USD,clearing,TIMING,True,2026-08-19,RESOLVED,2026-08-25,6,TIER2_ESCALATED,
coinbase:1073147623|clearing,coinbase,BTC-USD,clearing,REFERENCE_DATA,False,2026-08-19,RESOLVED,2026-08-24,5,TIER2_ESCALATED,
coinbase:1073147639|clearing,coinbase,BTC-USD,clearing,TIMING,True,2026-08-19,RESOLVED,2026-08-25,6,TIER2_ESCALATED,
coinbase:1073147654|clearing,coinbase,BTC-USD,clearing,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-23,4,TIER2_ESCALATED,
coinbase:1073147660|clearing,coinbase,BTC-USD,clearing,PRICING,False,2026-08-19,RESOLVED,2026-08-25,6,TIER2_ESCALATED,
coinbase:1073147667|clearing,coinbase,BTC-USD,clearing,QUANTITY,False,2026-08-19,RESOLVED,2026-08-25,6,TIER2_ESCALATED,
coinbase:1073147697|clearing,coinbase,BTC-USD,clearing,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-25,6,TIER2_ESCALATED,
coinbase:1073147879|clearing,coinbase,BTC-USD,clearing,REFERENCE_DATA,False,2026-08-19,RESOLVED,2026-08-23,4,TIER2_ESCALATED,
coinbase:1073147889|clearing,coinbase,BTC-USD,clearing,PRICING,False,2026-08-19,RESOLVED,2026-08-23,4,TIER2_ESCALATED,
coinbase:1073147952|clearing,coinbase,BTC-USD,clearing,QUANTITY,False,2026-08-19,RESOLVED,2026-08-23,4,TIER2_ESCALATED,
coinbase:1073147962|confirm,coinbase,BTC-USD,confirm,PRICING,False,2026-08-19,RESOLVED,2026-08-23,4,TIER2_ESCALATED,4.38143477
coinbase:1073147969|clearing,coinbase,BTC-USD,clearing,TIMING,True,2026-08-19,RESOLVED,2026-08-22,3,TIER2_ESCALATED,
coinbase:1073148000|clearing,coinbase,BTC-USD,clearing,PRICING,False,2026-08-19,RESOLVED,2026-08-23,4,TIER2_ESCALATED,
coinbase:1073148028|confirm,coinbase,BTC-USD,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-23,4,TIER2_ESCALATED,
coinbase:1073148094|confirm,coinbase,BTC-USD,confirm,QUANTITY,False,2026-08-19,RESOLVED,2026-08-25,6,TIER2_ESCALATED,
coinbase:1073148106|confirm,coinbase,BTC-USD,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-24,5,TIER2_ESCALATED,
coinbase:1073148116|confirm,coinbase,BTC-USD,confirm,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-25,6,TIER2_ESCALATED,
coinbase:1073148137|confirm,coinbase,BTC-USD,confirm,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-22,3,TIER2_ESCALATED,
coinbase:1073148157|clearing,coinbase,BTC-USD,clearing,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-22,3,TIER2_ESCALATED,
coinbase:1073148191|confirm,coinbase,BTC-USD,confirm,REFERENCE_DATA,False,2026-08-19,RESOLVED,2026-08-23,4,TIER2_ESCALATED,
coinbase:1073148215|clearing,coinbase,BTC-USD,clearing,PRICING,False,2026-08-19,RESOLVED,2026-08-24,5,TIER2_ESCALATED,
coinbase:1073148257|confirm,coinbase,BTC-USD,confirm,REFERENCE_DATA,False,2026-08-19,RESOLVED,2026-08-24,5,TIER2_ESCALATED,
coinbase:1073148273|confirm,coinbase,BTC-USD,confirm,QUANTITY,False,2026-08-19,RESOLVED,2026-08-25,6,TIER2_ESCALATED,
coinbase:1073148288|clearing,coinbase,BTC-USD,clearing,REFERENCE_DATA,False,2026-08-19,RESOLVED,2026-08-22,3,TIER2_ESCALATED,
coinbase:1073148327|clearing,coinbase,BTC-USD,clearing,QUANTITY,False,2026-08-19,RESOLVED,2026-08-24,5,TIER2_ESCALATED,
coinbase:1073148330|confirm,coinbase,BTC-USD,confirm,QUANTITY,False,2026-08-19,RESOLVED,2026-08-24,5,TIER2_ESCALATED,
coinbase:1073148360|confirm,coinbase,BTC-USD,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-22,3,TIER2_ESCALATED,
coinbase:1073148375|clearing,coinbase,BTC-USD,clearing,PRICING,False,2026-08-19,RESOLVED,2026-08-24,5,TIER2_ESCALATED,
coinbase:1073148404|confirm,coinbase,BTC-USD,confirm,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-22,3,TIER2_ESCALATED,
coinbase:1073148491|confirm,coinbase,BTC-USD,confirm,PRICING,False,2026-08-19,RESOLVED,2026-08-25,6,TIER2_ESCALATED,
coinbase:1073148502|confirm,coinbase,BTC-USD,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-23,4,TIER2_ESCALATED,
coinbase:1073148564|confirm,coinbase,BTC-USD,confirm,QUANTITY,False,2026-08-19,RESOLVED,2026-08-25,6,TIER2_ESCALATED,
coinbase:1073148575|clearing,coinbase,BTC-USD,clearing,PRICING,False,2026-08-19,RESOLVED,2026-08-22,3,TIER2_ESCALATED,
coinbase:1073148587|clearing,coinbase,BTC-USD,clearing,TIMING,True,2026-08-19,RESOLVED,2026-08-22,3,TIER2_ESCALATED,
coinbase:1073148677|clearing,coinbase,BTC-USD,clearing,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-22,3,TIER2_ESCALATED,
coinbase:1073148686|confirm,coinbase,BTC-USD,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-25,6,TIER2_ESCALATED,
coinbase:1073148693|clearing,coinbase,BTC-USD,clearing,PRICING,False,2026-08-19,RESOLVED,2026-08-22,3,TIER2_ESCALATED,0.34007307
coinbase:1073148704|confirm,coinbase,BTC-USD,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-25,6,TIER2_ESCALATED,
coinbase:1073148709|clearing,coinbase,BTC-USD,clearing,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-24,5,TIER2_ESCALATED,
coinbase:1073148715|confirm,coinbase,BTC-USD,confirm,QUANTITY,False,2026-08-19,RESOLVED,2026-08-25,6,TIER2_ESCALATED,
coinbase:1073148742|confirm,coinbase,BTC-USD,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-23,4,TIER2_ESCALATED,
coinbase:1073148743|confirm,coinbase,BTC-USD,confirm,QUANTITY,False,2026-08-19,RESOLVED,2026-08-23,4,TIER2_ESCALATED,
coinbase:1073148768|confirm,coinbase,BTC-USD,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-24,5,TIER2_ESCALATED,
coinbase:1073148788|clearing,coinbase,BTC-USD,clearing,PRICING,False,2026-08-19,RESOLVED,2026-08-22,3,TIER2_ESCALATED,
coinbase:1073148792|confirm,coinbase,BTC-USD,confirm,REFERENCE_DATA,False,2026-08-19,RESOLVED,2026-08-22,3,TIER2_ESCALATED,-1.89885818
coinbase:1073148830|clearing,coinbase,BTC-USD,clearing,TIMING,True,2026-08-19,RESOLVED,2026-08-25,6,TIER2_ESCALATED,
coinbase:1073148833|confirm,coinbase,BTC-USD,confirm,QUANTITY,False,2026-08-19,RESOLVED,2026-08-23,4,TIER2_ESCALATED,
coinbase:1073148920|confirm,coinbase,BTC-USD,confirm,QUANTITY,False,2026-08-19,RESOLVED,2026-08-25,6,TIER2_ESCALATED,
coinbase:1073148968|clearing,coinbase,BTC-USD,clearing,TIMING,True,2026-08-19,RESOLVED,2026-08-23,4,TIER2_ESCALATED,
coinbase:1073148996|clearing,coinbase,BTC-USD,clearing,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-23,4,TIER2_ESCALATED,
coinbase:1073149012|clearing,coinbase,BTC-USD,clearing,PRICING,False,2026-08-19,RESOLVED,2026-08-24,5,TIER2_ESCALATED,
coinbase:1073149046|confirm,coinbase,BTC-USD,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-24,5,TIER2_ESCALATED,
coinbase:1073149056|clearing,coinbase,BTC-USD,clearing,QUANTITY,False,2026-08-19,RESOLVED,2026-08-23,4,TIER2_ESCALATED,
coinbase:1073149066|clearing,coinbase,BTC-USD,clearing,REFERENCE_DATA,False,2026-08-19,RESOLVED,2026-08-25,6,TIER2_ESCALATED,
coinbase:1073149089|confirm,coinbase,BTC-USD,confirm,REFERENCE_DATA,False,2026-08-19,RESOLVED,2026-08-22,3,TIER2_ESCALATED,
coinbase:1073149095|clearing,coinbase,BTC-USD,clearing,PRICING,False,2026-08-19,RESOLVED,2026-08-25,6,TIER2_ESCALATED,
coinbase:1073149116|confirm,coinbase,BTC-USD,confirm,QUANTITY,False,2026-08-19,RESOLVED,2026-08-25,6,TIER2_ESCALATED,
coinbase:1073149125|clearing,coinbase,BTC-USD,clearing,QUANTITY,False,2026-08-19,RESOLVED,2026-08-23,4,TIER2_ESCALATED,-0.00072084
coinbase:1073149166|confirm,coinbase,BTC-USD,confirm,QUANTITY,False,2026-08-19,RESOLVED,2026-08-25,6,TIER2_ESCALATED,
coinbase:1073149207|confirm,coinbase,BTC-USD,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-25,6,TIER2_ESCALATED,
coinbase:1073149216|clearing,coinbase,BTC-USD,clearing,QUANTITY,False,2026-08-19,RESOLVED,2026-08-22,3,TIER2_ESCALATED,
coinbase:1073149299|clearing,coinbase,BTC-USD,clearing,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-22,3,TIER2_ESCALATED,
coinbase:1073149328|clearing,coinbase,BTC-USD,clearing,PRICING,False,2026-08-19,RESOLVED,2026-08-22,3,TIER2_ESCALATED,
coinbase:1073149402|confirm,coinbase,BTC-USD,confirm,PRICING,False,2026-08-19,RESOLVED,2026-08-23,4,TIER2_ESCALATED,
coinbase:1073149414|confirm,coinbase,BTC-USD,confirm,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-24,5,TIER2_ESCALATED,
coinbase:1073149417|confirm,coinbase,BTC-USD,confirm,PRICING,False,2026-08-19,RESOLVED,2026-08-22,3,TIER2_ESCALATED,
coinbase:1073149483|confirm,coinbase,BTC-USD,confirm,PRICING,False,2026-08-19,RESOLVED,2026-08-25,6,TIER2_ESCALATED,
coinbase:1073149525|confirm,coinbase,BTC-USD,confirm,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-24,5,TIER2_ESCALATED,
coinbase:1073149528|clearing,coinbase,BTC-USD,clearing,PRICING,False,2026-08-19,RESOLVED,2026-08-25,6,TIER2_ESCALATED,
coinbase:1073149555|confirm,coinbase,BTC-USD,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-25,6,TIER2_ESCALATED,
coinbase:1073149573|clearing,coinbase,BTC-USD,clearing,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-25,6,TIER2_ESCALATED,
coinbase:1073149583|confirm,coinbase,BTC-USD,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-22,3,TIER2_ESCALATED,
coinbase:1073149634|clearing,coinbase,BTC-USD,clearing,PRICING,False,2026-08-19,RESOLVED,2026-08-22,3,TIER2_ESCALATED,
coinbase:1073149755|clearing,coinbase,BTC-USD,clearing,PRICING,False,2026-08-19,RESOLVED,2026-08-22,3,TIER2_ESCALATED,
coinbase:1073149777|clearing,coinbase,BTC-USD,clearing,TIMING,True,2026-08-19,RESOLVED,2026-08-24,5,TIER2_ESCALATED,
coinbase:1073149779|confirm,coinbase,BTC-USD,confirm,QUANTITY,False,2026-08-19,RESOLVED,2026-08-25,6,TIER2_ESCALATED,
coinbase:1073149787|confirm,coinbase,BTC-USD,confirm,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-24,5,TIER2_ESCALATED,
coinbase:1073149840|confirm,coinbase,BTC-USD,confirm,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-23,4,TIER2_ESCALATED,-0.00346978
coinbase:1073149897|clearing,coinbase,BTC-USD,clearing,PRICING,False,2026-08-19,RESOLVED,2026-08-23,4,TIER2_ESCALATED,
coinbase:1073150004|confirm,coinbase,BTC-USD,confirm,PRICING,False,2026-08-19,RESOLVED,2026-08-25,6,TIER2_ESCALATED,
coinbase:1073150037|confirm,coinbase,BTC-USD,confirm,QUANTITY,False,2026-08-19,RESOLVED,2026-08-25,6,TIER2_ESCALATED,
coinbase:1073150065|clearing,coinbase,BTC-USD,clearing,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-22,3,TIER2_ESCALATED,
coinbase:1073150112|clearing,coinbase,BTC-USD,clearing,QUANTITY,False,2026-08-19,RESOLVED,2026-08-22,3,TIER2_ESCALATED,
coinbase:1073150135|confirm,coinbase,BTC-USD,confirm,REFERENCE_DATA,False,2026-08-19,RESOLVED,2026-08-24,5,TIER2_ESCALATED,
coinbase:1073150137|confirm,coinbase,BTC-USD,confirm,QUANTITY,False,2026-08-19,RESOLVED,2026-08-23,4,TIER2_ESCALATED,0.00007827
coinbase:1073150155|confirm,coinbase,BTC-USD,confirm,REFERENCE_DATA,False,2026-08-19,RESOLVED,2026-08-23,4,TIER2_ESCALATED,
coinbase:1073150162|clearing,coinbase,BTC-USD,clearing,TIMING,True,2026-08-19,RESOLVED,2026-08-22,3,TIER2_ESCALATED,
coinbase:1073150173|clearing,coinbase,BTC-USD,clearing,REFERENCE_DATA,False,2026-08-19,RESOLVED,2026-08-24,5,TIER2_ESCALATED,
coinbase:1073150246|clearing,coinbase,BTC-USD,clearing,PRICING,False,2026-08-19,RESOLVED,2026-08-22,3,TIER2_ESCALATED,
coinbase:1073150261|confirm,coinbase,BTC-USD,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-23,4,TIER2_ESCALATED,
coinbase:1073150278|clearing,coinbase,BTC-USD,clearing,PRICING,False,2026-08-19,RESOLVED,2026-08-25,6,TIER2_ESCALATED,
coinbase:1073150287|confirm,coinbase,BTC-USD,confirm,QUANTITY,False,2026-08-19,RESOLVED,2026-08-24,5,TIER2_ESCALATED,
coinbase:1073150310|confirm,coinbase,BTC-USD,confirm,QUANTITY,False,2026-08-19,RESOLVED,2026-08-23,4,TIER2_ESCALATED,
coinbase:1073150387|confirm,coinbase,BTC-USD,confirm,QUANTITY,False,2026-08-19,RESOLVED,2026-08-22,3,TIER2_ESCALATED,
coinbase:1073150416|confirm,coinbase,BTC-USD,confirm,PRICING,False,2026-08-19,RESOLVED,2026-08-24,5,TIER2_ESCALATED,
coinbase:1073150417|confirm,coinbase,BTC-USD,confirm,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-22,3,TIER2_ESCALATED,
coinbase:1073150472|confirm,coinbase,BTC-USD,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-24,5,TIER2_ESCALATED,
coinbase:1073150522|confirm,coinbase,BTC-USD,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-24,5,TIER2_ESCALATED,
coinbase:1073150554|confirm,coinbase,BTC-USD,confirm,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-25,6,TIER2_ESCALATED,
coinbase:1073150570|clearing,coinbase,BTC-USD,clearing,PRICING,False,2026-08-19,RESOLVED,2026-08-24,5,TIER2_ESCALATED,
coinbase:1073150570|confirm,coinbase,BTC-USD,confirm,QUANTITY,False,2026-08-19,RESOLVED,2026-08-25,6,TIER2_ESCALATED,
coinbase:1073150586|clearing,coinbase,BTC-USD,clearing,TIMING,True,2026-08-19,RESOLVED,2026-08-22,3,TIER2_ESCALATED,
coinbase:1073150592|clearing,coinbase,BTC-USD,clearing,TIMING,True,2026-08-19,RESOLVED,2026-08-23,4,TIER2_ESCALATED,
coinbase:1073150617|clearing,coinbase,BTC-USD,clearing,QUANTITY,False,2026-08-19,RESOLVED,2026-08-22,3,TIER2_ESCALATED,
coinbase:1073150675|confirm,coinbase,BTC-USD,confirm,PRICING,False,2026-08-19,RESOLVED,2026-08-24,5,TIER2_ESCALATED,
kraken:105347821|clearing,kraken,XBTUSD,clearing,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-23,4,TIER2_ESCALATED,
kraken:105347822|confirm,kraken,XBTUSD,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-25,6,TIER2_ESCALATED,5.02217343
kraken:105347847|confirm,kraken,XBTUSD,confirm,QUANTITY,False,2026-08-19,RESOLVED,2026-08-22,3,TIER2_ESCALATED,
kraken:105347854|confirm,kraken,XBTUSD,confirm,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-25,6,TIER2_ESCALATED,
kraken:105347861|confirm,kraken,XBTUSD,confirm,REFERENCE_DATA,False,2026-08-19,RESOLVED,2026-08-25,6,TIER2_ESCALATED,
kraken:105347877|confirm,kraken,XBTUSD,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-22,3,TIER2_ESCALATED,
kraken:105347887|clearing,kraken,XBTUSD,clearing,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-22,3,TIER2_ESCALATED,
kraken:105347889|clearing,kraken,XBTUSD,clearing,QUANTITY,False,2026-08-19,RESOLVED,2026-08-23,4,TIER2_ESCALATED,
kraken:105347901|confirm,kraken,XBTUSD,confirm,PRICING,False,2026-08-19,RESOLVED,2026-08-24,5,TIER2_ESCALATED,
kraken:105347935|confirm,kraken,XBTUSD,confirm,QUANTITY,False,2026-08-19,RESOLVED,2026-08-23,4,TIER2_ESCALATED,
kraken:105347949|confirm,kraken,XBTUSD,confirm,REFERENCE_DATA,False,2026-08-19,RESOLVED,2026-08-22,3,TIER2_ESCALATED,
