trade_id_ref,expected_settle_date,actual_settle_date,settlement_status,settlement_amount,currency
binance:6582464118,2026-08-20,2026-08-19,settled,5.49,USD
binance:6582464119,2026-08-24,2026-08-22,settled,5.49,USD
binance:6582464120,2026-08-20,2026-08-19,settled,5.49,USD
binance:6582464121,2026-08-20,2026-08-19,settled,5.49,USD
binance:6582464122,2026-08-20,2026-08-19,settled,17.17,USD
binance:6582464123,2026-08-20,2026-08-19,settled,398.34,USD
binance:6582464124,2026-08-20,2026-08-19,settled,92.72,USD
binance:6582464126,2026-08-20,2026-08-19,settled,6.18,USD
binance:6582464127,2026-08-20,2026-08-19,settled,253.42,USD
binance:6582464128,2026-08-20,2026-08-19,settled,14.42,USD
binance:6582464130,2026-08-20,2026-08-19,settled,305.62,USD
binance:6582464131,2026-08-20,2026-08-19,settled,488.31,USD
binance:6582464132,2026-08-20,2026-08-19,settled,1236.22,USD
binance:6582464133,2026-08-20,2026-08-19,settled,755.47,USD
binance:6582464134,2026-08-20,2026-08-19,settled,298.07,USD
binance:6582464135,2026-08-20,2026-08-19,settled,618.11,USD
binance:6582464136,2026-08-20,2026-08-19,settled,89.97,USD
binance:6582464152,2026-08-20,2026-08-19,settled,38.46,USD
binance:6582464159,2026-08-20,2026-08-19,settled,199.86,USD
binance:6582464160,2026-08-20,2026-08-19,settled,16.48,USD
binance:6582464163,2026-08-20,2026-08-19,settled,1799.39,USD
binance:6582464164,2026-08-20,2026-08-19,settled,16.48,USD
binance:6582464168,2026-08-20,2026-08-19,settled,206.04,USD
coinbase:1073150350,2026-08-20,2026-08-19,settled,673.46,USD
coinbase:1073150354,2026-08-20,2026-08-19,settled,3000.17,USD
coinbase:1073150353,2026-08-20,2026-08-19,settled,544.66,USD
coinbase:1073150352,2026-08-20,2026-08-19,settled,7.95,USD
coinbase:1073150351,2026-08-20,2026-08-19,settled,1345.41,USD
coinbase:1073150355,2026-08-24,2026-08-21,settled,27.46,USD
coinbase:1073150356,2026-08-20,2026-08-19,settled,1.17,USD
coinbase:1073150357,2026-08-20,2026-08-19,settled,0.00,USD
binance:6582464169,2026-08-20,2026-08-19,settled,6.87,USD
binance:6582464171,2026-08-20,2026-08-19,settled,55.63,USD
binance:6582464181,2026-08-20,2026-08-19,settled,27.47,USD
binance:6582464187,2026-08-20,2026-08-19,settled,98.90,USD
binance:6582464191,2026-08-20,2026-08-19,settled,110.58,USD
binance:6582464204,2026-08-20,2026-08-19,settled,3813.86,USD
binance:6582464206,2026-08-20,2026-08-19,settled,38.46,USD
binance:6582464213,2026-08-20,2026-08-19,settled,205.36,USD
binance:6582464215,2026-08-20,2026-08-19,settled,5.49,USD
binance:6582464216,2026-08-20,2026-08-19,settled,12.36,USD
binance:6582464217,2026-08-20,2026-08-19,settled,11.68,USD
binance:6582464219,2026-08-20,2026-08-19,settled,6.18,USD
binance:6582464220,2026-08-20,2026-08-19,settled,311.14,USD
coinbase:1073150358,2026-08-20,2026-08-19,settled,1.96,USD
coinbase:1073150363,2026-08-20,2026-08-19,settled,4966.55,USD
coinbase:1073150362,2026-08-20,2026-08-19,settled,1.17,USD
coinbase:1073150361,2026-08-20,2026-08-19,settled,1.17,USD
coinbase:1073150360,2026-08-20,2026-08-19,settled,268.68,USD
coinbase:1073150359,2026-08-20,2026-08-19,settled,2640.02,USD
coinbase:1073150364,2026-08-20,2026-08-19,settled,2819.81,USD
coinbase:1073150365,2026-08-20,2026-08-21,settled,0.00,USD
binance:6582464224,2026-08-20,2026-08-19,settled,1236.30,USD
binance:6582464225,2026-08-20,2026-08-19,settled,755.52,USD
binance:6582464226,2026-08-20,2026-08-19,settled,206.05,USD
coinbase:1073150366,2026-08-20,2026-08-19,settled,0.00,USD
binance:6582464227,2026-08-20,2026-08-19,settled,901.81,USD
binance:6582464229,2026-08-20,2026-08-19,settled,9077.89,USD
binance:6582464230,2026-08-20,2026-08-19,settled,979.43,USD
binance:6582464231,2026-08-20,2026-08-19,settled,17253.27,USD
binance:6582464246,2026-08-20,2026-08-19,settled,21.98,USD
binance:6582464250,2026-08-20,2026-08-19,settled,17.86,USD
binance:6582464253,2026-08-20,2026-08-19,settled,16.48,USD
binance:6582464256,2026-08-20,2026-08-19,settled,5.49,USD
binance:6582464257,2026-08-20,2026-08-19,settled,11.68,USD
binance:6582464259,2026-08-24,2026-08-22,settled,16.48,USD
binance:6582464262,2026-08-20,2026-08-19,settled,5.49,USD
binance:6582464263,2026-08-20,2026-08-19,settled,5.49,USD
binance:6582464264,2026-08-20,2026-08-19,settled,37.78,USD
binance:6582464269,2026-08-20,2026-08-19,settled,5.49,USD
binance:6582464270,2026-08-20,2026-08-19,settled,5.50,USD
binance:6582464271,2026-08-20,2026-08-19,settled,7.56,USD
binance:6582464272,2026-08-24,2026-08-21,settled,5.50,USD
binance:6582464273,2026-08-20,2026-08-19,settled,21.98,USD
binance:6582464277,2026-08-20,2026-08-19,settled,21.98,USD
binance:6582464281,2026-08-24,2026-08-22,settled,316.65,USD
binance:6582464285,2026-08-20,2026-08-19,settled,5.50,USD
binance:6582464286,2026-08-20,2026-08-19,settled,18.55,USD
binance:6582464289,2026-08-20,2026-08-19,settled,10.99,USD
binance:6582464290,2026-08-20,2026-08-19,settled,34.34,USD
binance:6582464296,2026-08-20,2026-08-19,settled,16.49,USD
binance:6582464299,2026-08-20,2026-08-19,settled,19.23,USD
binance:6582464303,2026-08-20,2026-08-19,settled,5.50,USD
binance:6582464304,2026-08-20,2026-08-19,settled,6.18,USD
binance:6582464305,2026-08-20,2026-08-19,settled,16.49,USD
binance:6582464308,2026-08-20,2026-08-19,settled,5.50,USD
binance:6582464309,2026-08-20,2026-08-19,settled,5.50,USD
binance:6582464310,2026-08-20,2026-08-19,settled,50.14,USD
binance:6582464319,2026-08-20,2026-08-19,settled,997.39,USD
binance:6582464322,2026-08-20,2026-08-19,settled,311.17,USD
binance:6582464323,2026-08-20,2026-08-19,settled,206.07,USD
binance:6582464324,2026-08-24,2026-08-22,settled,2785.40,USD
binance:6582464325,2026-08-20,2026-08-19,settled,1373.81,USD
binance:6582464340,2026-08-20,2026-08-19,settled,27.48,USD
binance:6582464345,2026-08-20,2026-08-19,settled,11.68,USD
binance:6582464347,2026-08-20,2026-08-19,settled,16.49,USD
binance:6582464350,2026-08-20,2026-08-22,settled,1216.54,USD
binance:6582464352,2026-08-20,2026-08-19,settled,16.49,USD
binance:6582464355,2026-08-20,2026-08-19,settled,3956.72,USD
binance:6582464357,2026-08-20,2026-08-19,settled,5.50,USD
binance:6582464358,2026-08-24,2026-08-22,settled,5.50,USD
binance:6582464359,2026-08-20,2026-08-19,settled,7.56,USD
kraken:105348755,2026-08-20,2026-08-19,settled,50.00,USD
kraken:105348756,2026-08-20,2026-08-19,settled,20.00,USD
kraken:105348757,2026-08-20,2026-08-19,settled,68.64,USD
kraken:105348758,2026-08-20,2026-08-19,settled,68.64,USD
kraken:105348759,2026-08-20,2026-08-19,settled,6.86,USD
binance:6582464360,2026-08-20,2026-08-19,settled,7.56,USD
coinbase:1073150368,2026-08-20,2026-08-19,settled,0.00,USD
binance:6582464362,2026-08-24,2026-08-21,settled,255.55,USD
coinbase:1073150372,2026-08-20,2026-08-19,settled,133.83,USD
coinbase:1073150371,2026-08-20,2026-08-19,settled,1.17,USD
coinbase:1073150370,2026-08-20,2026-08-19,settled,1.17,USD
coinbase:1073150369,2026-08-20,2026-08-19,settled,1.17,USD
kraken:105348761,2026-08-20,2026-08-19,settled,6.00,USD
binance:6582464363,2026-08-20,2026-08-19,settled,8.24,USD
binance:6582464364,2026-08-20,2026-08-19,settled,686.95,USD
binance:6582464365,2026-08-20,2026-08-19,settled,1373.91,USD
binance:6582464366,2026-08-20,2026-08-19,settled,755.65,USD
binance:6582464367,2026-08-20,2026-08-19,settled,6.87,USD
binance:6582464368,2026-08-20,2026-08-19,settled,206.09,USD
coinbase:1073150373,2026-08-20,2026-08-19,settled,0.01,USD
coinbase:1073150379,2026-08-24,2026-08-21,settled,965.54,USD
coinbase:1073150378,2026-08-20,2026-08-19,settled,1.17,USD
coinbase:1073150377,2026-08-20,2026-08-19,settled,66.66,USD
coinbase:1073150376,2026-08-20,2026-08-19,settled,1.17,USD
coinbase:1073150375,2026-08-20,2026-08-19,settled,7.95,USD
coinbase:1073150374,2026-08-20,2026-08-19,settled,1.17,USD
coinbase:1073150380,2026-08-20,2026-08-19,settled,0.01,USD
coinbase:1073150381,2026-08-20,2026-08-19,settled,48.20,USD
binance:6582464369,2026-08-20,2026-08-19,settled,13.05,USD
binance:6582464370,2026-08-20,2026-08-19,settled,313.25,USD
binance:6582464371,2026-08-20,2026-08-21,settled,594.22,USD
coinbase:1073150382,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073150383,2026-08-20,2026-08-19,settled,0.60,USD
coinbase:1073150384,2026-08-20,2026-08-19,settled,6.35,USD
coinbase:1073150385,2026-08-20,2026-08-21,settled,0.01,USD
coinbase:1073150386,2026-08-20,2026-08-19,settled,0.00,USD
binance:6582464372,2026-08-20,2026-08-19,settled,19.92,USD
binance:6582464373,2026-08-20,2026-08-22,settled,279.59,USD
binance:6582464374,2026-08-20,2026-08-19,settled,837.40,USD
coinbase:1073150387,2026-08-20,2026-08-19,settled,194.44,USD
coinbase:1073150388,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073150389,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073150390,2026-08-20,2026-08-19,settled,166.07,USD
coinbase:1073150391,2026-08-20,2026-08-19,settled,0.00,USD
binance:6582464375,2026-08-20,2026-08-19,settled,6869.54,USD
coinbase:1073150392,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073150393,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073150394,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073150395,2026-08-20,2026-08-19,settled,0.00,USD
binance:6582464376,2026-08-20,2026-08-19,settled,39.84,USD
coinbase:1073150396,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073150397,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073150398,2026-08-20,2026-08-19,settled,0.00,USD
binance:6582464377,2026-08-20,2026-08-19,settled,1328.57,USD
binance:6582464378,2026-08-20,2026-08-19,settled,103.73,USD
coinbase:1073150399,2026-08-20,2026-08-19,settled,0.00,USD
binance:6582464379,2026-08-20,2026-08-22,settled,68.70,USD
coinbase:1073150400,2026-08-20,2026-08-19,settled,0.01,USD
coinbase:1073150401,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073150402,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073150403,2026-08-20,2026-08-19,settled,0.00,USD
binance:6582464380,2026-08-20,2026-08-19,settled,2000.41,USD
binance:6582464381,2026-08-24,2026-08-21,settled,49.46,USD
binance:6582464382,2026-08-20,2026-08-19,settled,14371.76,USD
coinbase:1073150404,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073150405,2026-08-20,2026-08-19,settled,0.01,USD
binance:6582464392,2026-08-20,2026-08-19,settled,19.23,USD
coinbase:1073150406,2026-08-20,2026-08-19,settled,0.00,USD
binance:6582464393,2026-08-20,2026-08-19,settled,6.87,USD
coinbase:1073150413,2026-08-20,2026-08-19,settled,12033.06,USD
coinbase:1073150412,2026-08-20,2026-08-19,settled,75.00,USD
coinbase:1073150411,2026-08-20,2026-08-19,settled,16237.15,USD
coinbase:1073150410,2026-08-20,2026-08-19,settled,2288.58,USD
coinbase:1073150409,2026-08-20,2026-08-19,settled,474.79,USD
coinbase:1073150408,2026-08-20,2026-08-19,settled,10832.58,USD
coinbase:1073150407,2026-08-24,2026-08-21,settled,2060.07,USD
coinbase:1073150414,2026-08-20,2026-08-19,settled,419.99,USD
coinbase:1073150416,2026-08-20,2026-08-19,settled,524.97,USD
coinbase:1073150415,2026-08-20,2026-08-19,settled,200.47,USD
coinbase:1073150418,2026-08-20,2026-08-19,settled,0.00,USD
binance:6582464394,2026-08-20,2026-08-19,settled,64.57,USD
binance:6582464400,2026-08-20,2026-08-19,settled,39.84,USD
kraken:105348762,2026-08-20,2026-08-19,settled,50.00,USD
kraken:105348763,2026-08-20,2026-08-19,settled,20.00,USD
kraken:105348764,2026-08-20,2026-08-19,settled,68.64,USD
kraken:105348765,2026-08-20,2026-08-19,settled,6.86,USD
kraken:105348766,2026-08-20,2026-08-19,settled,3.50,USD
kraken:105348767,2026-08-20,2026-08-19,settled,3.50,USD
kraken:105348768,2026-08-20,2026-08-19,settled,6864.87,USD
kraken:105348769,2026-08-20,2026-08-19,settled,3488.05,USD
kraken:105348770,2026-08-20,2026-08-19,settled,3792.86,USD
kraken:105348771,2026-08-24,2026-08-21,settled,3.50,USD
kraken:105348772,2026-08-20,2026-08-19,settled,3.50,USD
kraken:105348773,2026-08-20,2026-08-19,settled,50000.03,USD
kraken:105348774,2026-08-20,2026-08-19,settled,99.97,USD
kraken:105348775,2026-08-20,2026-08-19,settled,152.96,USD
kraken:105348776,2026-08-20,2026-08-19,settled,34100.42,USD
binance:6582464401,2026-08-20,2026-08-19,settled,30.91,USD
coinbase:1073150419,2026-08-20,2026-08-19,settled,0.00,USD
binance:6582464402,2026-08-20,2026-08-19,settled,6.87,USD
binance:6582464403,2026-08-20,2026-08-19,settled,12770.47,USD
binance:6582464408,2026-08-20,2026-08-19,settled,14707.68,USD
binance:6582464414,2026-08-20,2026-08-19,settled,5210.55,USD
binance:6582464415,2026-08-20,2026-08-19,settled,15308.08,USD
binance:6582464423,2026-08-20,2026-08-19,settled,10891.65,USD
binance:6582464426,2026-08-20,2026-08-19,settled,11380.08,USD
binance:6582464432,2026-08-20,2026-08-19,settled,5.50,USD
binance:6582464433,2026-08-20,2026-08-19,settled,11.68,USD
binance:6582464435,2026-08-20,2026-08-19,settled,16.49,USD
binance:6582464438,2026-08-20,2026-08-19,settled,1805.33,USD
binance:6582464440,2026-08-20,2026-08-19,settled,6.18,USD
binance:6582464441,2026-08-20,2026-08-19,settled,5.50,USD
binance:6582464442,2026-08-20,2026-08-19,settled,12.37,USD
binance:6582464443,2026-08-20,2026-08-19,settled,199.91,USD
binance:6582464448,2026-08-20,2026-08-19,settled,397.76,USD
binance:6582464449,2026-08-20,2026-08-19,settled,2747.91,USD
binance:6582464450,2026-08-20,2026-08-19,settled,228.08,USD
binance:6582464451,2026-08-20,2026-08-19,settled,558.51,USD
binance:6582464456,2026-08-20,2026-08-19,settled,5.50,USD
binance:6582464457,2026-08-20,2026-08-19,settled,5.50,USD
binance:6582464458,2026-08-20,2026-08-19,settled,16.49,USD
binance:6582464461,2026-08-20,2026-08-19,settled,5.50,USD
binance:6582464462,2026-08-20,2026-08-19,settled,5.50,USD
binance:6582464463,2026-08-20,2026-08-19,settled,5.50,USD
binance:6582464464,2026-08-20,2026-08-19,settled,16.49,USD
binance:6582464467,2026-08-20,2026-08-19,settled,10.99,USD
binance:6582464470,2026-08-20,2026-08-19,settled,5.50,USD
binance:6582464471,2026-08-24,2026-08-21,settled,733.02,USD
binance:6582464472,2026-08-20,2026-08-19,settled,10993.93,USD
binance:6582464474,2026-08-20,2026-08-19,settled,199.91,USD
binance:6582464475,2026-08-20,2026-08-19,settled,5.50,USD
binance:6582464476,2026-08-20,2026-08-19,settled,5.50,USD
binance:6582464477,2026-08-20,2026-08-19,settled,5.50,USD
binance:6582464478,2026-08-20,2026-08-19,settled,1400.11,USD
binance:6582464479,2026-08-20,2026-08-19,settled,1511.40,USD
binance:6582464481,2026-08-20,2026-08-19,settled,257.62,USD
binance:6582464482,2026-08-20,2026-08-19,settled,733.03,USD
binance:6582464483,2026-08-20,2026-08-19,settled,686.31,USD
binance:6582464484,2026-08-20,2026-08-19,settled,1084.09,USD
binance:6582464485,2026-08-20,2026-08-19,settled,379.22,USD
binance:6582464486,2026-08-20,2026-08-19,settled,774.25,USD
binance:6582464487,2026-08-20,2026-08-19,settled,684.94,USD
binance:6582464488,2026-08-20,2026-08-19,settled,1500.41,USD
binance:6582464489,2026-08-20,2026-08-19,settled,270.68,USD
binance:6582464490,2026-08-20,2026-08-19,settled,1236.60,USD
binance:6582464492,2026-08-20,2026-08-19,settled,618.30,USD
binance:6582464493,2026-08-20,2026-08-19,settled,206.10,USD
binance:6582464494,2026-08-20,2026-08-19,settled,99.61,USD
coinbase:1073150420,2026-08-20,2026-08-19,settled,3000.82,USD
coinbase:1073150422,2026-08-20,2026-08-19,settled,1000.00,USD
coinbase:1073150421,2026-08-20,2026-08-19,settled,1000.00,USD
coinbase:1073150426,2026-08-20,2026-08-19,settled,1991.33,USD
coinbase:1073150425,2026-08-20,2026-08-19,settled,26.89,USD
coinbase:1073150424,2026-08-20,2026-08-19,settled,264.40,USD
coinbase:1073150423,2026-08-20,2026-08-19,settled,200.48,USD
coinbase:1073150429,2026-08-20,2026-08-19,settled,17726.30,USD
coinbase:1073150428,2026-08-20,2026-08-19,settled,2.42,USD
coinbase:1073150427,2026-08-20,2026-08-19,settled,1.17,USD
coinbase:1073150430,2026-08-20,2026-08-19,settled,1.17,USD
coinbase:1073150431,2026-08-20,2026-08-19,settled,1235.86,USD
coinbase:1073150432,2026-08-20,2026-08-19,settled,2.19,USD
coinbase:1073150433,2026-08-20,2026-08-19,settled,2.19,USD
coinbase:1073150434,2026-08-20,2026-08-19,settled,48.07,USD
coinbase:1073150435,2026-08-24,2026-08-21,settled,684.51,USD
coinbase:1073150438,2026-08-20,2026-08-19,settled,1792.28,USD
coinbase:1073150437,2026-08-20,2026-08-19,settled,1.17,USD
coinbase:1073150436,2026-08-20,2026-08-19,settled,1.17,USD
coinbase:1073150439,2026-08-20,2026-08-19,settled,48.59,USD
coinbase:1073150440,2026-08-20,2026-08-19,settled,0.00,USD
binance:6582464495,2026-08-24,2026-08-22,settled,2748.00,USD
binance:6582464496,2026-08-20,2026-08-19,settled,1236.60,USD
binance:6582464497,2026-08-24,2026-08-21,settled,755.70,USD
binance:6582464498,2026-08-20,2026-08-19,settled,618.30,USD
binance:6582464499,2026-08-20,2026-08-19,settled,206.10,USD
binance:6582464500,2026-08-20,2026-08-19,settled,2748.00,USD
coinbase:1073150441,2026-08-20,2026-08-19,settled,137.36,USD
coinbase:1073150442,2026-08-20,2026-08-19,settled,0.00,USD
binance:6582464509,2026-08-20,2026-08-19,settled,2748.00,USD
binance:6582464510,2026-08-20,2026-08-19,settled,618.30,USD
binance:6582464511,2026-08-20,2026-08-19,settled,755.70,USD
binance:6582464512,2026-08-20,2026-08-19,settled,1236.60,USD
binance:6582464513,2026-08-20,2026-08-19,settled,206.10,USD
coinbase:1073150443,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073150444,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073150445,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073150446,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073150452,2026-08-20,2026-08-19,settled,1.17,USD
coinbase:1073150451,2026-08-20,2026-08-19,settled,1991.79,USD
coinbase:1073150450,2026-08-20,2026-08-19,settled,1000.00,USD
coinbase:1073150449,2026-08-20,2026-08-19,settled,1000.00,USD
coinbase:1073150448,2026-08-20,2026-08-20,settled,8000.00,USD
coinbase:1073150447,2026-08-20,2026-08-21,settled,2864.23,USD
coinbase:1073150453,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073150455,2026-08-20,2026-08-19,settled,75.00,USD
coinbase:1073150456,2026-08-20,2026-08-19,settled,15.32,USD
coinbase:1073150457,2026-08-20,2026-08-19,settled,41.95,USD
coinbase:1073150458,2026-08-20,2026-08-19,settled,1489.49,USD
coinbase:1073150459,2026-08-20,2026-08-19,settled,21.62,USD
coinbase:1073150460,2026-08-20,2026-08-19,settled,198.93,USD
coinbase:1073150461,2026-08-20,2026-08-19,settled,29.70,USD
coinbase:1073150462,2026-08-20,2026-08-19,settled,278.63,USD
coinbase:1073150463,2026-08-20,2026-08-19,settled,0.00,USD
binance:6582464514,2026-08-20,2026-08-19,settled,110.61,USD
kraken:105348777,2026-08-20,2026-08-19,settled,53.02,USD
coinbase:1073150464,2026-08-20,2026-08-19,settled,0.00,USD
binance:6582464515,2026-08-20,2026-08-19,settled,36312.06,USD
binance:6582464518,2026-08-20,2026-08-19,settled,10000.66,USD
binance:6582464524,2026-08-20,2026-08-19,settled,6.87,USD
coinbase:1073150466,2026-08-20,2026-08-19,settled,395.62,USD
coinbase:1073150465,2026-08-20,2026-08-19,settled,10833.01,USD
coinbase:1073150467,2026-08-20,2026-08-19,settled,11.27,USD
coinbase:1073150468,2026-08-20,2026-08-20,settled,414.99,USD
coinbase:1073150470,2026-08-20,2026-08-19,settled,14804.90,USD
coinbase:1073150469,2026-08-20,2026-08-19,settled,991.67,USD
coinbase:1073150472,2026-08-24,2026-08-21,settled,998.33,USD
coinbase:1073150473,2026-08-24,2026-08-22,settled,1.67,USD
coinbase:1073150474,2026-08-20,2026-08-19,settled,1.17,USD
coinbase:1073150475,2026-08-20,2026-08-19,settled,199.14,USD
coinbase:1073150476,2026-08-20,2026-08-19,settled,91.80,USD
coinbase:1073150477,2026-08-20,2026-08-19,settled,908.20,USD
coinbase:1073150481,2026-08-20,2026-08-19,settled,686.65,USD
coinbase:1073150480,2026-08-20,2026-08-19,settled,1.17,USD
coinbase:1073150479,2026-08-20,2026-08-19,settled,3.14,USD
coinbase:1073150478,2026-08-20,2026-08-19,settled,1.35,USD
binance:6582464526,2026-08-20,2026-08-19,settled,24843.97,USD
binance:6582464553,2026-08-20,2026-08-19,settled,21.98,USD
binance:6582464557,2026-08-20,2026-08-19,settled,5.50,USD
binance:6582464558,2026-08-20,2026-08-19,settled,21.98,USD
binance:6582464562,2026-08-20,2026-08-19,settled,10.99,USD
binance:6582464564,2026-08-20,2026-08-19,settled,10.99,USD
binance:6582464566,2026-08-20,2026-08-19,settled,21.98,USD
binance:6582464570,2026-08-20,2026-08-19,settled,16.49,USD
binance:6582464573,2026-08-20,2026-08-19,settled,2032.08,USD
binance:6582464580,2026-08-20,2026-08-19,settled,27.48,USD
binance:6582464585,2026-08-21,2026-08-20,settled,10.99,USD
binance:6582464587,2026-08-20,2026-08-19,settled,16.49,USD
binance:6582464590,2026-08-20,2026-08-19,settled,6003.45,USD
binance:6582464591,2026-08-20,2026-08-19,settled,45.34,USD
binance:6582464599,2026-08-24,2026-08-21,settled,50.84,USD
binance:6582464608,2026-08-20,2026-08-19,settled,27.48,USD
binance:6582464613,2026-08-20,2026-08-19,settled,5.50,USD
binance:6582464614,2026-08-20,2026-08-19,settled,1454.97,USD
binance:6582464631,2026-08-20,2026-08-19,settled,38.47,USD
binance:6582464638,2026-08-20,2026-08-19,settled,16.49,USD
binance:6582464641,2026-08-20,2026-08-19,settled,16.49,USD
binance:6582464644,2026-08-20,2026-08-19,settled,16.49,USD
binance:6582464647,2026-08-20,2026-08-19,settled,1373.86,USD
binance:6582464648,2026-08-20,2026-08-19,settled,4070.06,USD
binance:6582464649,2026-08-20,2026-08-19,settled,5.50,USD
binance:6582464650,2026-08-20,2026-08-19,settled,7.56,USD
binance:6582464651,2026-08-24,2026-08-22,settled,6.18,USD
binance:6582464652,2026-08-20,2026-08-19,settled,16.49,USD
binance:6582464655,2026-08-20,2026-08-19,settled,5.50,USD
binance:6582464656,2026-08-20,2026-08-19,settled,32.97,USD
binance:6582464657,2026-08-20,2026-08-19,settled,5.50,USD
binance:6582464658,2026-08-20,2026-08-22,settled,47.40,USD
binance:6582464659,2026-08-20,2026-08-19,settled,5.50,USD
binance:6582464660,2026-08-20,2026-08-19,settled,1775.64,USD
binance:6582464684,2026-08-20,2026-08-19,settled,38.47,USD
binance:6582464691,2026-08-20,2026-08-19,settled,12.36,USD
binance:6582464692,2026-08-20,2026-08-19,settled,5.50,USD
binance:6582464693,2026-08-20,2026-08-19,settled,16.49,USD
binance:6582464696,2026-08-20,2026-08-19,settled,16.49,USD
coinbase:1073150483,2026-08-20,2026-08-19,settled,2722.31,USD
coinbase:1073150482,2026-08-20,2026-08-19,settled,1.17,USD
coinbase:1073150484,2026-08-20,2026-08-19,settled,0.00,USD
kraken:105348778,2026-08-20,2026-08-19,settled,50.00,USD
kraken:105348779,2026-08-20,2026-08-19,settled,68.66,USD
coinbase:1073150485,2026-08-20,2026-08-19,settled,1.17,USD
coinbase:1073150486,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073150487,2026-08-20,2026-08-19,settled,0.00,USD
kraken:105348780,2026-08-20,2026-08-22,settled,4710.27,USD
kraken:105348781,2026-08-20,2026-08-19,settled,50.00,USD
kraken:105348782,2026-08-20,2026-08-19,settled,50.00,USD
binance:6582464699,2026-08-20,2026-08-19,settled,6.87,USD
coinbase:1073150488,2026-08-20,2026-08-19,settled,16.18,USD
coinbase:1073150489,2026-08-20,2026-08-19,settled,0.00,USD
binance:6582464701,2026-08-20,2026-08-19,settled,926.61,USD
binance:6582464718,2026-08-20,2026-08-19,settled,16.49,USD
binance:6582464721,2026-08-20,2026-08-20,settled,10.99,USD
binance:6582464723,2026-08-20,2026-08-19,settled,10.99,USD
binance:6582464725,2026-08-20,2026-08-19,settled,10.99,USD
binance:6582464727,2026-08-20,2026-08-19,settled,16.48,USD
binance:6582464730,2026-08-24,2026-08-22,settled,72.81,USD
binance:6582464743,2026-08-20,2026-08-19,settled,27.47,USD
binance:6582464748,2026-08-20,2026-08-19,settled,16.48,USD
binance:6582464751,2026-08-20,2026-08-19,settled,1373.73,USD
binance:6582464752,2026-08-20,2026-08-19,settled,5.49,USD
binance:6582464753,2026-08-20,2026-08-21,settled,6.18,USD
binance:6582464754,2026-08-20,2026-08-19,settled,7.56,USD
binance:6582464755,2026-08-20,2026-08-19,settled,27.47,USD
binance:6582464760,2026-08-20,2026-08-19,settled,2999.47,USD
binance:6582464761,2026-08-20,2026-08-19,settled,4035.20,USD
binance:6582464762,2026-08-20,2026-08-19,settled,6.18,USD
binance:6582464763,2026-08-20,2026-08-19,settled,16.48,USD
binance:6582464766,2026-08-20,2026-08-19,settled,54.95,USD
coinbase:1073150490,2026-08-20,2026-08-19,settled,0.00,USD
binance:6582464767,2026-08-20,2026-08-19,settled,99.59,USD
binance:6582464768,2026-08-20,2026-08-19,settled,29.53,USD
coinbase:1073150492,2026-08-20,2026-08-19,settled,10044.29,USD
coinbase:1073150491,2026-08-20,2026-08-19,settled,1.16,USD
coinbase:1073150494,2026-08-20,2026-08-19,settled,1049.11,USD
coinbase:1073150493,2026-08-20,2026-08-19,settled,4.35,USD
coinbase:1073150495,2026-08-20,2026-08-19,settled,47.46,USD
coinbase:1073150496,2026-08-20,2026-08-19,settled,60.69,USD
coinbase:1073150497,2026-08-20,2026-08-19,settled,461.10,USD
coinbase:1073150498,2026-08-20,2026-08-19,settled,50.80,USD
coinbase:1073150499,2026-08-20,2026-08-19,settled,776.83,USD
binance:6582464769,2026-08-20,2026-08-19,settled,261.68,USD
coinbase:1073150500,2026-08-20,2026-08-19,settled,20.38,USD
coinbase:1073150501,2026-08-20,2026-08-19,settled,5697.18,USD
coinbase:1073150502,2026-08-20,2026-08-19,settled,63.02,USD
coinbase:1073150504,2026-08-20,2026-08-19,settled,1762.86,USD
coinbase:1073150503,2026-08-20,2026-08-19,settled,7248.23,USD
binance:6582464770,2026-08-20,2026-08-19,settled,480.78,USD
coinbase:1073150505,2026-08-20,2026-08-19,settled,0.03,USD
coinbase:1073150508,2026-08-20,2026-08-19,settled,529.79,USD
coinbase:1073150507,2026-08-20,2026-08-19,settled,4.37,USD
coinbase:1073150506,2026-08-20,2026-08-19,settled,1.14,USD
binance:6582464771,2026-08-20,2026-08-19,settled,26.10,USD
kraken:105348783,2026-08-20,2026-08-19,settled,40.85,USD
