trade_id_ref,gl_account,debit_credit,amount,currency,posted_at,posting_status
binance:6582462416,binance:BTCUSDT,C,16.48,USD,2026-08-19T21:02:49.438005+00:00,posted
binance:6582462420,binance:BTCUSDT,C,5.49,USD,2026-08-19T23:26:24.577718+00:00,posted
binance:6582462421,binance:BTCUSDT,C,7.55,USD,2026-08-19T19:49:46.674986+00:00,posted
binance:6582462423,binance:BTCUSDT,C,54.93,USD,2026-08-19T22:37:32.500854+00:00,posted
binance:6582462433,binance:BTCUSDT,C,6.18,USD,2026-08-19T19:45:26.684597+00:00,posted
binance:6582462434,binance:BTCUSDT,C,5.49,USD,2026-08-22T00:09:30.219640+00:00,posted
binance:6582462435,binance:BTCUSDT,C,199.81,USD,2026-08-19T19:21:17.827934+00:00,posted
coinbase:1073149750,coinbase:BTC-USD,C,0.00,USD,2026-08-19T19:05:08.571191+00:00,posted
coinbase:1073149751,coinbase:BTC-USD,D,1.17,USD,2026-08-19T21:16:36.704059+00:00,posted
coinbase:1073149753,coinbase:BTC-USD,D,1.19,USD,2026-08-19T19:07:04.029917+00:00,posted
binance:6582462436,binance:BTCUSDT,D,20.60,USD,2026-08-19T23:05:38.402403+00:00,posted
coinbase:1073149755,coinbase:BTC-USD,D,400.37,USD,2026-08-19T20:57:33.854356+00:00,posted
coinbase:1073149754,coinbase:BTC-USD,D,1.17,USD,2026-08-19T22:46:38.110198+00:00,posted
coinbase:1073149756,coinbase:BTC-USD,C,0.00,USD,2026-08-20T00:04:50.613839+00:00,posted
coinbase:1073149757,coinbase:BTC-USD,C,90.26,USD,2026-08-19T22:08:11.014352+00:00,posted
binance:6582462438,binance:BTCUSDT,D,20.60,USD,2026-08-19T19:33:37.625563+00:00,posted
coinbase:1073149758,coinbase:BTC-USD,D,0.00,USD,2026-08-19T21:54:22.859803+00:00,posted
binance:6582462439,binance:BTCUSDT,D,20.60,USD,2026-08-19T19:59:54.352104+00:00,posted
binance:6582462440,binance:BTCUSDT,D,101.62,USD,2026-08-19T19:51:06.106863+00:00,posted
binance:6582462441,binance:BTCUSDT,D,20.60,USD,2026-08-19T22:24:29.983221+00:00,posted
coinbase:1073149760,coinbase:BTC-USD,C,474.12,USD,2026-08-19T19:19:25.733173+00:00,posted
coinbase:1073149761,coinbase:BTC-USD,D,0.00,USD,2026-08-19T23:16:51.308306+00:00,posted
binance:6582462442,binance:BTCUSDT,D,20.60,USD,2026-08-19T22:53:50.212237+00:00,posted
coinbase:1073149762,coinbase:BTC-USD,C,0.00,USD,2026-08-19T19:13:30.276553+00:00,posted
coinbase:1073149763,coinbase:BTC-USD,C,149.99,USD,2026-08-19T19:35:36.176672+00:00,posted
binance:6582462443,binance:BTCUSDT,D,20.60,USD,2026-08-19T23:13:58.539530+00:00,posted
binance:6582462444,binance:BTCUSDT,D,48.75,USD,2026-08-19T23:35:42.896818+00:00,posted
coinbase:1073149764,coinbase:BTC-USD,C,0.00,USD,2026-08-19T20:20:44.842258+00:00,posted
coinbase:1073149765,coinbase:BTC-USD,D,0.01,USD,2026-08-19T19:25:29.397683+00:00,posted
coinbase:1073149767,coinbase:BTC-USD,C,0.00,USD,2026-08-20T00:16:11.990850+00:00,posted
binance:6582462445,binance:BTCUSDT,D,480.64,USD,2026-08-19T20:13:19.833363+00:00,posted
coinbase:1073149768,coinbase:BTC-USD,D,15.41,USD,2026-08-19T19:06:19.620064+00:00,posted
coinbase:1073149769,coinbase:BTC-USD,C,0.00,USD,2026-08-19T23:20:50.650179+00:00,posted
binance:6582462446,binance:BTCUSDT,D,20.60,USD,2026-08-19T20:25:18.777071+00:00,posted
binance:6582462447,binance:BTCUSDT,C,176.46,USD,2026-08-19T23:46:22.088145+00:00,posted
coinbase:1073149770,coinbase:BTC-USD,D,0.00,USD,2026-08-19T19:36:10.696772+00:00,posted
kraken:105348702,kraken:XBTUSD,D,88.73,USD,2026-08-19T18:53:39.927966+00:00,posted
kraken:105348703,kraken:XBTUSD,D,50.00,USD,2026-08-19T19:59:25.614128+00:00,posted
kraken:105348704,kraken:XBTUSD,D,6.86,USD,2026-08-19T22:57:50.582750+00:00,posted
kraken:105348705,kraken:XBTUSD,D,68.65,USD,2026-08-19T22:50:19.926241+00:00,posted
kraken:105348706,kraken:XBTUSD,D,283.12,USD,2026-08-19T22:49:37.494501+00:00,posted
binance:6582462452,binance:BTCUSDT,C,8239.49,USD,2026-08-19T20:29:15.924013+00:00,posted
binance:6582462454,binance:BTCUSDT,D,20.60,USD,2026-08-19T23:11:52.459790+00:00,posted
coinbase:1073149771,coinbase:BTC-USD,D,0.00,USD,2026-08-19T19:57:18.655140+00:00,posted
binance:6582462456,binance:BTCUSDT,D,20.60,USD,2026-08-19T22:20:18.293354+00:00,posted
coinbase:1073149772,coinbase:BTC-USD,C,98.98,USD,2026-08-19T19:19:44.185544+00:00,posted
coinbase:1073149773,coinbase:BTC-USD,D,0.00,USD,2026-08-19T21:23:48.078939+00:00,posted
coinbase:1073149774,coinbase:BTC-USD,C,326.57,USD,2026-08-19T22:46:15.681986+00:00,posted
binance:6582462457,binance:BTCUSDT,D,76.22,USD,2026-08-19T20:17:48.646162+00:00,posted
coinbase:1073149776,coinbase:BTC-USD,C,72.76,USD,2026-08-19T22:36:58.319107+00:00,posted
coinbase:1073149775,coinbase:BTC-USD,C,24.40,USD,2026-08-19T20:44:20.851921+00:00,posted
binance:6582462458,binance:BTCUSDT,D,20.60,USD,2026-08-19T19:31:57.886094+00:00,posted
coinbase:1073149777,coinbase:BTC-USD,D,0.01,USD,2026-08-21T09:39:15.046924+00:00,posted
coinbase:1073149778,coinbase:BTC-USD,D,0.00,USD,2026-08-19T22:00:28.877063+00:00,posted
coinbase:1073149779,coinbase:BTC-USD,C,0.00,USD,2026-08-19T19:44:56.926173+00:00,posted
binance:6582462459,binance:BTCUSDT,D,122.91,USD,2026-08-19T23:39:17.162943+00:00,posted
binance:6582462460,binance:BTCUSDT,D,20.60,USD,2026-08-19T22:40:38.248091+00:00,posted
coinbase:1073149780,coinbase:BTC-USD,D,0.01,USD,2026-08-19T23:13:22.872356+00:00,posted
coinbase:1073149781,coinbase:BTC-USD,C,0.00,USD,2026-08-19T20:12:51.633656+00:00,posted
coinbase:1073149782,coinbase:BTC-USD,C,49.49,USD,2026-08-19T23:09:41.751168+00:00,posted
coinbase:1073149783,coinbase:BTC-USD,C,0.00,USD,2026-08-19T21:38:08.034539+00:00,posted
coinbase:1073149784,coinbase:BTC-USD,C,0.00,USD,2026-08-19T19:59:12.175262+00:00,posted
kraken:105348707,kraken:XBTUSD,C,3494.03,USD,2026-08-19T19:08:01.092336+00:00,posted
kraken:105348709,kraken:XBTUSD,C,50.00,USD,2026-08-19T20:31:33.943058+00:00,posted
kraken:105348710,kraken:XBTUSD,C,68.58,USD,2026-08-19T21:37:18.306914+00:00,posted
binance:6582462461,binance:BTCUSDT,D,20.60,USD,2026-08-19T23:19:30.221662+00:00,posted
kraken:105348711,kraken:XBTUSD,D,477.07,USD,2026-08-19T19:17:50.810399+00:00,posted
coinbase:1073149785,coinbase:BTC-USD,C,9.90,USD,2026-08-19T21:57:20.536517+00:00,posted
binance:6582462462,binance:BTCUSDT,D,50.12,USD,2026-08-19T22:13:07.480286+00:00,posted
coinbase:1073149788,coinbase:BTC-USD,C,0.00,USD,2026-08-19T22:48:14.048556+00:00,posted
binance:6582462463,binance:BTCUSDT,C,7.55,USD,2026-08-19T23:20:30.194873+00:00,posted
coinbase:1073149789,coinbase:BTC-USD,C,0.00,USD,2026-08-20T00:10:12.280208+00:00,posted
binance:6582462464,binance:BTCUSDT,D,120.16,USD,2026-08-22T12:51:29.229250+00:00,posted
coinbase:1073149790,coinbase:BTC-USD,C,33.65,USD,2026-08-19T23:23:42.958166+00:00,posted
binance:6582462465,binance:BTCUSDT,D,20.60,USD,2026-08-20T00:11:54.720809+00:00,posted
coinbase:1073149791,coinbase:BTC-USD,C,0.00,USD,2026-08-19T20:17:24.226905+00:00,posted
coinbase:1073149792,coinbase:BTC-USD,D,0.00,USD,2026-08-19T21:16:48.895044+00:00,posted
coinbase:1073149793,coinbase:BTC-USD,C,0.00,USD,2026-08-19T21:35:00.432207+00:00,posted
binance:6582462466,binance:BTCUSDT,C,1991.21,USD,2026-08-19T21:58:04.755334+00:00,posted
coinbase:1073149794,coinbase:BTC-USD,C,437.22,USD,2026-08-22T14:19:44.163379+00:00,posted
binance:6582462467,binance:BTCUSDT,D,6866.24,USD,2026-08-19T19:37:29.110267+00:00,posted
coinbase:1073149795,coinbase:BTC-USD,C,0.00,USD,2026-08-19T19:44:07.898894+00:00,posted
coinbase:1073149796,coinbase:BTC-USD,C,194.32,USD,2026-08-19T19:54:24.328224+00:00,posted
coinbase:1073149797,coinbase:BTC-USD,C,0.00,USD,2026-08-19T22:35:07.369064+00:00,posted
coinbase:1073149798,coinbase:BTC-USD,C,8.54,USD,2026-08-19T23:34:29.450220+00:00,posted
binance:6582462468,binance:BTCUSDT,D,20.60,USD,2026-08-19T20:37:09.610767+00:00,posted
coinbase:1073149799,coinbase:BTC-USD,D,0.00,USD,2026-08-19T22:59:53.314004+00:00,posted
binance:6582462469,binance:BTCUSDT,C,255.42,USD,2026-08-19T22:44:22.004790+00:00,posted
coinbase:1073149802,coinbase:BTC-USD,D,0.01,USD,2026-08-19T20:07:36.131448+00:00,posted
coinbase:1073149805,coinbase:BTC-USD,C,3.68,USD,2026-08-19T18:50:14.173364+00:00,posted
coinbase:1073149804,coinbase:BTC-USD,C,502.88,USD,2026-08-19T21:57:18.952504+00:00,posted
coinbase:1073149803,coinbase:BTC-USD,C,9130.67,USD,2026-08-20T00:18:24.146239+00:00,posted
coinbase:1073149806,coinbase:BTC-USD,C,521.61,USD,2026-08-19T19:27:56.951178+00:00,posted
coinbase:1073149810,coinbase:BTC-USD,C,1100.86,USD,2026-08-19T18:56:16.778957+00:00,posted
coinbase:1073149809,coinbase:BTC-USD,C,420.01,USD,2026-08-19T23:29:16.369971+00:00,posted
coinbase:1073149808,coinbase:BTC-USD,C,1000.00,USD,2026-08-19T22:57:07.332076+00:00,posted
coinbase:1073149807,coinbase:BTC-USD,C,478.39,USD,2026-08-19T23:19:22.473972+00:00,posted
binance:6582462470,binance:BTCUSDT,C,398.93,USD,2026-08-19T21:31:49.103931+00:00,posted
coinbase:1073149811,coinbase:BTC-USD,C,521.63,USD,2026-08-19T22:53:33.416089+00:00,posted
coinbase:1073149812,coinbase:BTC-USD,C,3.40,USD,2026-08-19T21:44:10.822733+00:00,posted
binance:6582462471,binance:BTCUSDT,D,6.87,USD,2026-08-19T22:48:28.366653+00:00,posted
binance:6582462473,binance:BTCUSDT,D,1235.92,USD,2026-08-19T22:12:30.567164+00:00,posted
binance:6582462482,binance:BTCUSDT,D,2457.43,USD,2026-08-19T21:47:25.791009+00:00,posted
binance:6582462521,binance:BTCUSDT,D,43.94,USD,2026-08-19T20:27:42.597068+00:00,posted
binance:6582462529,binance:BTCUSDT,D,27.47,USD,2026-08-20T00:02:27.512574+00:00,posted
binance:6582462534,binance:BTCUSDT,D,10.99,USD,2026-08-19T23:34:37.301464+00:00,posted
binance:6582462536,binance:BTCUSDT,D,5.49,USD,2026-08-19T21:27:03.178318+00:00,posted
binance:6582462537,binance:BTCUSDT,D,16.48,USD,2026-08-19T20:09:28.494231+00:00,posted
binance:6582462540,binance:BTCUSDT,D,302.12,USD,2026-08-19T22:34:27.721066+00:00,posted
binance:6582462541,binance:BTCUSDT,D,302.12,USD,2026-08-19T19:27:49.708847+00:00,posted
binance:6582462542,binance:BTCUSDT,D,295.26,USD,2026-08-22T16:03:32.986186+00:00,posted
binance:6582462543,binance:BTCUSDT,D,302.12,USD,2026-08-22T12:39:53.989435+00:00,posted
binance:6582462544,binance:BTCUSDT,D,302.12,USD,2026-08-19T22:27:09.269469+00:00,posted
coinbase:1073149813,coinbase:BTC-USD,D,0.00,USD,2026-08-19T20:50:32.389159+00:00,posted
binance:6582462545,binance:BTCUSDT,D,5287.15,USD,2026-08-19T21:34:03.399345+00:00,posted
binance:6582462546,binance:BTCUSDT,D,205.99,USD,2026-08-20T00:06:23.165494+00:00,posted
binance:6582462547,binance:BTCUSDT,D,94.76,USD,2026-08-21T09:12:52.266837+00:00,posted
binance:6582462563,binance:BTCUSDT,D,32.96,USD,2026-08-19T20:14:22.212881+00:00,posted
binance:6582462569,binance:BTCUSDT,D,16.48,USD,2026-08-19T18:52:37.041162+00:00,posted
binance:6582462580,binance:BTCUSDT,D,54.93,USD,2026-08-19T21:04:53.570279+00:00,posted
binance:6582462590,binance:BTCUSDT,D,5.49,USD,2026-08-19T20:22:09.680341+00:00,posted
binance:6582462591,binance:BTCUSDT,D,16.48,USD,2026-08-19T20:18:50.783198+00:00,posted
binance:6582462594,binance:BTCUSDT,D,27.47,USD,2026-08-19T21:14:22.697697+00:00,posted
coinbase:1073149814,coinbase:BTC-USD,C,0.00,USD,2026-08-19T19:20:09.400238+00:00,posted
binance:6582462599,binance:BTCUSDT,D,39.14,USD,2026-08-19T20:16:45.219920+00:00,posted
binance:6582462606,binance:BTCUSDT,D,27.47,USD,2026-08-19T18:53:56.123186+00:00,posted
binance:6582462611,binance:BTCUSDT,D,78.28,USD,2026-08-19T23:02:44.515234+00:00,posted
binance:6582462625,binance:BTCUSDT,D,16.48,USD,2026-08-21T11:19:21.746074+00:00,posted
binance:6582462628,binance:BTCUSDT,D,34.33,USD,2026-08-19T19:34:06.595917+00:00,posted
binance:6582462634,binance:BTCUSDT,D,10.99,USD,2026-08-19T21:16:04.114514+00:00,posted
binance:6582462636,binance:BTCUSDT,D,27.47,USD,2026-08-19T20:24:00.617154+00:00,posted
binance:6582462643,binance:BTCUSDT,D,89.27,USD,2026-08-19T20:57:42.128432+00:00,posted
binance:6582462659,binance:BTCUSDT,D,32.96,USD,2026-08-19T21:32:36.941066+00:00,posted
binance:6582462665,binance:BTCUSDT,D,5.49,USD,2026-08-19T23:47:14.427149+00:00,posted
binance:6582462666,binance:BTCUSDT,D,10.99,USD,2026-08-19T23:09:14.142803+00:00,posted
binance:6582462667,binance:BTCUSDT,D,43.95,USD,2026-08-20T00:09:03.298434+00:00,posted
binance:6582462675,binance:BTCUSDT,D,111.25,USD,2026-08-19T19:41:22.145722+00:00,posted
binance:6582462695,binance:BTCUSDT,D,32.96,USD,2026-08-19T20:42:18.639045+00:00,posted
binance:6582462701,binance:BTCUSDT,D,5.49,USD,2026-08-19T18:51:25.452082+00:00,posted
binance:6582462702,binance:BTCUSDT,D,211.51,USD,2026-08-22T17:57:01.045681+00:00,posted
binance:6582462705,binance:BTCUSDT,D,590.58,USD,2026-08-19T19:34:40.599757+00:00,posted
binance:6582462706,binance:BTCUSDT,D,6198.98,USD,2026-08-19T19:24:00.934864+00:00,posted
binance:6582462715,binance:BTCUSDT,D,40.52,USD,2026-08-19T21:06:48.442350+00:00,posted
binance:6582462722,binance:BTCUSDT,D,5.49,USD,2026-08-19T20:42:48.560063+00:00,posted
binance:6582462725,binance:BTCUSDT,D,6.18,USD,2026-08-19T23:43:05.354322+00:00,posted
binance:6582462727,binance:BTCUSDT,D,27.47,USD,2026-08-19T18:59:06.521485+00:00,posted
binance:6582462732,binance:BTCUSDT,D,5.49,USD,2026-08-19T19:45:42.002222+00:00,posted
binance:6582462733,binance:BTCUSDT,D,10.99,USD,2026-08-19T19:06:23.606700+00:00,posted
binance:6582462735,binance:BTCUSDT,D,7.55,USD,2026-08-19T20:08:36.319423+00:00,posted
binance:6582462736,binance:BTCUSDT,D,5.49,USD,2026-08-19T19:17:14.706238+00:00,posted
binance:6582462737,binance:BTCUSDT,D,5.49,USD,2026-08-22T13:51:53.183097+00:00,posted
binance:6582462738,binance:BTCUSDT,D,27.47,USD,2026-08-19T23:46:59.495499+00:00,posted
binance:6582462743,binance:BTCUSDT,D,27.47,USD,2026-08-20T00:15:24.783772+00:00,posted
binance:6582462748,binance:BTCUSDT,D,12.36,USD,2026-08-19T19:11:17.867867+00:00,posted
binance:6582462749,binance:BTCUSDT,D,10.99,USD,2026-08-22T13:43:27.582091+00:00,posted
binance:6582462751,binance:BTCUSDT,D,5.49,USD,2026-08-19T22:44:42.257508+00:00,posted
binance:6582462754,binance:BTCUSDT,D,6.18,USD,2026-08-19T21:12:16.199763+00:00,posted
binance:6582462755,binance:BTCUSDT,D,5.49,USD,2026-08-20T00:04:01.982725+00:00,posted
binance:6582462756,binance:BTCUSDT,D,5.49,USD,2026-08-19T22:49:42.881760+00:00,posted
binance:6582462757,binance:BTCUSDT,D,78.98,USD,2026-08-19T20:13:57.995210+00:00,posted
coinbase:1073149816,coinbase:BTC-USD,C,3110.13,USD,2026-08-19T19:03:49.627076+00:00,posted
coinbase:1073149815,coinbase:BTC-USD,C,1.17,USD,2026-08-19T22:24:49.570758+00:00,posted
coinbase:1073149818,coinbase:BTC-USD,C,1990.76,USD,2026-08-20T00:11:32.484589+00:00,posted
coinbase:1073149817,coinbase:BTC-USD,C,1.17,USD,2026-08-19T20:00:50.298218+00:00,posted
coinbase:1073149821,coinbase:BTC-USD,C,2.53,USD,2026-08-19T20:54:58.635304+00:00,posted
coinbase:1073149820,coinbase:BTC-USD,C,1.17,USD,2026-08-19T19:23:58.816474+00:00,posted
coinbase:1073149819,coinbase:BTC-USD,C,1.17,USD,2026-08-21T11:52:35.135537+00:00,posted
binance:6582462771,binance:BTCUSDT,C,1229.33,USD,2026-08-19T23:12:10.108729+00:00,posted
coinbase:1073149822,coinbase:BTC-USD,C,97.19,USD,2026-08-20T00:06:46.854387+00:00,posted
binance:6582462772,binance:BTCUSDT,D,20.60,USD,2026-08-19T23:27:36.716967+00:00,posted
coinbase:1073149823,coinbase:BTC-USD,D,3432.60,USD,2026-08-19T20:44:03.412079+00:00,posted
coinbase:1073149824,coinbase:BTC-USD,C,0.99,USD,2026-08-19T19:16:03.821384+00:00,posted
coinbase:1073149825,coinbase:BTC-USD,D,3.03,USD,2026-08-19T21:45:07.192964+00:00,posted
coinbase:1073149833,coinbase:BTC-USD,D,3216.01,USD,2026-08-19T20:33:32.502507+00:00,posted
coinbase:1073149832,coinbase:BTC-USD,D,524.97,USD,2026-08-22T09:57:40.533528+00:00,posted
coinbase:1073149831,coinbase:BTC-USD,D,419.99,USD,2026-08-19T19:49:07.869177+00:00,posted
coinbase:1073149830,coinbase:BTC-USD,D,99.72,USD,2026-08-19T18:49:54.174461+00:00,posted
coinbase:1073149829,coinbase:BTC-USD,D,819.86,USD,2026-08-19T21:06:41.515945+00:00,posted
coinbase:1073149828,coinbase:BTC-USD,D,75.00,USD,2026-08-19T23:57:11.024774+00:00,posted
coinbase:1073149827,coinbase:BTC-USD,D,3048.15,USD,2026-08-19T23:07:05.865275+00:00,posted
coinbase:1073149826,coinbase:BTC-USD,D,1566.13,USD,2026-08-19T23:31:06.395530+00:00,posted
coinbase:1073149834,coinbase:BTC-USD,C,9.90,USD,2026-08-19T19:13:55.625909+00:00,posted
coinbase:1073149835,coinbase:BTC-USD,C,247.03,USD,2026-08-19T23:38:49.828072+00:00,posted
binance:6582462773,binance:BTCUSDT,C,6.87,USD,2026-08-19T21:03:32.971453+00:00,posted
coinbase:1073149836,coinbase:BTC-USD,D,0.00,USD,2026-08-19T21:37:09.960815+00:00,posted
coinbase:1073149837,coinbase:BTC-USD,C,36.64,USD,2026-08-22T01:41:57.564329+00:00,posted
coinbase:1073149841,coinbase:BTC-USD,D,3048.15,USD,2026-08-19T21:22:47.653539+00:00,posted
coinbase:1073149839,coinbase:BTC-USD,D,420.00,USD,2026-08-19T18:53:37.325116+00:00,posted
coinbase:1073149838,coinbase:BTC-USD,D,74.99,USD,2026-08-19T23:56:25.897001+00:00,posted
binance:6582462774,binance:BTCUSDT,C,936.07,USD,2026-08-19T20:28:44.989707+00:00,posted
coinbase:1073149842,coinbase:BTC-USD,D,418.76,USD,2026-08-20T00:16:29.319257+00:00,posted
coinbase:1073149843,coinbase:BTC-USD,C,0.00,USD,2026-08-19T19:30:05.817941+00:00,posted
kraken:105348712,kraken:XBTUSD,C,0.07,USD,2026-08-19T20:18:23.045640+00:00,posted
kraken:105348713,kraken:XBTUSD,C,50.00,USD,2026-08-19T19:06:22.138003+00:00,posted
kraken:105348714,kraken:XBTUSD,C,133.40,USD,2026-08-19T23:38:38.277729+00:00,posted
coinbase:1073149844,coinbase:BTC-USD,D,0.00,USD,2026-08-19T21:49:24.115561+00:00,posted
binance:6582462775,binance:BTCUSDT,D,37.77,USD,2026-08-22T13:08:05.385726+00:00,posted
binance:6582462776,binance:BTCUSDT,D,29.53,USD,2026-08-19T22:18:56.697617+00:00,posted
coinbase:1073149845,coinbase:BTC-USD,D,0.00,USD,2026-08-19T22:08:11.329560+00:00,posted
binance:6582462777,binance:BTCUSDT,D,561.10,USD,2026-08-19T19:42:40.064594+00:00,posted
coinbase:1073149846,coinbase:BTC-USD,C,971.97,USD,2026-08-19T23:07:56.354227+00:00,posted
coinbase:1073149849,coinbase:BTC-USD,D,16.51,USD,2026-08-19T22:36:41.630657+00:00,posted
coinbase:1073149848,coinbase:BTC-USD,D,2.38,USD,2026-08-19T22:20:48.492583+00:00,posted
coinbase:1073149847,coinbase:BTC-USD,D,1.16,USD,2026-08-22T02:29:57.024794+00:00,posted
binance:6582462779,binance:BTCUSDT,D,69.36,USD,2026-08-19T23:04:08.204294+00:00,posted
coinbase:1073149850,coinbase:BTC-USD,D,0.00,USD,2026-08-19T19:15:11.014721+00:00,posted
coinbase:1073149851,coinbase:BTC-USD,D,2.02,USD,2026-08-19T20:10:52.662253+00:00,posted
coinbase:1073149852,coinbase:BTC-USD,D,0.01,USD,2026-08-19T21:10:15.819208+00:00,posted
coinbase:1073149853,coinbase:BTC-USD,D,0.00,USD,2026-08-19T20:40:00.759006+00:00,posted
binance:6582462780,binance:BTCUSDT,D,4.81,USD,2026-08-19T20:23:33.510234+00:00,posted
binance:6582462781,binance:BTCUSDT,D,8.93,USD,2026-08-19T21:34:34.305148+00:00,posted
coinbase:1073149854,coinbase:BTC-USD,C,0.00,USD,2026-08-19T19:10:03.629624+00:00,posted
coinbase:1073149855,coinbase:BTC-USD,D,1.48,USD,2026-08-19T22:02:17.598400+00:00,posted
coinbase:1073149856,coinbase:BTC-USD,D,0.01,USD,2026-08-19T18:56:20.557895+00:00,posted
coinbase:1073149857,coinbase:BTC-USD,D,98.19,USD,2026-08-19T20:14:22.702674+00:00,posted
coinbase:1073149858,coinbase:BTC-USD,C,0.00,USD,2026-08-19T20:43:18.223306+00:00,posted
coinbase:1073149859,coinbase:BTC-USD,C,0.00,USD,2026-08-20T20:24:40.205900+00:00,posted
coinbase:1073149860,coinbase:BTC-USD,D,0.01,USD,2026-08-21T12:07:22.425135+00:00,posted
coinbase:1073149862,coinbase:BTC-USD,C,0.00,USD,2026-08-21T06:10:26.580655+00:00,posted
coinbase:1073149866,coinbase:BTC-USD,C,4097.50,USD,2026-08-21T08:18:10.734973+00:00,posted
coinbase:1073149865,coinbase:BTC-USD,C,1372.93,USD,2026-08-19T21:42:54.005864+00:00,posted
coinbase:1073149863,coinbase:BTC-USD,C,3000.07,USD,2026-08-19T21:32:35.823633+00:00,posted
binance:6582462782,binance:BTCUSDT,D,616.72,USD,2026-08-22T12:10:54.543604+00:00,posted
coinbase:1073149867,coinbase:BTC-USD,C,0.00,USD,2026-08-20T00:14:33.624776+00:00,posted
coinbase:1073149868,coinbase:BTC-USD,D,0.02,USD,2026-08-19T19:09:19.179641+00:00,posted
coinbase:1073149869,coinbase:BTC-USD,C,0.00,USD,2026-08-19T19:23:21.796651+00:00,posted
coinbase:1073149870,coinbase:BTC-USD,D,0.01,USD,2026-08-19T23:21:57.963947+00:00,posted
binance:6582462783,binance:BTCUSDT,C,24.72,USD,2026-08-19T23:49:48.060825+00:00,posted
binance:6582462788,binance:BTCUSDT,D,5211.94,USD,2026-08-19T18:59:24.356911+00:00,posted
coinbase:1073149872,coinbase:BTC-USD,C,29.16,USD,2026-08-19T23:57:50.663704+00:00,posted
binance:6582462789,binance:BTCUSDT,C,112.63,USD,2026-08-19T20:08:08.195877+00:00,posted
binance:6582462793,binance:BTCUSDT,C,5576.62,USD,2026-08-19T21:32:30.684377+00:00,posted
coinbase:1073149873,coinbase:BTC-USD,C,0.00,USD,2026-08-22T06:53:03.419077+00:00,posted
coinbase:1073149874,coinbase:BTC-USD,D,74.88,USD,2026-08-19T19:03:45.081873+00:00,posted
coinbase:1073149875,coinbase:BTC-USD,C,0.00,USD,2026-08-19T23:40:38.145416+00:00,posted
coinbase:1073149876,coinbase:BTC-USD,D,10.90,USD,2026-08-19T23:40:27.974557+00:00,posted
coinbase:1073149877,coinbase:BTC-USD,C,0.00,USD,2026-08-20T00:14:39.096457+00:00,posted
coinbase:1073149878,coinbase:BTC-USD,C,0.00,USD,2026-08-19T22:44:45.677114+00:00,posted
coinbase:1073149879,coinbase:BTC-USD,C,0.01,USD,2026-08-20T00:15:37.371284+00:00,posted
coinbase:1073149880,coinbase:BTC-USD,D,0.01,USD,2026-08-19T20:13:58.766092+00:00,posted
coinbase:1073149881,coinbase:BTC-USD,D,0.00,USD,2026-08-19T20:22:43.998684+00:00,posted
coinbase:1073149882,coinbase:BTC-USD,C,0.00,USD,2026-08-19T21:22:43.017216+00:00,posted
kraken:105348715,kraken:XBTUSD,D,2727.14,USD,2026-08-19T23:34:56.411068+00:00,posted
kraken:105348716,kraken:XBTUSD,D,274.58,USD,2026-08-19T22:16:11.153245+00:00,posted
kraken:105348717,kraken:XBTUSD,D,50.00,USD,2026-08-19T20:02:27.610329+00:00,posted
kraken:105348718,kraken:XBTUSD,D,6.86,USD,2026-08-19T22:41:45.306433+00:00,posted
kraken:105348719,kraken:XBTUSD,D,68.65,USD,2026-08-19T21:41:10.371705+00:00,posted
kraken:105348721,kraken:XBTUSD,D,5354.37,USD,2026-08-19T21:23:09.207884+00:00,posted
kraken:105348722,kraken:XBTUSD,D,784.87,USD,2026-08-19T22:44:41.329836+00:00,posted
kraken:105348723,kraken:XBTUSD,D,7551.04,USD,2026-08-20T00:00:43.933695+00:00,posted
kraken:105348724,kraken:XBTUSD,D,68.65,USD,2026-08-22T03:26:39.991205+00:00,posted
kraken:105348725,kraken:XBTUSD,D,20.00,USD,2026-08-19T22:11:51.439490+00:00,posted
kraken:105348726,kraken:XBTUSD,D,50000.03,USD,2026-08-19T19:39:44.812916+00:00,posted
kraken:105348727,kraken:XBTUSD,D,29690.68,USD,2026-08-19T22:32:04.717069+00:00,posted
coinbase:1073149883,coinbase:BTC-USD,D,0.00,USD,2026-08-19T22:02:47.122244+00:00,posted
coinbase:1073149884,coinbase:BTC-USD,D,7.07,USD,2026-08-19T20:11:39.198378+00:00,posted
binance:6582462794,binance:BTCUSDT,C,75.55,USD,2026-08-19T19:28:31.494419+00:00,posted
coinbase:1073149885,coinbase:BTC-USD,C,0.00,USD,2026-08-19T20:40:32.575328+00:00,posted
binance:6582462795,binance:BTCUSDT,C,868.77,USD,2026-08-19T21:16:22.093212+00:00,posted
coinbase:1073149886,coinbase:BTC-USD,D,28.49,USD,2026-08-19T23:33:36.607844+00:00,posted
coinbase:1073149887,coinbase:BTC-USD,C,0.00,USD,2026-08-19T18:51:01.636757+00:00,posted
coinbase:1073149888,coinbase:BTC-USD,D,1.69,USD,2026-08-19T21:49:14.785746+00:00,posted
binance:6582462796,binance:BTCUSDT,C,17916.60,USD,2026-08-19T22:45:06.720999+00:00,posted
binance:6582462805,binance:BTCUSDT,D,499.29,USD,2026-08-19T20:44:51.230167+00:00,posted
coinbase:1073149889,coinbase:BTC-USD,C,0.00,USD,2026-08-19T21:33:53.681013+00:00,posted
