trade_id_ref,venue,notional,taker_fee_bps_applied,expected_fee_usd,actual_fee_usd,delta_usd,match_status,injected_discrepancy_type
binance:6582462881,binance,1991.71043000,2.0,0.39834209,0.39834209,0.00000000,matched,none
binance:6582462882,binance,139.41973010,2.0,0.02788395,0.02788395,0.00000000,matched,none
binance:6582462907,binance,21.97749760,2.0,0.00439550,0.00439550,0.00000000,matched,none
binance:6582462911,binance,10.98878720,2.0,0.00219776,0.00219776,0.00000000,matched,none
binance:6582462913,binance,5.49443200,2.0,0.00109889,0.00109889,0.00000000,matched,none
binance:6582462914,binance,5.49446480,2.0,0.00109889,0.00109889,0.00000000,matched,none
binance:6582462915,binance,16.48368720,2.0,0.00329674,0.00329674,0.00000000,matched,none
binance:6582462918,binance,104.39668560,2.0,0.02087934,0.02087934,0.00000000,matched,none
coinbase:1073149916,coinbase,0.00068654,60.0,0.00000412,0.00000412,0.00000000,matched,none
binance:6582462919,binance,755.50244000,2.0,0.15110049,0.15110049,0.00000000,matched,none
binance:6582462921,binance,206.04612000,2.0,0.04120922,0.04120922,0.00000000,matched,none
binance:6582462922,binance,2747.28160000,2.0,0.54945632,0.54873144,-0.00072488,matched,rounding_error
binance:6582462923,binance,1373.64080000,2.0,0.27472816,0.27472816,0.00000000,matched,none
binance:6582462924,binance,686.82040000,2.0,0.13736408,0.13314552,-0.00421856,matched,rounding_error
binance:6582462925,binance,6.86820400,2.0,0.00137364,0.00137364,0.00000000,matched,none
binance:6582462927,binance,1236.27672000,2.0,0.24725534,0.24725534,0.00000000,matched,none
binance:6582462935,binance,618.13836000,2.0,0.12362767,0.12362767,0.00000000,matched,none
coinbase:1073149918,coinbase,3000.51708218,60.0,18.00310249,18.00310249,0.00000000,matched,none
coinbase:1073149917,coinbase,1.16642500,60.0,0.00699855,0.00699855,0.00000000,matched,none
coinbase:1073149919,coinbase,3000.51708218,60.0,18.00310249,18.00310249,0.00000000,matched,none
coinbase:1073149920,coinbase,1.94088929,60.0,0.01164534,0.01164534,0.00000000,matched,none
coinbase:1073149921,coinbase,0.00068655,60.0,0.00000412,0.00000412,0.00000000,matched,none
binance:6582462936,binance,48.76424840,2.0,0.00975285,0.00975285,0.00000000,matched,none
coinbase:1073149922,coinbase,0.00068655,60.0,0.00000412,0.00000412,0.00000000,matched,none
binance:6582462937,binance,116.07263070,2.0,0.02321453,0.02321453,0.00000000,matched,none
binance:6582462938,binance,221504.35449210,2.0,44.30087090,44.30458563,0.00371473,matched,rounding_error
coinbase:1073149923,coinbase,0.00068655,60.0,0.00000412,0.00000412,0.00000000,matched,none
binance:6582462957,binance,1236.27672000,2.0,0.24725534,0.24800890,0.00075356,matched,rounding_error
binance:6582462958,binance,755.50244000,2.0,0.15110049,0.15110049,0.00000000,matched,none
binance:6582462959,binance,206.04612000,2.0,0.04120922,0.04120922,0.00000000,matched,none
binance:6582462960,binance,618.13836000,2.0,0.12362767,0.12362767,0.00000000,matched,none
coinbase:1073149924,coinbase,0.00068655,60.0,0.00000412,0.00000412,0.00000000,matched,none
coinbase:1073149925,coinbase,0.01235798,60.0,0.00007415,,,missing,missing_line
binance:6582462961,binance,425.14176570,2.0,0.08502835,0.08502835,0.00000000,matched,none
coinbase:1073149926,coinbase,0.00205966,60.0,0.00001236,0.00001236,0.00000000,matched,none
coinbase:1073149927,coinbase,0.00068655,60.0,0.00000412,0.00000412,0.00000000,matched,none
coinbase:1073149928,coinbase,0.02402940,60.0,0.00014418,0.00014418,0.00000000,matched,none
binance:6582462962,binance,1068.69238680,2.0,0.21373848,0.21373848,0.00000000,matched,none
coinbase:1073149935,coinbase,1367.51492601,60.0,8.20508956,11.77609302,3.57100346,discrepant,rate_misapplied
coinbase:1073149934,coinbase,5001.87684076,60.0,30.01126104,30.01126104,0.00000000,matched,none
coinbase:1073149933,coinbase,419.98907093,60.0,2.51993443,2.51993443,0.00000000,matched,none
coinbase:1073149932,coinbase,200.42011826,60.0,1.20252071,,,missing,missing_line
coinbase:1073149931,coinbase,419.99959302,60.0,2.51999756,2.51999756,0.00000000,matched,none
coinbase:1073149930,coinbase,2615.77188300,60.0,15.69463130,15.69463130,0.00000000,matched,none
coinbase:1073149929,coinbase,74.96143125,60.0,0.44976859,0.44976859,0.00000000,matched,none
coinbase:1073149936,coinbase,0.00068655,60.0,0.00000412,0.00000412,0.00000000,matched,none
coinbase:1073149937,coinbase,54.45750378,60.0,0.32674502,0.32674502,0.00000000,matched,none
coinbase:1073149938,coinbase,6.68343964,60.0,0.04010064,0.04003619,-0.00006445,matched,rounding_error
coinbase:1073149939,coinbase,0.00068652,60.0,0.00000412,0.00000412,0.00000000,matched,none
coinbase:1073149942,coinbase,18.92879004,60.0,0.11357274,0.11357274,0.00000000,matched,none
coinbase:1073149941,coinbase,1.16716628,60.0,0.00700300,0.00700300,0.00000000,matched,none
coinbase:1073149940,coinbase,7.94618063,60.0,0.04767708,0.04767708,0.00000000,matched,none
binance:6582462963,binance,89.28663900,2.0,0.01785733,0.01785733,0.00000000,matched,none
coinbase:1073149943,coinbase,15.77144194,60.0,0.09462865,0.09462865,0.00000000,matched,none
binance:6582462964,binance,299.45369440,2.0,0.05989074,0.05905314,-0.00083760,matched,rounding_error
binance:6582462965,binance,100.27576380,2.0,0.02005515,0.02005515,0.00000000,matched,none
binance:6582462966,binance,123.62765400,2.0,0.02472553,0.02472553,0.00000000,matched,none
coinbase:1073149944,coinbase,0.00411894,60.0,0.00002471,0.00002471,0.00000000,matched,none
coinbase:1073149945,coinbase,189.71793863,60.0,1.13830763,1.13830763,0.00000000,matched,none
coinbase:1073149946,coinbase,9.16945762,60.0,0.05501675,0.05501675,0.00000000,matched,none
binance:6582462967,binance,98.90212320,2.0,0.01978042,0.01978042,0.00000000,matched,none
binance:6582462968,binance,10000.10356800,2.0,2.00002071,2.00002071,0.00000000,matched,none
binance:6582462974,binance,6.86820300,2.0,0.00137364,0.00137364,0.00000000,matched,none
coinbase:1073149954,coinbase,418.49009545,60.0,2.51094057,2.51094057,0.00000000,matched,none
coinbase:1073149953,coinbase,2.65941190,60.0,0.01595647,0.01595647,0.00000000,matched,none
coinbase:1073149952,coinbase,999.99997010,60.0,5.99999982,5.99999982,0.00000000,matched,none
coinbase:1073149951,coinbase,999.99997010,60.0,5.99999982,5.99999982,0.00000000,matched,none
coinbase:1073149950,coinbase,419.99987688,60.0,2.51999926,2.51999926,0.00000000,matched,none
coinbase:1073149949,coinbase,74.99980639,60.0,0.44999884,0.44999884,0.00000000,matched,none
coinbase:1073149948,coinbase,2905.24210893,60.0,17.43145265,17.43145265,0.00000000,matched,none
coinbase:1073149947,coinbase,2176.17583600,60.0,13.05705502,5.05661844,-8.00043658,discrepant,rate_misapplied
binance:6582462975,binance,388.74028980,2.0,0.07774806,0.07774806,0.00000000,matched,none
coinbase:1073149960,coinbase,663.19315528,60.0,3.97915893,3.97915893,0.00000000,matched,none
coinbase:1073149959,coinbase,4078.20781656,60.0,24.46924690,24.46924690,0.00000000,matched,none
coinbase:1073149958,coinbase,686.45000000,60.0,4.11870000,4.11870000,0.00000000,matched,none
coinbase:1073149957,coinbase,524.96843500,60.0,3.14981061,3.14981061,0.00000000,matched,none
coinbase:1073149956,coinbase,1.16700206,60.0,0.00700201,,,missing,missing_line
coinbase:1073149955,coinbase,1.49925834,60.0,0.00899555,0.00899555,0.00000000,matched,none
coinbase:1073149961,coinbase,3020.46052000,60.0,18.12276312,18.12276312,0.00000000,matched,none
coinbase:1073149962,coinbase,1980.92235220,60.0,11.88553411,11.88553411,0.00000000,matched,none
coinbase:1073149964,coinbase,401.84997912,60.0,2.41109987,2.41109987,0.00000000,matched,none
coinbase:1073149963,coinbase,3.14938488,60.0,0.01889631,0.01889631,0.00000000,matched,none
binance:6582462976,binance,401.10305520,2.0,0.08022061,0.08022061,0.00000000,matched,none
coinbase:1073149965,coinbase,94.85223775,60.0,0.56911343,0.56911343,0.00000000,matched,none
binance:6582462977,binance,590.66545800,2.0,0.11813309,0.11813309,0.00000000,matched,none
binance:6582462978,binance,254.12351100,2.0,0.05082470,0.05082470,0.00000000,matched,none
binance:6582462979,binance,2650.43953770,2.0,0.53008791,0.53008791,0.00000000,matched,none
binance:6582462980,binance,1153.85810400,2.0,0.23077162,0.23077162,0.00000000,matched,none
binance:6582462981,binance,3626.41118400,2.0,0.72528224,,,missing,missing_line
binance:6582462982,binance,2346.86496510,2.0,0.46937299,0.46937299,0.00000000,matched,none
binance:6582463009,binance,21.97824640,2.0,0.00439565,0.00439565,0.00000000,matched,none
binance:6582463013,binance,9.61537920,2.0,0.00192308,0.00192308,0.00000000,matched,none
coinbase:1073149966,coinbase,0.01990675,60.0,0.00011944,0.00011944,0.00000000,matched,none
binance:6582463014,binance,65.24567700,2.0,0.01304914,0.01304914,0.00000000,matched,none
binance:6582463025,binance,16.48310400,2.0,0.00329662,0.00329662,0.00000000,matched,none
binance:6582463028,binance,17.16988750,2.0,0.00343398,0.00343398,0.00000000,matched,none
binance:6582463031,binance,83.78903880,2.0,0.01675781,0.01675781,0.00000000,matched,none
binance:6582463046,binance,16.48308720,2.0,0.00329662,0.00659324,0.00329662,discrepant,double_billed
binance:6582463049,binance,39.83297900,2.0,0.00796660,0.00796660,0.00000000,matched,none
binance:6582463056,binance,2242.32168100,2.0,0.44846434,0.44846434,0.00000000,matched,none
binance:6582463077,binance,38.45941680,2.0,0.00769188,0.00395904,-0.00373284,discrepant,rounding_error
binance:6582463084,binance,16.48243680,2.0,0.00329649,0.00329649,0.00000000,matched,none
binance:6582463087,binance,10.98825920,2.0,0.00219765,,,missing,missing_line
binance:6582463089,binance,5.49410080,2.0,0.00109882,0.00109882,0.00000000,matched,none
binance:6582463090,binance,5.49405360,2.0,0.00109881,0.00109881,0.00000000,matched,none
binance:6582463091,binance,16.48179120,2.0,0.00329636,0.00329636,0.00000000,matched,none
coinbase:1073149968,coinbase,1.16694732,60.0,0.00700168,0.00700168,0.00000000,matched,none
coinbase:1073149967,coinbase,1.41887065,60.0,0.00851322,0.00851322,0.00000000,matched,none
coinbase:1073149969,coinbase,589.58834931,60.0,3.53753010,3.53753010,0.00000000,matched,none
coinbase:1073149972,coinbase,25.56310575,60.0,0.15337863,0.15337863,0.00000000,matched,none
coinbase:1073149971,coinbase,1.16683784,60.0,0.00700103,0.00450302,-0.00249801,discrepant,rounding_error
coinbase:1073149970,coinbase,1.16689258,60.0,0.00700136,0.00700136,0.00000000,matched,none
coinbase:1073149973,coinbase,0.00343172,60.0,0.00002059,0.00002059,0.00000000,matched,none
binance:6582463094,binance,4227.57882720,2.0,0.84551577,0.84551577,0.00000000,matched,none
binance:6582463111,binance,27.46964400,2.0,0.00549393,0.00549393,0.00000000,matched,none
binance:6582463116,binance,11.67441510,2.0,0.00233488,0.00233488,0.00000000,matched,none
binance:6582463118,binance,10.98763840,2.0,0.00219753,0.00219753,0.00000000,matched,none
binance:6582463120,binance,16.48145520,2.0,0.00329629,0.00329629,0.00000000,matched,none
binance:6582463123,binance,2999.62440960,2.0,0.59992488,0.59992488,0.00000000,matched,none
binance:6582463124,binance,27.46853200,2.0,0.00549371,0.00549371,0.00000000,matched,none
binance:6582463129,binance,16.48111440,2.0,0.00329622,0.00329622,0.00000000,matched,none
binance:6582463132,binance,7.55384410,2.0,0.00151077,0.00151077,0.00000000,matched,none
binance:6582463133,binance,48.06991700,2.0,0.00961398,0.00961398,0.00000000,matched,none
coinbase:1073149974,coinbase,0.00068634,60.0,0.00000412,0.00000412,0.00000000,matched,none
kraken:105348728,kraken,50.00015497,80.0,0.40000124,0.40000124,0.00000000,matched,none
kraken:105348729,kraken,123.56226000,80.0,0.98849808,0.98849808,0.00000000,matched,none
kraken:105348730,kraken,68.64570000,80.0,0.54916560,,,missing,missing_line
kraken:105348731,kraken,3.50085420,80.0,0.02800683,0.02800683,0.00000000,matched,none
kraken:105348732,kraken,165.54999642,80.0,1.32439997,1.32439997,0.00000000,matched,none
kraken:105348733,kraken,249.99989357,80.0,1.99999915,1.99999915,0.00000000,matched,none
kraken:105348734,kraken,3.50068080,80.0,0.02800545,0.02800545,0.00000000,matched,none
kraken:105348735,kraken,3.50050740,80.0,0.02800406,0.02800406,0.00000000,matched,none
coinbase:1073149975,coinbase,0.00068634,60.0,0.00000412,0.00000412,0.00000000,matched,none
coinbase:1073149977,coinbase,1008.68536264,60.0,6.05211218,6.05211218,0.00000000,matched,none
coinbase:1073149976,coinbase,1.16335138,60.0,0.00698011,0.00698011,0.00000000,matched,none
coinbase:1073149978,coinbase,0.00274532,60.0,0.00001647,0.00001647,0.00000000,matched,none
coinbase:1073149979,coinbase,0.00068634,60.0,0.00000412,0.00000412,0.00000000,matched,none
coinbase:1073149980,coinbase,2.01990745,60.0,0.01211944,0.01211944,0.00000000,matched,none
coinbase:1073149981,coinbase,0.00960880,60.0,0.00005765,0.00005765,0.00000000,matched,none
coinbase:1073149982,coinbase,0.00068634,60.0,0.00000412,0.00000412,0.00000000,matched,none
coinbase:1073149983,coinbase,0.00068634,60.0,0.00000412,0.00000412,0.00000000,matched,none
coinbase:1073149984,coinbase,9882.58978065,60.0,59.29553868,59.29553868,0.00000000,matched,none
binance:6582463134,binance,11.67412100,2.0,0.00233482,0.00233482,0.00000000,matched,none
coinbase:1073149985,coinbase,0.00068634,60.0,0.00000412,0.00000412,0.00000000,matched,none
coinbase:1073149986,coinbase,0.00686343,60.0,0.00004118,0.00004118,0.00000000,matched,none
coinbase:1073149987,coinbase,51.30619828,60.0,0.30783719,0.30783719,0.00000000,matched,none
binance:6582463135,binance,226.61529000,2.0,0.04532306,0.06395931,0.01863625,discrepant,rate_misapplied
coinbase:1073149988,coinbase,0.00068634,60.0,0.00000412,0.00000412,0.00000000,matched,none
coinbase:1073149989,coinbase,59.43044903,60.0,0.35658269,0.35658269,0.00000000,matched,none
coinbase:1073149991,coinbase,997.29853912,60.0,5.98379123,,,missing,missing_line
coinbase:1073149990,coinbase,1000.00003988,60.0,6.00000024,6.00000024,0.00000000,matched,none
coinbase:1073149993,coinbase,415.97826886,60.0,2.49586961,2.49586961,0.00000000,matched,none
coinbase:1073149992,coinbase,2.70150076,60.0,0.01620900,0.03241800,0.01620900,discrepant,double_billed
coinbase:1073149994,coinbase,4.03168040,60.0,0.02419008,0.02419008,0.00000000,matched,none
binance:6582463136,binance,556.92424300,2.0,0.11138485,0.11138485,0.00000000,matched,none
coinbase:1073149995,coinbase,0.00068642,60.0,0.00000412,0.00000412,0.00000000,matched,none
coinbase:1073149996,coinbase,0.00205922,60.0,0.00001236,0.00001236,0.00000000,matched,none
binance:6582463137,binance,5.49370480,2.0,0.00109874,0.00109874,0.00000000,matched,none
coinbase:1073149997,coinbase,0.00343203,60.0,0.00002059,0.00002059,0.00000000,matched,none
coinbase:1073149998,coinbase,0.00068641,60.0,0.00000412,0.00000412,0.00000000,matched,none
coinbase:1073149999,coinbase,0.00068641,60.0,0.00000412,0.00000163,-0.00000249,discrepant,rate_misapplied
coinbase:1073150000,coinbase,50.22818640,60.0,0.30136912,0.30136912,0.00000000,matched,none
binance:6582463138,binance,3974.69484400,2.0,0.79493897,0.79493897,0.00000000,matched,none
binance:6582463139,binance,1999.02183410,2.0,0.39980437,0.39980437,0.00000000,matched,none
coinbase:1073150001,coinbase,0.00068638,60.0,0.00000412,0.00000412,0.00000000,matched,none
binance:6582463140,binance,99.57338500,2.0,0.01991468,0.01991468,0.00000000,matched,none
binance:6582463141,binance,210.13417800,2.0,0.04202684,0.04202684,0.00000000,matched,none
coinbase:1073150002,coinbase,0.00068638,60.0,0.00000412,0.00000412,0.00000000,matched,none
coinbase:1073150003,coinbase,50.49173567,60.0,0.30295041,0.48178644,0.17883603,discrepant,rate_misapplied
coinbase:1073150004,coinbase,50.91180231,60.0,0.30547081,0.30547081,0.00000000,matched,none
coinbase:1073150005,coinbase,0.00068638,60.0,0.00000412,0.00000412,0.00000000,matched,none
coinbase:1073150006,coinbase,0.00068638,60.0,0.00000412,0.00000412,0.00000000,matched,none
coinbase:1073150007,coinbase,0.98976501,60.0,0.00593859,0.00593859,0.00000000,matched,none
kraken:105348736,kraken,48.88740903,80.0,0.39109927,0.39109927,0.00000000,matched,none
coinbase:1073150008,coinbase,0.00068638,60.0,0.00000412,0.00000412,0.00000000,matched,none
coinbase:1073150009,coinbase,0.00617745,60.0,0.00003706,0.00003706,0.00000000,matched,none
binance:6582463142,binance,119278.61453500,2.0,23.85572291,23.85572291,0.00000000,matched,none
binance:6582463196,binance,59.74403100,2.0,0.01194881,0.01194881,0.00000000,matched,none
coinbase:1073150010,coinbase,1009.90815644,60.0,6.05944894,6.05944894,0.00000000,matched,none
binance:6582463197,binance,9.61398200,2.0,0.00192280,0.00192280,0.00000000,matched,none
coinbase:1073150011,coinbase,0.00068638,60.0,0.00000412,0.00000412,0.00000000,matched,none
coinbase:1073150012,coinbase,0.00068638,60.0,0.00000412,0.00000412,0.00000000,matched,none
binance:6582463198,binance,70.73142870,2.0,0.01414629,0.01414629,0.00000000,matched,none
coinbase:1073150013,coinbase,0.00892298,60.0,0.00005354,0.00005354,0.00000000,matched,none
coinbase:1073150014,coinbase,0.02470980,60.0,0.00014826,0.00014826,0.00000000,matched,none
binance:6582463202,binance,183.35237100,2.0,0.03667047,0.03667047,0.00000000,matched,none
coinbase:1073150015,coinbase,0.01715958,60.0,0.00010296,0.00010296,0.00000000,matched,none
coinbase:1073150016,coinbase,148.60612440,60.0,0.89163675,0.89163675,0.00000000,matched,none
binance:6582463203,binance,894.78690870,2.0,0.17895738,0.17895738,0.00000000,matched,none
coinbase:1073150017,coinbase,4.95019780,60.0,0.02970119,0.02970119,0.00000000,matched,none
coinbase:1073150018,coinbase,97.16307549,60.0,0.58297845,0.58297845,0.00000000,matched,none
binance:6582463204,binance,39.82934820,2.0,0.00796587,0.00796587,0.00000000,matched,none
coinbase:1073150019,coinbase,0.00686383,60.0,0.00004118,0.00004118,0.00000000,matched,none
coinbase:1073150020,coinbase,202.01155760,60.0,1.21206935,1.21206935,0.00000000,matched,none
coinbase:1073150021,coinbase,0.00068638,60.0,0.00000412,0.00000412,0.00000000,matched,none
coinbase:1073150022,coinbase,128.06404201,60.0,0.76838425,0.76838425,0.00000000,matched,none
coinbase:1073150023,coinbase,0.00068638,60.0,0.00000412,0.00000581,0.00000169,discrepant,rate_misapplied
coinbase:1073150024,coinbase,0.00068638,60.0,0.00000412,0.00000412,0.00000000,matched,none
coinbase:1073150025,coinbase,0.00755022,60.0,0.00004530,0.00004530,0.00000000,matched,none
binance:6582463205,binance,305.58724050,2.0,0.06111745,0.06111745,0.00000000,matched,none
coinbase:1073150026,coinbase,0.00068638,60.0,0.00000412,0.00000412,0.00000000,matched,none
coinbase:1073150027,coinbase,0.00480468,60.0,0.00002883,0.00002883,0.00000000,matched,none
binance:6582463206,binance,1784.08011420,2.0,0.35681602,0.35681602,0.00000000,matched,none
binance:6582463207,binance,306.27395340,2.0,0.06125479,0.06125479,0.00000000,matched,none
coinbase:1073150028,coinbase,0.00068638,60.0,0.00000412,0.00000412,0.00000000,matched,none
coinbase:1073150029,coinbase,0.00068638,60.0,0.00000412,0.00000412,0.00000000,matched,none
binance:6582463209,binance,24.03495500,2.0,0.00480699,0.00480699,0.00000000,matched,none
coinbase:1073150030,coinbase,0.00068638,60.0,0.00000412,0.00000412,0.00000000,matched,none
binance:6582463210,binance,54.25031910,2.0,0.01085006,0.01085006,0.00000000,matched,none
binance:6582463211,binance,184.72579700,2.0,0.03694516,0.03694516,0.00000000,matched,none
binance:6582463212,binance,132.53560900,2.0,0.02650712,0.02650712,0.00000000,matched,none
coinbase:1073150031,coinbase,0.00068638,60.0,0.00000412,0.00000412,0.00000000,matched,none
binance:6582463213,binance,192.27964000,2.0,0.03845593,0.03845593,0.00000000,matched,none
binance:6582463214,binance,68.67130000,2.0,0.01373426,,,missing,missing_line
coinbase:1073150032,coinbase,0.00068638,60.0,0.00000412,0.00000412,0.00000000,matched,none
coinbase:1073150033,coinbase,10.10013173,60.0,0.06060079,0.06060079,0.00000000,matched,none
binance:6582463215,binance,2613.62929740,2.0,0.52272586,0.52272586,0.00000000,matched,none
binance:6582463216,binance,65.92443840,2.0,0.01318489,0.01318489,0.00000000,matched,none
coinbase:1073150034,coinbase,0.00960937,60.0,0.00005766,-0.00314430,-0.00320196,discrepant,rounding_error
coinbase:1073150035,coinbase,0.00068638,60.0,0.00000412,0.00000412,0.00000000,matched,none
binance:6582463217,binance,68.67130000,2.0,0.01373426,0.01373426,0.00000000,matched,none
binance:6582463218,binance,892.72690000,2.0,0.17854538,0.17854538,0.00000000,matched,none
coinbase:1073150036,coinbase,0.00205915,60.0,0.00001235,0.00001235,0.00000000,matched,none
coinbase:1073150037,coinbase,0.00068638,60.0,0.00000412,0.00000412,0.00000000,matched,none
binance:6582463219,binance,686.71300000,2.0,0.13734260,0.13734260,0.00000000,matched,none
binance:6582463220,binance,137.34260000,2.0,0.02746852,0.02746852,0.00000000,matched,none
binance:6582463221,binance,1785.45380000,2.0,0.35709076,,,missing,missing_line
binance:6582463222,binance,1236.08340000,2.0,0.24721668,0.24721668,0.00000000,matched,none
binance:6582463223,binance,3364.89370000,2.0,0.67297874,1.05911816,0.38613942,discrepant,rate_misapplied
binance:6582463224,binance,137.34260000,2.0,0.02746852,0.02746852,0.00000000,matched,none
binance:6582463225,binance,2056.01842260,2.0,0.41120368,,,missing,missing_line
binance:6582463226,binance,1991.46770000,2.0,0.39829354,0.39829354,0.00000000,matched,none
binance:6582463227,binance,102.32023700,2.0,0.02046405,0.02260955,0.00214550,discrepant,rounding_error
coinbase:1073150038,coinbase,1052.42221118,60.0,6.31453327,6.31453327,0.00000000,matched,none
coinbase:1073150039,coinbase,0.00068640,60.0,0.00000412,0.00000412,0.00000000,matched,none
coinbase:1073150040,coinbase,0.01304221,60.0,0.00007825,0.00007825,0.00000000,matched,none
coinbase:1073150041,coinbase,56.90522109,60.0,0.34143133,0.34143133,0.00000000,matched,none
coinbase:1073150042,coinbase,0.00068643,60.0,0.00000412,0.00000412,0.00000000,matched,none
binance:6582463228,binance,137.34260000,2.0,0.02746852,0.02746852,0.00000000,matched,none
coinbase:1073150043,coinbase,0.00068643,60.0,0.00000412,0.00000412,0.00000000,matched,none
binance:6582463229,binance,6078.78347600,2.0,1.21575670,1.21575670,0.00000000,matched,none
coinbase:1073150044,coinbase,0.00068643,60.0,0.00000412,-0.00055775,-0.00056187,discrepant,rounding_error
coinbase:1073150045,coinbase,0.31438586,60.0,0.00188632,0.00188632,0.00000000,matched,none
binance:6582463230,binance,3009.17592780,2.0,0.60183519,0.60183519,0.00000000,matched,none
coinbase:1073150046,coinbase,0.00137286,60.0,0.00000824,0.00000824,0.00000000,matched,none
binance:6582463231,binance,10.30069500,2.0,0.00206014,0.00206014,0.00000000,matched,none
coinbase:1073150047,coinbase,49.50342376,60.0,0.29702054,0.29702054,0.00000000,matched,none
binance:6582463232,binance,1236.08340000,2.0,0.24721668,0.24721668,0.00000000,matched,none
coinbase:1073150048,coinbase,0.00068643,60.0,0.00000412,0.00000412,0.00000000,matched,none
coinbase:1073150049,coinbase,0.00068643,60.0,0.00000412,0.00000412,0.00000000,matched,none
coinbase:1073150050,coinbase,99.00684751,60.0,0.59404109,0.59404109,0.00000000,matched,none
coinbase:1073150051,coinbase,9.65329462,60.0,0.05791977,0.05791977,0.00000000,matched,none
coinbase:1073150052,coinbase,48.59252836,60.0,0.29155517,0.29155517,0.00000000,matched,none
coinbase:1073150053,coinbase,0.00549146,60.0,0.00003295,0.00003295,0.00000000,matched,none
coinbase:1073150054,coinbase,0.98983509,60.0,0.00593901,0.00593901,0.00000000,matched,none
binance:6582463234,binance,56.31046600,2.0,0.01126209,0.01126209,0.00000000,matched,none
binance:6582463235,binance,82414.47526770,2.0,16.48289505,16.48289505,0.00000000,matched,none
binance:6582463263,binance,511.60118500,2.0,0.10232024,0.10232024,0.00000000,matched,none
coinbase:1073150056,coinbase,149.88380006,60.0,0.89930280,0.89930280,0.00000000,matched,none
coinbase:1073150055,coinbase,1.62684384,60.0,0.00976106,0.00976106,0.00000000,matched,none
coinbase:1073150057,coinbase,3.18710378,60.0,0.01912262,,,missing,missing_line
coinbase:1073150058,coinbase,0.00068643,60.0,0.00000412,0.00000412,0.00000000,matched,none
coinbase:1073150059,coinbase,29.70191697,60.0,0.17821150,0.17821150,0.00000000,matched,none
coinbase:1073150060,coinbase,551.21107389,60.0,3.30726644,5.10514695,1.79788051,discrepant,rate_misapplied
coinbase:1073150063,coinbase,7582.27707603,60.0,45.49366246,45.49366246,0.00000000,matched,none
coinbase:1073150062,coinbase,5100.80137091,60.0,30.60480823,30.60480823,0.00000000,matched,none
coinbase:1073150061,coinbase,2467.25008835,60.0,14.80350053,14.80350053,0.00000000,matched,none
coinbase:1073150064,coinbase,0.00823718,60.0,0.00004942,0.00004942,0.00000000,matched,none
binance:6582463264,binance,9.61398060,2.0,0.00192280,0.00192280,0.00000000,matched,none
coinbase:1073150065,coinbase,0.00068643,60.0,0.00000412,0.00000412,0.00000000,matched,none
coinbase:1073150066,coinbase,299.61937446,60.0,1.79771625,1.79771625,0.00000000,matched,none
coinbase:1073150067,coinbase,0.00068643,60.0,0.00000412,0.00000655,0.00000243,discrepant,rate_misapplied
coinbase:1073150068,coinbase,99.00684751,60.0,0.59404109,0.59404109,0.00000000,matched,none
coinbase:1073150069,coinbase,0.00068643,60.0,0.00000412,0.00000412,0.00000000,matched,none
coinbase:1073150070,coinbase,0.00274573,60.0,0.00001647,0.00001647,0.00000000,matched,none
coinbase:1073150071,coinbase,14.85095848,60.0,0.08910575,0.08910575,0.00000000,matched,none
coinbase:1073150072,coinbase,0.00068643,60.0,0.00000412,0.00000412,0.00000000,matched,none
coinbase:1073150073,coinbase,411.85920000,60.0,2.47115520,2.47115520,0.00000000,matched,none
binance:6582463265,binance,499.24035100,2.0,0.09984807,0.09984807,0.00000000,matched,none
coinbase:1073150074,coinbase,0.00343216,60.0,0.00002059,0.00002059,0.00000000,matched,none
coinbase:1073150075,coinbase,0.00068643,60.0,0.00000412,0.00000412,0.00000000,matched,none
coinbase:1073150076,coinbase,0.00068643,60.0,0.00000412,0.00000412,0.00000000,matched,none
binance:6582463266,binance,169.61811100,2.0,0.03392362,0.03392362,0.00000000,matched,none
binance:6582463267,binance,46.00976430,2.0,0.00920195,0.00920195,0.00000000,matched,none
binance:6582463268,binance,10884.39946500,2.0,2.17687989,2.17687989,0.00000000,matched,none
coinbase:1073150077,coinbase,0.00343216,60.0,0.00002059,0.00002059,0.00000000,matched,none
coinbase:1073150078,coinbase,9.90041018,60.0,0.05940246,0.05940246,0.00000000,matched,none
binance:6582463284,binance,68671.29000000,2.0,13.73425800,13.73425800,0.00000000,matched,none
coinbase:1073150079,coinbase,0.00068643,60.0,0.00000412,0.00000412,0.00000000,matched,none
binance:6582463296,binance,175.11181500,2.0,0.03502236,0.03502236,0.00000000,matched,none
binance:6582463297,binance,70402.49322090,2.0,14.08049864,14.08049864,0.00000000,matched,none
binance:6582463326,binance,240.34951500,2.0,0.04806990,0.04806990,0.00000000,matched,none
coinbase:1073150080,coinbase,4.74255938,60.0,0.02845536,0.02845536,0.00000000,matched,none
coinbase:1073150081,coinbase,4.95054831,60.0,0.02970329,0.02970329,0.00000000,matched,none
coinbase:1073150082,coinbase,0.00068643,60.0,0.00000412,0.00000412,0.00000000,matched,none
binance:6582463331,binance,2809.34247390,2.0,0.56186849,0.56186849,0.00000000,matched,none
coinbase:1073150083,coinbase,0.00068643,60.0,0.00000412,0.00000412,0.00000000,matched,none
coinbase:1073150084,coinbase,5.21757039,60.0,0.03130542,0.03130542,0.00000000,matched,none
