trade_id_ref,venue,actual_fee_usd,injected_discrepancy_type
binance:6582460526,binance,0.00219758,none
binance:6582460528,binance,0.00109879,none
binance:6582460529,binance,0.00329639,none
binance:6582460532,binance,0.31892582,none
binance:6582460533,binance,0.04120489,none
binance:6582460535,binance,0.03996873,none
binance:6582460536,binance,0.21515570,rate_misapplied
binance:6582460549,binance,0.27469924,none
coinbase:1073149295,coinbase,2.04524861,none
coinbase:1073149294,coinbase,0.01390270,none
coinbase:1073149296,coinbase,57.61044399,none
coinbase:1073149297,coinbase,5.10557306,none
coinbase:1073149307,coinbase,1.02764907,none
coinbase:1073149306,coinbase,0.89999920,none
coinbase:1073149305,coinbase,0.00700234,none
coinbase:1073149304,coinbase,0.00045308,none
coinbase:1073149303,coinbase,0.00102974,none
coinbase:1073149302,coinbase,0.00045308,none
coinbase:1073149301,coinbase,0.00700201,none
coinbase:1073149300,coinbase,11.94413952,none
coinbase:1073149299,coinbase,0.00700168,none
coinbase:1073149298,coinbase,0.00700136,none
binance:6582460550,binance,0.54939848,none
coinbase:1073149309,coinbase,2.11886355,none
coinbase:1073149308,coinbase,72.02660356,none
binance:6582460551,binance,0.01373496,double_billed
binance:6582460552,binance,0.04120489,none
binance:6582460554,binance,2.38754844,none
binance:6582460570,binance,0.00549399,none
binance:6582460575,binance,0.00796633,none
binance:6582460582,binance,0.87629632,double_billed
coinbase:1073149310,coinbase,0.00009886,none
binance:6582460583,binance,0.08035005,none
binance:6582460586,binance,0.01714509,rounding_error
binance:6582460602,binance,0.00549402,none
binance:6582460607,binance,0.00549404,none
binance:6582460612,binance,0.00247232,none
binance:6582460613,binance,0.00233499,none
binance:6582460615,binance,0.00123618,none
binance:6582460616,binance,0.00219766,none
binance:6582460618,binance,0.00109884,none
binance:6582460619,binance,0.15685973,none
binance:6582460620,binance,0.64790486,none
binance:6582460621,binance,0.00329658,none
binance:6582460624,binance,0.00109886,none
binance:6582460625,binance,0.00109887,none
binance:6582460626,binance,0.00109887,none
binance:6582460627,binance,0.00219775,none
binance:6582460629,binance,0.00549437,none
binance:6582460634,binance,0.00109887,none
binance:6582460635,binance,0.00109888,none
binance:6582460636,binance,0.53570260,none
binance:6582460637,binance,0.01373596,none
binance:6582460638,binance,0.27471928,none
binance:6582460639,binance,0.00206039,none
binance:6582460641,binance,0.02129074,none
binance:6582460659,binance,0.00549439,none
binance:6582460664,binance,0.00439552,double_billed
binance:6582460666,binance,0.00219777,none
binance:6582460668,binance,0.00219778,none
binance:6582460670,binance,0.00109889,none
binance:6582460671,binance,0.00151098,none
binance:6582460672,binance,0.00329675,none
binance:6582460675,binance,0.01456063,none
binance:6582460688,binance,0.00439566,none
binance:6582460692,binance,0.00247257,none
binance:6582460693,binance,0.00036965,rounding_error
binance:6582460695,binance,2.00062639,none
binance:6582460696,binance,0.79275835,none
binance:6582460697,binance,0.00109896,none
binance:6582460698,binance,0.00329691,none
binance:6582460701,binance,0.00109897,none
binance:6582460702,binance,0.00109898,none
binance:6582460703,binance,0.00109898,none
binance:6582460704,binance,0.00247270,double_billed
binance:6582460705,binance,0.00151110,none
binance:6582460706,binance,0.00109898,none
binance:6582460707,binance,0.00329696,none
binance:6582460710,binance,0.00123636,none
coinbase:1073149311,coinbase,18.00746591,none
coinbase:1073149312,coinbase,0.00002060,none
coinbase:1073149313,coinbase,19.24609815,none
coinbase:1073149314,coinbase,27.77291870,none
coinbase:1073149315,coinbase,0.00000412,none
binance:6582460712,binance,0.12363592,none
binance:6582460713,binance,0.15111056,none
binance:6582460714,binance,0.24727183,none
coinbase:1073149316,coinbase,0.00000412,none
coinbase:1073149317,coinbase,0.00000412,none
binance:6582460715,binance,0.23504558,none
coinbase:1073149318,coinbase,0.00002472,none
coinbase:1073149319,coinbase,0.00000412,none
coinbase:1073149320,coinbase,0.31305868,none
binance:6582460716,binance,0.14273078,none
coinbase:1073149321,coinbase,0.00000412,none
binance:6582460717,binance,2.88483762,none
coinbase:1073149322,coinbase,0.00000412,none
coinbase:1073149323,coinbase,-0.00391986,rounding_error
coinbase:1073149324,coinbase,0.00002472,none
coinbase:1073149325,coinbase,0.00000412,none
binance:6582460723,binance,0.13737324,none
binance:6582460724,binance,0.54949296,none
binance:6582460725,binance,0.04121197,none
coinbase:1073149328,coinbase,18.00777805,none
coinbase:1073149327,coinbase,0.09535108,none
coinbase:1073149326,coinbase,10.21760930,none
binance:6582460726,binance,0.00824239,none
coinbase:1073149329,coinbase,0.00000412,none
coinbase:1073149330,coinbase,1.35572893,none
coinbase:1073149331,coinbase,0.00000412,none
binance:6582460727,binance,0.00343433,none
coinbase:1073149332,coinbase,0.00002060,none
binance:6582460728,binance,0.01250096,none
coinbase:1073149333,coinbase,0.00000412,none
coinbase:1073149334,coinbase,0.00000412,none
binance:6582460729,binance,0.39165105,none
coinbase:1073149336,coinbase,0.00465883,none
coinbase:1073149335,coinbase,0.00698619,none
coinbase:1073149337,coinbase,0.00005767,none
coinbase:1073149338,coinbase,0.00000412,none
binance:6582460731,binance,0.00137373,none
coinbase:1073149339,coinbase,0.00001236,none
binance:6582460733,binance,0.44605085,none
binance:6582460769,binance,0.00219797,none
binance:6582460771,binance,0.00219796,none
binance:6582460773,binance,1.15873231,none
binance:6582460780,binance,0.38848785,none
binance:6582460783,binance,0.01016551,none
binance:6582460792,binance,0.00219792,none
binance:6582460794,binance,0.00329684,none
binance:6582460797,binance,0.01140151,none
binance:6582460807,binance,0.00329681,none
binance:6582460810,binance,0.00109892,none
binance:6582460811,binance,0.00549458,none
binance:6582460816,binance,0.00582365,rounding_error
binance:6582460817,binance,0.00975253,none
binance:6582460825,binance,0.00123624,none
binance:6582460826,binance,0.00439549,none
binance:6582460830,binance,0.00233510,none
binance:6582460832,binance,0.00329662,none
coinbase:1073149344,coinbase,32.35361182,rounding_error
coinbase:1073149343,coinbase,2.51999666,none
coinbase:1073149342,coinbase,12.27076728,none
coinbase:1073149341,coinbase,13.05791662,none
coinbase:1073149340,coinbase,0.44992967,none
coinbase:1073149345,coinbase,3.80696762,none
coinbase:1073149346,coinbase,1.07887226,double_billed
coinbase:1073149347,coinbase,5.73764033,none
coinbase:1073149348,coinbase,0.09525276,none
coinbase:1073149349,coinbase,11.01437326,double_billed
coinbase:1073149352,coinbase,2.51993532,none
coinbase:1073149351,coinbase,6.00000032,none
coinbase:1073149350,coinbase,6.00000032,none
coinbase:1073149353,coinbase,0.00000412,none
binance:6582460835,binance,2.00364990,none
binance:6582460842,binance,0.05727854,none
binance:6582460860,binance,0.00329661,none
binance:6582460863,binance,0.00906567,none
binance:6582460871,binance,0.00439544,none
binance:6582460875,binance,0.00329649,none
binance:6582460878,binance,0.01675717,none
binance:6582460893,binance,0.00769181,none
binance:6582460900,binance,0.00109882,none
binance:6582460901,binance,0.00233499,none
binance:6582460903,binance,0.00247232,none
binance:6582460904,binance,0.00549403,none
binance:6582460909,binance,0.00219761,none
binance:6582460912,binance,0.01799272,none
binance:6582460928,binance,0.00659275,none
binance:6582460934,binance,0.00233488,none
binance:6582460936,binance,0.00219753,none
binance:6582460938,binance,0.27098046,none
binance:6582460939,binance,0.53166009,none
binance:6582460940,binance,0.00219751,none
binance:6582460942,binance,0.00329624,none
binance:6582460945,binance,0.00329624,none
binance:6582460948,binance,0.01112480,none
coinbase:1073149355,coinbase,0.44999823,none
coinbase:1073149354,coinbase,0.00700168,none
coinbase:1073149356,coinbase,0.44999823,none
coinbase:1073149357,coinbase,1.20249050,none
coinbase:1073149358,coinbase,0.00000412,none
coinbase:1073149361,coinbase,62.47839304,none
coinbase:1073149360,coinbase,0.03698324,double_billed
coinbase:1073149359,coinbase,0.00700136,none
binance:6582460949,binance,0.00137343,none
binance:6582460951,binance,0.02568318,none
binance:6582460974,binance,0.00439498,none
binance:6582460978,binance,0.00219746,double_billed
binance:6582460979,binance,0.00219745,none
binance:6582460981,binance,0.00123606,none
binance:6582460982,binance,0.00109872,none
binance:6582460983,binance,0.00219742,none
binance:6582460985,binance,0.00329612,none
binance:6582460988,binance,0.79573857,none
binance:6582460989,binance,0.00219741,none
binance:6582460991,binance,0.00109870,none
binance:6582460992,binance,0.00700421,none
coinbase:1073149363,coinbase,12.01166621,none
coinbase:1073149362,coinbase,0.00700103,none
coinbase:1073149364,coinbase,0.00000412,none
coinbase:1073149365,coinbase,0.00000412,none
binance:6582460994,binance,0.02897819,none
binance:6582461020,binance,0.00659219,none
binance:6582461026,binance,0.00219739,none
binance:6582461028,binance,0.00109867,none
binance:6582461029,binance,0.00329600,none
binance:6582461032,binance,0.00109867,none
binance:6582461033,binance,0.10245043,none
binance:6582461037,binance,0.00329598,none
binance:6582461040,binance,0.01565590,none
binance:6582461054,binance,0.00659196,none
binance:6582461060,binance,0.00219730,none
binance:6582461062,binance,0.00549324,none
binance:6582461067,binance,0.00329593,none
binance:6582461070,binance,0.02032484,none
binance:6582461071,binance,0.00219727,none
binance:6582461073,binance,0.00329590,none
binance:6582461076,binance,0.59985333,none
binance:6582461077,binance,0.01373289,none
binance:6582461078,binance,0.00151062,none
binance:6582461079,binance,0.01112360,none
binance:6582461080,binance,0.78894718,none
binance:6582461081,binance,0.27465492,none
binance:6582461082,binance,0.00123594,none
coinbase:1073149367,coinbase,13.05436939,none
coinbase:1073149366,coinbase,0.01883618,none
coinbase:1073149368,coinbase,0.00700070,none
binance:6582461083,binance,0.05108556,none
coinbase:1073149369,coinbase,0.00000412,none
binance:6582461086,binance,0.00521842,none
binance:6582461087,binance,0.00274654,none
coinbase:1073149370,coinbase,0.00023884,double_billed
coinbase:1073149373,coinbase,0.00144128,none
coinbase:1073149372,coinbase,13.05390340,none
coinbase:1073149371,coinbase,0.00033355,none
coinbase:1073149374,coinbase,0.01400074,double_billed
coinbase:1073149375,coinbase,0.00002471,none
coinbase:1073149376,coinbase,0.01798600,none
coinbase:1073149377,coinbase,0.01895777,none
binance:6582461088,binance,2.48273086,none
coinbase:1073149378,coinbase,0.00002471,none
binance:6582461104,binance,0.00192258,none
binance:6582461105,binance,0.33562665,none
binance:6582461107,binance,0.00508109,none
kraken:105348678,kraken,47.21629034,double_billed
binance:6582461108,binance,0.00521842,none
binance:6582461109,binance,0.13224569,none
binance:6582461110,binance,0.03131051,none
coinbase:1073149379,coinbase,0.00001235,none
coinbase:1073149380,coinbase,-0.00356241,rounding_error
binance:6582461111,binance,0.00576773,none
coinbase:1073149381,coinbase,0.13089672,none
coinbase:1073149382,coinbase,0.48509487,none
coinbase:1073149383,coinbase,0.00001235,none
binance:6582461112,binance,0.00109861,none
binance:6582461113,binance,0.07882557,none
coinbase:1073149384,coinbase,0.00000412,none
coinbase:1073149385,coinbase,0.00000412,none
coinbase:1073149386,coinbase,0.01912659,none
coinbase:1073149387,coinbase,0.00000543,rate_misapplied
coinbase:1073149388,coinbase,0.00000412,none
binance:6582461114,binance,0.00151059,none
kraken:105348679,kraken,0.40000435,none
kraken:105348680,kraken,4.23609400,double_billed
coinbase:1073149389,coinbase,0.00002059,none
binance:6582461115,binance,0.00178525,none
coinbase:1073149390,coinbase,0.00000412,none
binance:6582461116,binance,0.05506805,none
coinbase:1073149392,coinbase,1.00702199,none
coinbase:1073149391,coinbase,4.82190673,none
coinbase:1073149393,coinbase,0.00002059,none
coinbase:1073149394,coinbase,0.00011118,none
coinbase:1073149395,coinbase,0.00000412,none
coinbase:1073149396,coinbase,2.84354674,none
coinbase:1073149397,coinbase,0.00000412,none
binance:6582461117,binance,0.00384515,none
coinbase:1073149398,coinbase,0.00000412,none
binance:6582461118,binance,0.04119803,none
coinbase:1073149399,coinbase,0.00000412,none
binance:6582461119,binance,0.00053448,rounding_error
binance:6582461120,binance,0.00466911,none
coinbase:1073149400,coinbase,0.00000412,none
coinbase:1073149401,coinbase,2.50726256,rounding_error
coinbase:1073149403,coinbase,2.50373045,none
coinbase:1073149402,coinbase,0.00816139,none
coinbase:1073149404,coinbase,0.01312361,none
coinbase:1073149412,coinbase,89.42958862,none
coinbase:1073149411,coinbase,0.60136080,none
coinbase:1073149410,coinbase,18.00269991,none
coinbase:1073149409,coinbase,3.15019099,none
coinbase:1073149408,coinbase,0.00045296,none
coinbase:1073149407,coinbase,0.00102947,none
coinbase:1073149406,coinbase,0.00045296,none
coinbase:1073149405,coinbase,0.00320781,none
coinbase:1073149413,coinbase,0.01312419,none
coinbase:1073149414,coinbase,87.79398137,none
coinbase:1073149415,coinbase,247.06927581,none
coinbase:1073149422,coinbase,52.16855140,none
coinbase:1073149421,coinbase,0.00700168,none
coinbase:1073149420,coinbase,4.56251026,none
coinbase:1073149419,coinbase,0.00700136,none
coinbase:1073149418,coinbase,11.94300156,none
coinbase:1073149417,coinbase,0.00700103,none
coinbase:1073149416,coinbase,178.38305769,none
binance:6582461121,binance,0.27465360,none
binance:6582461122,binance,0.13732680,none
binance:6582461123,binance,0.04023675,none
binance:6582461158,binance,0.00878892,none
binance:6582461166,binance,0.00549308,none
binance:6582461171,binance,0.00109863,none
binance:6582461172,binance,0.02114904,none
binance:6582461191,binance,0.08679350,none
binance:6582461195,binance,0.00137331,none
binance:6582461197,binance,0.01867708,none
binance:6582461213,binance,0.00439461,none
binance:6582461217,binance,0.00219732,none
binance:6582461219,binance,0.00769062,none
binance:6582461226,binance,0.00109867,none
binance:6582461227,binance,0.00329607,none
binance:6582461230,binance,0.02458318,none
binance:6582461252,binance,0.00549345,none
binance:6582461257,binance,0.01098699,none
binance:6582461267,binance,0.00109870,none
binance:6582461268,binance,0.00219741,none
binance:6582461270,binance,0.00109872,none
coinbase:1073149431,coinbase,9.51022069,none
coinbase:1073149430,coinbase,0.45008904,none
coinbase:1073149429,coinbase,0.00700234,none
coinbase:1073149428,coinbase,3.15048647,none
coinbase:1073149427,coinbase,0.00045307,none
coinbase:1073149426,coinbase,0.00700201,none
coinbase:1073149425,coinbase,2.52245156,rounding_error
coinbase:1073149424,coinbase,4.37271491,none
coinbase:1073149423,coinbase,2.52023921,none
coinbase:1073149434,coinbase,20.58967873,none
coinbase:1073149433,coinbase,192.06880970,none
coinbase:1073149432,coinbase,62.51420262,rounding_error
binance:6582461271,binance,0.27468024,none
binance:6582461272,binance,0.02664398,none
binance:6582461295,binance,0.00878977,none
binance:6582461303,binance,0.00219745,none
binance:6582461305,binance,0.00329628,none
binance:6582461308,binance,0.13734484,none
binance:6582461311,binance,0.02431004,none
coinbase:1073149435,coinbase,0.00005767,none
coinbase:1073149436,coinbase,0.00007414,none
coinbase:1073149437,coinbase,0.00000412,none
binance:6582461312,binance,0.03667107,none
coinbase:1073149438,coinbase,0.00007414,none
binance:6582461323,binance,0.17209306,none
binance:6582461324,binance,0.00425769,none
coinbase:1073149439,coinbase,0.00000412,none
binance:6582461325,binance,0.68191703,none
coinbase:1073149440,coinbase,0.82379016,none
coinbase:1073149441,coinbase,0.00000412,none
coinbase:1073149442,coinbase,0.27844515,none
binance:6582461326,binance,0.01991500,none
binance:6582461327,binance,0.00494441,none
coinbase:1073149443,coinbase,8.23457229,none
coinbase:1073149444,coinbase,0.00000412,none
coinbase:1073149448,coinbase,5.16595752,none
coinbase:1073149447,coinbase,0.60143089,none
coinbase:1073149445,coinbase,2.51993395,none
coinbase:1073149449,coinbase,0.28455455,none
coinbase:1073149450,coinbase,0.00000412,none
binance:6582461328,binance,0.00178548,none
coinbase:1073149451,coinbase,0.00007413,none
coinbase:1073149452,coinbase,0.17091721,none
coinbase:1073149453,coinbase,0.00002883,none
binance:6582461329,binance,0.00137345,none
coinbase:1073149454,coinbase,0.07601904,double_billed
binance:6582461330,binance,2.00001527,none
coinbase:1073149455,coinbase,60.62885666,none
coinbase:1073149456,coinbase,1.61331020,none
coinbase:1073149457,coinbase,3.50769479,none
coinbase:1073149458,coinbase,2.24212492,none
coinbase:1073149459,coinbase,0.31134526,none
coinbase:1073149460,coinbase,0.70041461,none
coinbase:1073149461,coinbase,0.31529077,none
coinbase:1073149462,coinbase,0.28132149,none
coinbase:1073149463,coinbase,3.56628850,none
coinbase:1073149464,coinbase,0.28022186,none
coinbase:1073149465,coinbase,0.43925312,double_billed
coinbase:1073149466,coinbase,0.76883092,none
coinbase:1073149467,coinbase,4.35215302,rounding_error
coinbase:1073149468,coinbase,0.34710197,none
coinbase:1073149469,coinbase,1.42941564,none
coinbase:1073149470,coinbase,0.71365555,none
coinbase:1073149471,coinbase,0.27557620,none
coinbase:1073149472,coinbase,0.23960946,none
coinbase:1073149473,coinbase,0.31435588,none
coinbase:1073149474,coinbase,0.69664619,none
coinbase:1073149475,coinbase,0.47878647,none
coinbase:1073149477,coinbase,0.98436370,none
coinbase:1073149476,coinbase,1.13367944,none
coinbase:1073149478,coinbase,1.14124922,none
coinbase:1073149481,coinbase,0.44999825,none
coinbase:1073149480,coinbase,0.00838112,none
coinbase:1073149479,coinbase,8.68776299,none
coinbase:1073149482,coinbase,0.00700136,none
coinbase:1073149483,coinbase,0.00001647,none
kraken:105348681,kraken,0.84627648,none
binance:6582461331,binance,0.64661941,none
coinbase:1073149484,coinbase,0.00000412,none
binance:6582461338,binance,2.73700757,none
binance:6582461359,binance,0.00109875,none
binance:6582461360,binance,0.01098721,none
binance:6582461370,binance,0.00109872,none
binance:6582461371,binance,0.00604438,rounding_error
binance:6582461372,binance,0.00329607,none
binance:6582461375,binance,0.27467280,none
binance:6582461376,binance,0.05314909,none
binance:6582461389,binance,0.00329600,none
coinbase:1073149485,coinbase,0.29703387,none
binance:6582461393,binance,0.00370800,none
binance:6582461394,binance,0.01387068,none
coinbase:1073149486,coinbase,0.00004942,none
binance:6582461395,binance,0.00920134,none
coinbase:1073149487,coinbase,0.00001647,none
coinbase:1073149488,coinbase,0.14846340,none
coinbase:1073149489,coinbase,0.18202629,none
binance:6582461396,binance,0.16370151,none
coinbase:1073149490,coinbase,0.00000412,none
coinbase:1073149491,coinbase,7.42585899,none
binance:6582461397,binance,0.02389602,double_billed
binance:6582461398,binance,0.00137333,none
binance:6582461399,binance,0.58874854,none
coinbase:1073149492,coinbase,0.00000412,none
binance:6582461400,binance,0.01002534,none
binance:6582461401,binance,0.04724272,none
binance:6582461432,binance,0.00619457,rounding_error
binance:6582461440,binance,2.04564713,none
binance:6582461441,binance,0.13733786,none
binance:6582461444,binance,0.02018867,none
binance:6582461462,binance,0.00549352,none
coinbase:1073149493,coinbase,2.51207101,none
binance:6582461467,binance,0.01469519,none
binance:6582461480,binance,0.00329612,none
binance:6582461483,binance,0.00109872,none
binance:6582461484,binance,0.00329622,none
coinbase:1073149494,coinbase,0.00000412,none
binance:6582461487,binance,0.00192280,none
coinbase:1073149495,coinbase,0.00001236,none
binance:6582461488,binance,0.00480699,none
binance:6582461489,binance,0.00206014,none
kraken:105348682,kraken,0.01285340,none
binance:6582461490,binance,0.00123608,none
binance:6582461491,binance,0.00206014,none
coinbase:1073149496,coinbase,0.00000412,none
coinbase:1073149497,coinbase,0.22445365,rate_misapplied
binance:6582461492,binance,0.00109874,none
coinbase:1073149498,coinbase,0.00000412,none
coinbase:1073149499,coinbase,0.00001647,none
binance:6582461493,binance,0.00206014,none
kraken:105348683,kraken,0.08843658,none
binance:6582461494,binance,0.00508168,none
coinbase:1073149500,coinbase,0.00000412,none
binance:6582461495,binance,0.00206014,none
binance:6582461496,binance,0.09174484,none
coinbase:1073149501,coinbase,0.00000412,none
binance:6582461497,binance,0.00302154,none
binance:6582461498,binance,0.02005202,none
binance:6582461499,binance,0.00412028,none
binance:6582461500,binance,0.00906461,none
binance:6582461501,binance,0.00576839,none
binance:6582461502,binance,0.03845593,none
coinbase:1073149502,coinbase,0.00000412,none
binance:6582461503,binance,0.00604307,none
binance:6582461504,binance,0.01318489,none
binance:6582461505,binance,0.10012276,none
coinbase:1073149503,coinbase,0.00000412,none
coinbase:1073149504,coinbase,0.00000412,none
coinbase:1073149505,coinbase,0.00001647,none
coinbase:1073149506,coinbase,0.00002883,none
coinbase:1073149507,coinbase,0.00000412,none
kraken:105348684,kraken,0.46062022,none
kraken:105348685,kraken,0.05490568,none
kraken:105348686,kraken,0.40000435,none
kraken:105348687,kraken,3.35115720,none
binance:6582461506,binance,0.00256708,rounding_error
coinbase:1073149508,coinbase,0.00001236,none
binance:6582461507,binance,0.01002601,none
coinbase:1073149509,coinbase,0.00000412,none
kraken:105348688,kraken,3.20000186,none
binance:6582461508,binance,0.10012276,none
binance:6582461509,binance,0.13734258,none
binance:6582461510,binance,1.92375780,none
binance:6582461513,binance,0.02005202,none
coinbase:1073149510,coinbase,-0.00405474,rounding_error
binance:6582461514,binance,0.00796587,none
binance:6582461515,binance,0.00137343,none
binance:6582461516,binance,0.00508168,none
binance:6582461517,binance,0.24721668,none
coinbase:1073149511,coinbase,0.00000412,none
binance:6582461518,binance,0.02384835,rounding_error
binance:6582461542,binance,0.00329622,none
binance:6582461545,binance,0.00206017,none
binance:6582461546,binance,0.00988883,none
binance:6582461555,binance,0.00219754,none
binance:6582461556,binance,0.00109877,none
binance:6582461557,binance,0.00412042,none
binance:6582461558,binance,0.13734734,none
binance:6582461559,binance,0.27469468,none
binance:6582461560,binance,0.27469468,none
binance:6582461561,binance,0.09029771,rate_misapplied
binance:6582461562,binance,0.08240840,none
binance:6582461563,binance,0.01895393,none
binance:6582461579,binance,0.00769145,none
binance:6582461586,binance,0.00219758,none
binance:6582461588,binance,0.00219759,none
binance:6582461590,binance,0.00247232,none
binance:6582461591,binance,0.00329645,none
binance:6582461594,binance,0.02138298,rounding_error
binance:6582461614,binance,0.00769172,none
binance:6582461621,binance,0.00109882,none
binance:6582461622,binance,0.00123618,none
binance:6582461625,binance,0.00219766,none
binance:6582461628,binance,1.28098728,none
binance:6582461646,binance,0.00769197,none
binance:6582461653,binance,0.00123622,none
binance:6582461654,binance,0.00109886,none
binance:6582461655,binance,0.00109887,none
binance:6582461656,binance,0.00549434,none
binance:6582461661,binance,0.00837887,none
binance:6582461667,binance,0.00233510,none
binance:6582461669,binance,0.00109888,none
binance:6582461670,binance,0.00219776,none
binance:6582461672,binance,0.00219776,none
binance:6582461674,binance,0.00109888,none
binance:6582461675,binance,0.00769217,none
binance:6582461682,binance,0.04120808,none
binance:6582461683,binance,0.00206040,none
binance:6582461685,binance,0.03612575,none
coinbase:1073149512,coinbase,0.00000412,none
binance:6582461690,binance,2.10490832,none
coinbase:1073149513,coinbase,0.00006178,none
binance:6582461691,binance,0.00315929,none
binance:6582461692,binance,0.00206040,none
binance:6582461693,binance,0.00206040,none
coinbase:1073149514,coinbase,-0.00148515,rounding_error
coinbase:1073149515,coinbase,0.00000412,none
binance:6582461694,binance,0.03008190,none
binance:6582461695,binance,0.02005460,none
binance:6582461696,binance,0.01195034,none
binance:6582461697,binance,0.01002730,none
coinbase:1073149516,coinbase,0.00698933,none
coinbase:1073149517,coinbase,0.00002471,none
binance:6582461698,binance,0.41208078,none
binance:6582461699,binance,0.00412081,none
coinbase:1073149520,coinbase,0.59999943,none
coinbase:1073149519,coinbase,18.00647180,none
coinbase:1073149518,coinbase,0.00700201,none
binance:6582461700,binance,0.00720615,rounding_error
binance:6582461701,binance,0.13736026,none
binance:6582461702,binance,0.01373603,none
binance:6582461703,binance,0.00604385,none
binance:6582461704,binance,0.01002730,none
binance:6582461705,binance,0.03215648,rate_misapplied
binance:6582461706,binance,0.00412081,none
binance:6582461707,binance,0.00604385,none
binance:6582461708,binance,0.02316464,rounding_error
kraken:105348689,kraken,0.38233570,none
coinbase:1073149521,coinbase,0.00002471,none
coinbase:1073149522,coinbase,0.00000412,none
coinbase:1073149527,coinbase,0.74589747,none
coinbase:1073149526,coinbase,8.23804680,none
coinbase:1073149525,coinbase,15.69347915,none
coinbase:1073149524,coinbase,0.01883629,none
coinbase:1073149523,coinbase,0.44997859,none
binance:6582461709,binance,0.00604385,none
binance:6582461710,binance,0.13736026,none
binance:6582461711,binance,0.23351244,none
binance:6582461712,binance,0.01442283,none
coinbase:1073149529,coinbase,0.28422501,none
coinbase:1073149528,coinbase,0.00700234,none
coinbase:1073149530,coinbase,0.00005355,none
coinbase:1073149531,coinbase,0.00012769,none
coinbase:1073149532,coinbase,0.91442333,none
binance:6582461713,binance,0.00412081,none
binance:6582461714,binance,0.00521969,none
coinbase:1073149533,coinbase,0.00000412,none
binance:6582461715,binance,2.06081568,none
binance:6582461716,binance,0.00412081,none
coinbase:1073149534,coinbase,0.00000824,double_billed
binance:6582461717,binance,0.00206040,none
coinbase:1073149535,coinbase,2.99999639,none
binance:6582461718,binance,0.00374002,rounding_error
coinbase:1073149536,coinbase,0.00000412,none
coinbase:1073149537,coinbase,0.02999885,none
coinbase:1073149538,coinbase,0.00003295,none
binance:6582461719,binance,0.00425817,none
binance:6582461720,binance,0.00206040,none
coinbase:1073149539,coinbase,0.00000412,none
binance:6582461721,binance,0.10164659,none
binance:6582461722,binance,0.60012698,none
coinbase:1073149540,coinbase,0.05942516,none
binance:6582461723,binance,1.99996539,none
coinbase:1073149541,coinbase,0.00004119,none
coinbase:1073149542,coinbase,0.00003707,none
coinbase:1073149543,coinbase,0.00000412,none
binance:6582461729,binance,0.00412081,none
binance:6582461730,binance,0.13736026,none
binance:6582461731,binance,0.54944104,double_billed
binance:6582461732,binance,0.15109629,none
binance:6582461733,binance,0.12362423,none
binance:6582461734,binance,0.00137360,none
binance:6582461735,binance,0.41359174,none
binance:6582461770,binance,0.00549441,none
binance:6582461775,binance,0.00219777,none
binance:6582461777,binance,0.04120860,none
coinbase:1073149544,coinbase,0.00000412,none
coinbase:1073149545,coinbase,1.69462826,none
binance:6582461779,binance,1.26208187,none
binance:6582461780,binance,0.00288460,none
coinbase:1073149546,coinbase,0.00000412,none
binance:6582461783,binance,0.01002743,none
coinbase:1073149547,coinbase,0.00000412,none
binance:6582461788,binance,0.00137362,none
coinbase:1073149550,coinbase,53.28088989,none
coinbase:1073149549,coinbase,0.89999838,double_billed
coinbase:1073149548,coinbase,3.63402899,none
binance:6582461789,binance,0.78296340,double_billed
binance:6582461790,binance,0.03983498,none
coinbase:1073149551,coinbase,0.00000412,none
binance:6582461791,binance,0.01689553,none
binance:6582461805,binance,0.00439558,none
binance:6582461809,binance,0.00247257,none
binance:6582461810,binance,0.00343414,none
binance:6582461813,binance,0.00123630,none
binance:6582461814,binance,0.00329680,none
coinbase:1073149552,coinbase,0.00001648,none
coinbase:1073149553,coinbase,1.31286888,none
coinbase:1073149554,coinbase,0.00000412,none
binance:6582461817,binance,0.03173173,none
coinbase:1073149555,coinbase,0.00000412,none
coinbase:1073149556,coinbase,0.00007414,none
binance:6582461818,binance,0.04079794,none
coinbase:1073149557,coinbase,0.00000412,none
coinbase:1073149558,coinbase,20.10047053,none
coinbase:1073149559,coinbase,0.00006179,none
coinbase:1073149560,coinbase,0.00000412,none
binance:6582461819,binance,0.00673097,none
coinbase:1073149561,coinbase,0.00000412,none
binance:6582461820,binance,0.01552245,none
coinbase:1073149562,coinbase,0.00000412,none
coinbase:1073149563,coinbase,0.00007414,none
coinbase:1073149565,coinbase,4.08077886,none
coinbase:1073149564,coinbase,17.10143387,none
coinbase:1073149566,coinbase,0.00000412,none
binance:6582461821,binance,0.63106308,none
binance:6582461822,binance,1.66983082,none
binance:6582461823,binance,0.00590677,none
coinbase:1073149567,coinbase,0.00003295,none
binance:6582461824,binance,0.15824655,none
coinbase:1073149568,coinbase,2.99999639,none
binance:6582461825,binance,0.00137367,none
binance:6582461826,binance,0.00192314,none
coinbase:1073149569,coinbase,2.27686878,none
coinbase:1073149570,coinbase,0.00005355,none
coinbase:1073149571,coinbase,1.65121110,rate_misapplied
kraken:105348690,kraken,0.19651812,none
coinbase:1073149572,coinbase,0.00001236,none
kraken:105348691,kraken,0.01766865,none
kraken:105348692,kraken,0.37241974,none
kraken:105348693,kraken,0.17663706,none
